Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,471.65,425.87,0.0,2.3,4133,1.87,0
fannkuch-redux,469.98,424.74,0.0,2.27,4085,1.87,0
fannkuch-redux,470.7,424.9,0.0,2.3,4134,1.87,0
fannkuch-redux,467.8,422.38,0.0,2.28,4104,1.87,0
fannkuch-redux,425.26,377.48,0.0,2.4,4315,1.87,0
fannkuch-redux,312.6,259.34,0.0,2.68,4811,1.87,0
fannkuch-redux,313.69,259.91,0.0,2.7,4858,1.87,0
fannkuch-redux,315.06,261.24,0.0,2.7,4860,1.87,0
fannkuch-redux,314.81,261.19,0.0,2.69,4843,1.87,0
fannkuch-redux,315.02,261.32,0.0,2.7,4853,1.87,0
fannkuch-redux,316.28,262.37,0.0,2.71,4872,1.87,0
fannkuch-redux,315.71,261.76,0.0,2.71,4873,1.87,0
fannkuch-redux,315.44,261.88,0.0,2.69,4838,1.87,0
fannkuch-redux,315.48,261.51,0.0,2.71,4874,1.87,0
fannkuch-redux,316.43,262.44,0.0,2.71,4876,1.87,0
fannkuch-redux,314.75,261.22,0.0,2.69,4833,1.87,0
fannkuch-redux,315.27,261.25,0.0,2.71,4878,1.87,0
fannkuch-redux,315.51,262.01,0.0,2.69,4831,1.87,0
fannkuch-redux,315.32,261.24,0.0,2.72,4883,1.87,0
fannkuch-redux,314.86,261.52,0.0,2.68,4818,1.87,0
fannkuch-redux,314.88,260.93,0.0,2.71,4875,1.87,0
fannkuch-redux,315.73,261.99,0.0,2.7,4854,1.87,0
fannkuch-redux,315.63,261.76,0.0,2.71,4868,1.87,0
fannkuch-redux,315.91,262.04,0.0,2.71,4863,1.87,0
fannkuch-redux,316.18,262.26,0.0,2.71,4872,1.87,0
fannkuch-redux,315.55,261.79,0.0,2.7,4858,1.87,0
fannkuch-redux,315.97,262.0,0.0,2.71,4874,1.87,0
fannkuch-redux,315.31,261.68,0.0,2.7,4845,1.87,0
fannkuch-redux,315.4,261.51,0.0,2.71,4866,1.87,0
fannkuch-redux,316.56,262.6,0.0,2.71,4873,1.87,0
fannkuch-redux,314.58,261.13,0.0,2.69,4828,1.87,0
fannkuch-redux,315.43,261.68,0.0,2.7,4854,1.87,0
fannkuch-redux,315.34,261.26,0.0,2.72,4885,1.87,0
fannkuch-redux,317.79,263.65,0.0,2.72,4888,1.87,0
fannkuch-redux,315.6,261.82,0.0,2.7,4857,1.87,0
fannkuch-redux,315.77,261.9,0.0,2.71,4864,1.87,0
fannkuch-redux,316.23,262.22,0.0,2.71,4879,1.87,0
fannkuch-redux,316.59,262.62,0.0,2.71,4874,1.87,0
fannkuch-redux,316.88,262.81,0.0,2.72,4883,1.87,0
fannkuch-redux,316.09,262.21,0.0,2.71,4863,1.87,0
fannkuch-redux,316.22,262.22,0.0,2.71,4878,1.87,0
fannkuch-redux,316.33,262.48,0.0,2.71,4863,1.87,0
fannkuch-redux,315.67,261.81,0.0,2.71,4863,1.87,0
fannkuch-redux,315.02,261.51,0.0,2.69,4833,1.87,0
fannkuch-redux,315.45,261.52,0.0,2.71,4870,1.87,0
