Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,13.58,10.69,0.0,0.4,251.37,244.12,0
reverse-complement,13.74,10.89,0.0,0.4,251.46,244.12,0
reverse-complement,14.1,11.23,0.0,0.41,254.49,244.12,0
reverse-complement,13.87,10.98,0.0,0.4,251.54,244.12,0
reverse-complement,13.83,10.96,0.0,0.4,250.53,244.12,0
reverse-complement,14.0,11.16,0.0,0.41,252.84,244.12,0
reverse-complement,14.01,11.15,0.0,0.4,250.94,244.12,0
reverse-complement,14.03,11.14,0.0,0.4,251.27,244.12,0
reverse-complement,13.89,11.02,0.0,0.4,252.24,244.12,0
reverse-complement,13.85,11.02,0.0,0.4,250.55,244.12,0
