Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,268.15,179.64,0.0,4.81,7991,244.12,0
reverse-complement,296.26,192.79,0.0,5.52,9339,244.12,0
reverse-complement,320.75,201.92,0.0,6.32,10728,244.12,0
reverse-complement,267.88,180.49,0.0,4.71,7888,244.12,0
reverse-complement,266.93,181.26,0.0,4.64,7731,244.12,0
reverse-complement,326.78,203.78,0.0,6.51,11105,244.12,0
reverse-complement,280.03,183.44,0.0,5.18,8717,244.12,0
reverse-complement,293.98,191.86,0.0,5.46,9220,244.12,0
reverse-complement,305.1,194.63,0.0,5.88,9971,244.12,0
reverse-complement,262.05,176.1,0.0,4.65,7756,244.12,0
reverse-complement,267.41,182.52,0.0,4.6,7663,244.12,0
reverse-complement,268.15,183.11,0.0,4.6,7673,244.12,0
reverse-complement,264.5,178.8,0.0,4.63,7734,244.12,0
reverse-complement,263.27,178.16,0.0,4.61,7683,244.12,0
reverse-complement,270.43,183.15,0.0,4.71,7877,244.12,0
reverse-complement,265.13,180.14,0.0,4.6,7670,244.12,0
reverse-complement,306.54,194.75,0.0,5.95,10094,244.12,0
reverse-complement,279.34,184.9,0.0,5.07,8523,244.12,0
reverse-complement,265.44,177.92,0.0,4.73,7897,244.12,0
reverse-complement,300.16,193.81,0.0,5.67,9601,244.12,0
reverse-complement,312.98,199.22,0.0,6.05,10270,244.12,0
reverse-complement,275.53,185.19,0.0,4.87,8153,244.12,0
reverse-complement,271.59,186.5,0.0,4.6,7682,244.12,0
reverse-complement,263.22,178.19,0.0,4.6,7675,244.12,0
reverse-complement,269.7,184.5,0.0,4.61,7691,244.12,0
reverse-complement,260.86,174.88,0.0,4.65,7760,244.12,0
reverse-complement,271.32,184.49,0.0,4.69,7834,244.12,0
reverse-complement,272.91,187.61,0.0,4.61,7698,244.12,0
reverse-complement,278.77,185.0,0.0,5.04,8463,244.12,0
reverse-complement,279.56,188.74,0.0,4.88,8195,244.12,0
reverse-complement,280.24,184.93,0.0,5.12,8603,244.12,0
reverse-complement,269.64,184.22,0.0,4.62,7710,244.12,0
reverse-complement,262.25,177.25,0.0,4.6,7670,244.12,0
reverse-complement,267.64,182.3,0.0,4.62,7701,244.12,0
reverse-complement,271.93,183.61,0.0,4.76,7971,244.12,0
reverse-complement,270.29,184.8,0.0,4.62,7714,244.12,0
reverse-complement,282.48,189.21,0.0,5.01,8419,244.12,0
reverse-complement,272.47,186.51,0.0,4.64,7756,244.12,0
reverse-complement,305.52,199.14,0.0,5.67,9603,244.12,0
reverse-complement,269.97,179.46,0.0,4.88,8168,244.12,0
reverse-complement,279.79,189.74,0.0,4.85,8128,244.12,0
reverse-complement,264.24,178.68,0.0,4.62,7720,244.12,0
reverse-complement,271.16,185.88,0.0,4.61,7698,244.12,0
reverse-complement,299.44,195.16,0.0,5.56,9410,244.12,0
reverse-complement,300.19,191.8,0.0,5.77,9784,244.12,0
