Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
3420;124082153.3203125;1906738.28125
3379;123768249.51171875;1880615.234375
3372;123510253.90625;1876525.87890625
3371;123457275.390625;1875183.10546875
3371;123448364.2578125;1875732.421875
3375;123499694.82421875;1877441.40625
3372;123313598.6328125;1876159.66796875
3369;123223876.953125;1874145.5078125
3367;122575744.62890625;1872863.76953125
3378;123715637.20703125;1879089.35546875
3371;123440307.6171875;1875061.03515625
3374;123534484.86328125;1877319.3359375
3371;123422424.31640625;1874450.68359375
3372;123350646.97265625;1876708.984375
3372;123319763.18359375;1875183.10546875
3348;119472167.96875;1863342.28515625
3355;119335083.0078125;1865600.5859375
3354;119518859.86328125;1865722.65625
3350;119929992.67578125;1863952.63671875
3362;121340026.85546875;1869995.1171875
3372;123387878.41796875;1875671.38671875
3371;123418395.99609375;1875000.0
3369;123134582.51953125;1874938.96484375
3369;123198242.1875;1873962.40234375
3369;123231201.171875;1874023.4375
3379;123692260.7421875;1880249.0234375
3372;123422973.6328125;1875122.0703125
3372;123309936.5234375;1876220.703125
3372;123366088.8671875;1875610.3515625
3370;123358154.296875;1874511.71875
3370;123337341.30859375;1874511.71875
3371;123369567.87109375;1875061.03515625
3371;123388671.875;1875122.0703125
3371;123395507.8125;1875549.31640625
3371;123335327.1484375;1875122.0703125
3371;123344665.52734375;1875061.03515625
3368;123093994.140625;1873962.40234375
3370;123198913.57421875;1873901.3671875
3374;123466552.734375;1877075.1953125
3370;123233093.26171875;1875061.03515625
3370;123297790.52734375;1875122.0703125
3370;123317810.05859375;1875183.10546875
3374;123560852.05078125;1876770.01953125
3352;119841979.98046875;1864501.953125
3351;119997009.27734375;1863952.63671875
3351;120354980.46875;1863891.6015625
3374;121435485.83984375;1876708.984375
3369;123289733.88671875;1874511.71875
3358;120427551.26953125;1867858.88671875
3370;123266601.5625;1874450.68359375
3370;123430480.95703125;1875061.03515625
3370;123126342.7734375;1873962.40234375
3369;123343750.0;1873901.3671875
3370;123291076.66015625;1875305.17578125
3369;123053405.76171875;1873962.40234375
3370;123214477.5390625;1874511.71875
3377;123615051.26953125;1878967.28515625
3369;123286315.91796875;1873962.40234375
3370;123366516.11328125;1874511.71875
3370;123366943.359375;1874511.71875
3372;123449768.06640625;1875610.3515625
3369;123296691.89453125;1873962.40234375
3370;123276611.328125;1874450.68359375
3369;123316040.0390625;1874633.7890625
3390;124073547.36328125;1885803.22265625
3371;123362548.828125;1875061.03515625
3371;123237365.72265625;1875000.0
3372;123419067.3828125;1876159.66796875
3371;123291931.15234375;1875000.0
3369;123216247.55859375;1874511.71875
3371;123288024.90234375;1875122.0703125
3371;123335510.25390625;1874450.68359375
3370;123371704.1015625;1874511.71875
3373;123433654.78515625;1876831.0546875
3370;123251403.80859375;1874633.7890625
3364;122385742.1875;1871154.78515625
3354;119553771.97265625;1865600.5859375
3356;120889221.19140625;1867248.53515625
3371;123327941.89453125;1875000.0
3358;121533264.16015625;1867858.88671875
3354;119524414.0625;1866088.8671875
3351;119631896.97265625;1863891.6015625
3353;119820556.640625;1865051.26953125
3347;119621948.2421875;1862243.65234375
3352;119880798.33984375;1863891.6015625
3391;121467834.47265625;1887023.92578125
3347;119845458.984375;1861694.3359375
3440;125492980.95703125;1913391.11328125
3370;123200988.76953125;1874511.71875
3371;123397521.97265625;1875610.3515625
3373;123328674.31640625;1875549.31640625
3370;123382934.5703125;1875061.03515625
3370;123327514.6484375;1874694.82421875
3364;122138366.69921875;1871215.8203125
3353;119629638.671875;1865600.5859375
3369;123270019.53125;1873474.12109375
3370;123288024.90234375;1874511.71875
3370;123160278.3203125;1874450.68359375
3377;123573303.22265625;1878417.96875
