Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,102.02,70.69,0.0,1.86,2830,127.37,0
k-nucleotide,100.13,70.99,0.0,1.75,2632,127.37,0
k-nucleotide,99.55,70.62,0.0,1.74,2615,127.37,0
k-nucleotide,102.01,70.36,0.0,1.89,2861,127.37,0
k-nucleotide,100.05,70.74,0.0,1.78,2648,127.37,0
k-nucleotide,99.74,70.3,0.0,1.75,2660,127.37,0
k-nucleotide,99.62,70.46,0.0,1.73,2634,127.37,0
k-nucleotide,99.57,70.33,0.0,1.72,2639,127.37,0
k-nucleotide,99.84,70.58,0.0,1.75,2640,127.37,0
k-nucleotide,99.7,70.37,0.0,1.73,2649,127.37,0
k-nucleotide,99.8,70.35,0.0,1.75,2659,127.37,0
k-nucleotide,99.95,70.44,0.0,1.79,2665,127.37,0
k-nucleotide,99.72,70.39,0.0,1.76,2649,127.37,0
k-nucleotide,99.37,70.08,0.0,1.72,2645,127.37,0
k-nucleotide,99.65,70.21,0.0,1.76,2658,127.37,0
k-nucleotide,102.94,70.7,0.0,1.97,2912,127.37,0
k-nucleotide,100.57,70.83,0.0,1.88,2688,127.37,0
k-nucleotide,99.58,70.17,0.0,1.75,2656,127.37,0
k-nucleotide,99.34,70.2,0.0,1.73,2632,127.37,0
k-nucleotide,99.34,70.26,0.0,1.74,2625,127.37,0
k-nucleotide,99.15,69.94,0.0,1.71,2636,127.37,0
k-nucleotide,101.59,69.92,0.0,1.84,2856,127.37,0
k-nucleotide,101.5,70.0,0.0,1.82,2847,127.37,0
k-nucleotide,101.51,69.83,0.0,1.85,2859,127.37,0
k-nucleotide,99.19,70.16,0.0,1.71,2622,127.37,0
k-nucleotide,100.07,70.53,0.0,1.8,2668,127.37,0
k-nucleotide,102.27,70.37,0.0,1.89,2881,127.37,0
k-nucleotide,99.35,70.3,0.0,1.72,2625,127.37,0
k-nucleotide,99.7,70.44,0.0,1.74,2643,127.37,0
k-nucleotide,102.54,70.51,0.0,1.97,2896,127.37,0
k-nucleotide,99.08,70.16,0.0,1.71,2611,127.37,0
k-nucleotide,99.54,70.3,0.0,1.76,2640,127.37,0
k-nucleotide,102.18,70.35,0.0,1.91,2874,127.37,0
k-nucleotide,99.49,70.39,0.0,1.72,2626,127.37,0
k-nucleotide,100.26,70.69,0.0,1.81,2667,127.37,0
k-nucleotide,102.13,70.4,0.0,1.86,2865,127.37,0
k-nucleotide,101.93,70.12,0.0,1.84,2867,127.37,0
k-nucleotide,99.53,70.39,0.0,1.74,2631,127.37,0
k-nucleotide,102.32,70.34,0.0,1.86,2881,127.37,0
k-nucleotide,101.61,69.99,0.0,1.84,2856,127.37,0
k-nucleotide,102.07,70.37,0.0,1.85,2865,127.37,0
k-nucleotide,101.87,70.29,0.0,1.81,2850,127.37,0
k-nucleotide,101.68,70.1,0.0,1.85,2852,127.37,0
k-nucleotide,99.35,70.34,0.0,1.74,2619,127.37,0
k-nucleotide,99.45,70.45,0.0,1.7,2619,127.37,0
