Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,16.85,15.28,0.0,0.08,143,2.37,0
spectral-norm,16.94,15.31,0.0,0.08,144,2.37,0
spectral-norm,16.8,15.22,0.0,0.08,144,2.37,0
spectral-norm,16.83,15.2,0.0,0.08,146,2.37,0
spectral-norm,16.43,14.9,0.0,0.08,147,2.37,0
spectral-norm,16.44,14.72,0.0,0.08,147,2.37,0
spectral-norm,16.65,15.04,0.0,0.08,146,2.37,0
spectral-norm,16.76,15.22,0.0,0.08,145,2.37,0
spectral-norm,16.92,15.22,0.0,0.08,146,2.37,0
spectral-norm,16.5,14.88,0.0,0.08,147,2.37,0
