Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,54.31,46.38,0.0,0.99,702,131.25,0
binary-trees,54.16,46.87,0.0,0.96,644,131.25,0
binary-trees,54.43,47.13,0.0,0.97,645,131.25,0
binary-trees,55.35,47.71,0.0,0.99,676,131.25,0
binary-trees,55.25,47.46,0.0,0.98,687,131.25,0
binary-trees,54.48,47.28,0.0,0.95,637,131.25,0
binary-trees,54.38,47.14,0.0,0.95,637,131.25,0
binary-trees,54.53,47.27,0.0,0.97,642,131.25,0
binary-trees,54.63,47.12,0.0,0.96,663,131.25,0
binary-trees,54.13,46.83,0.0,0.94,644,131.25,0
binary-trees,54.3,46.94,0.0,0.95,648,131.25,0
binary-trees,54.51,47.15,0.0,0.97,650,131.25,0
binary-trees,54.19,46.87,0.0,0.98,648,131.25,0
binary-trees,54.33,46.97,0.0,0.95,648,131.25,0
binary-trees,54.47,47.09,0.0,0.97,650,131.25,0
binary-trees,54.29,46.96,0.0,0.95,649,131.25,0
binary-trees,54.41,47.07,0.0,0.98,650,131.25,0
binary-trees,54.36,46.95,0.0,0.98,654,131.25,0
binary-trees,54.26,46.94,0.0,0.96,649,131.25,0
binary-trees,54.14,46.92,0.0,0.94,638,131.25,0
binary-trees,54.37,47.1,0.0,0.95,640,131.25,0
binary-trees,54.45,47.12,0.0,0.95,648,131.25,0
binary-trees,54.33,47.07,0.0,0.96,639,131.25,0
binary-trees,54.46,47.16,0.0,0.94,645,131.25,0
binary-trees,54.52,47.2,0.0,0.95,646,131.25,0
binary-trees,54.4,47.14,0.0,0.95,640,131.25,0
binary-trees,54.64,47.18,0.0,0.96,659,131.25,0
binary-trees,54.13,46.91,0.0,0.95,637,131.25,0
binary-trees,54.77,47.13,0.0,1.01,671,131.25,0
binary-trees,54.0,46.85,0.0,0.97,630,131.25,0
binary-trees,54.24,46.71,0.0,0.97,666,131.25,0
binary-trees,54.55,47.33,0.0,0.96,637,131.25,0
binary-trees,55.37,47.93,0.0,0.96,656,131.25,0
binary-trees,53.98,46.84,0.0,0.94,628,131.25,0
binary-trees,55.24,47.78,0.0,0.95,661,131.25,0
binary-trees,54.34,47.2,0.0,0.94,631,131.25,0
binary-trees,54.46,46.92,0.0,0.95,668,131.25,0
binary-trees,54.33,46.76,0.0,0.95,669,131.25,0
binary-trees,54.43,46.87,0.0,0.95,669,131.25,0
binary-trees,54.72,46.95,0.0,1.01,688,131.25,0
binary-trees,54.25,46.68,0.0,0.97,671,131.25,0
binary-trees,54.28,46.69,0.0,0.96,672,131.25,0
binary-trees,54.22,46.7,0.0,0.94,665,131.25,0
binary-trees,54.46,46.84,0.0,0.96,674,131.25,0
binary-trees,54.28,46.76,0.0,0.95,664,131.25,0
