Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
407.5182999999961;26440362;227233;59.5;
409.1347999999998;26557793;227844;58.5;
406.6656999999832;26356561;226623;59;
405.12309999999707;26310663;225463;59;
405.4103999999934;26287652;225524;58;
409.73709999999846;26572381;228637;58.5;
405.17559999998775;26407831;225464;59.5;
408.80060000001686;26422173;227660;60;
406.05569999999716;26389032;226135;60;
408.6487999999954;26512750;227966;60;
404.7502000000095;26325311;225585;60;
404.6313000000082;26260430;224914;60;
406.3813000000082;26279901;226013;60;
403.8300000000163;26302545;224853;59;
410.2104999999865;26496209;228576;58.5;
404.2693999999901;26294428;224914;59.5;
404.27429999999003;26275812;224914;60;
408.03570000000764;26475091;227295;60;
411.7595999999903;26707817;229796;60;
407.05890000000363;26435541;228576;60;
404.43090000000666;26238824;227478;59.5;
404.8266000000003;26364557;225646;59.5;
404.9965000000084;26270745;225525;60;
407.6342000000004;26427240;227477;59.5;
406.5966999999946;26351983;226196;58.5;
406.6906000000017;26373833;226013;59;
406.06420000002254;26349787;226073;59.5;
404.7558999999892;26291375;225708;60;
404.1962000000058;26277948;224975;60;
403.6585999999952;26147210;224487;59;
406.5072999999975;26396173;226684;59;
408.00800000000163;26516656;227294;60;
405.66969999999856;26285943;225708;59;
404.63709999999264;26259760;224853;59;
405.1846000000078;26271783;225585;59;
405.5023999999976;26319818;226074;58.5;
407.1640999999945;26483086;226806;58.5;
405.04570000001695;26324396;225524;58.5;
404.5990999999922;26249200;225464;59.5;
407.63870000001043;26437555;226745;60;
407.75010000000475;26409356;226867;59;
406.6976999999897;26510247;226623;59;
402.93410000001313;26127558;224304;59;
406.2566999999981;26311822;226195;59;
406.1267999999982;26400872;226196;60;
404.9467000000004;26228083;224975;60;
408.23200000001816;26486993;227050;59;
406.81260000000475;26370232;226562;58;
406.1334999999963;26357477;226196;59;
406.65280000001076;26486138;226928;60;
406.3332999999984;26364618;225951;60;
404.5607000000018;26169183;224975;59;
405.6768999999913;26311822;225402;59;
405.109300000011;26251154;225585;60;
407.39749999999185;26496026;227600;59;
405.020199999999;26359124;225463;58.5;
403.7103000000061;26232965;224914;58.5;
406.5769999999902;26294794;226196;58;
402.97280000001774;26179682;223937;59;
408.4343999999983;26495965;227355;59;
407.71919999999227;26488030;227111;58.5;
405.56690000000526;26274958;225464;59;
405.72729999999865;26295831;226256;59.5;
406.46729999998934;26381707;226074;59.5;
405.0039000000106;26335443;225525;59.5;
407.06630000000587;26379937;226745;59;
407.6056000000099;26497308;226745;58.5;
406.35269999998854;26450189;226867;59.5;
404.7613999999885;26235772;224975;60;
407.08129999999073;26308282;226623;60;
403.7311000000045;26240961;224426;59.5;
407.44800000000396;26429742;226684;59.5;
405.0101999999897;26240411;225525;58.5;
404.0421999999962;26307977;224913;59;
408.4006999999983;26405450;227173;59.5;
406.5016000000178;26431450;226074;59;
410.88829999999143;26577203;228942;59;
404.79159999999683;26423089;225524;59.5;
405.97299999999814;26361322;226135;60;
403.7975999999908;26151971;224975;59;
405.26500000001397;26306452;225585;58.5;
404.5229999999865;26253472;225525;58.5;
405.69310000000405;26378229;225463;59;
403.3469000000041;26129755;224426;59;
404.5379000000248;26222528;224730;59;
411.43270000000484;26548700;228759;60;
414.980899999995;27036185;231017;60;
403.48199999998906;26167292;224365;60;
406.2592000000004;26399285;226012;59.5;
407.578600000008;26357049;226745;59;
403.5195999999996;26306451;224975;59;
404.7240999999922;26266474;225402;59.5;
403.4477000000188;26207147;224548;60;
408.68799999999464;26536065;231933;59;
405.6259999999893;26306634;226440;59;
405.08660000000964;26276239;225891;59;
407.6226000000024;26452569;226684;58.5;
402.93069999999716;26107050;223876;59.5;
404.9940999999817;26224969;225097;60;
402.5483999999997;26149042;223815;60;
405.02410000000964;26160760;225403;60;
405.25460000001476;26406183;226195;60;
409.41049999999814;26560967;227966;60.5;
405.1319000000076;26305535;225646;59.5;
403.956600000005;26312677;224975;59.5;
406.2198999999964;26254755;227295;59.5;
408.4898000000103;26493341;227172;58.5;
405.4144999999844;26363275;225708;59;
405.09479999999166;26286309;225402;59;
404.88259999998263;26163935;224975;59;
404.39100000000326;26252984;224914;60;
404.0628999999899;26312494;225097;60;
408.75110000002314;26508538;227782;60;
403.99830000000657;26259332;224914;60;
407.23789999997825;26414789;226807;59.5;
408.70350000000326;26551445;227904;58.5;
404.02720000001136;26168512;224975;58.5;
407.74499999999534;26543206;227172;60;
403.9608999999764;26269037;224976;60.5;
403.8173999999999;26219721;224975;60;
406.02820000000065;26327081;226256;59.5;
404.61819999999716;26255731;224914;59;
402.61170000000857;26082514;223754;59;
406.96120000001974;26432427;226684;60;
405.80340000000433;26284845;226196;60.5;
406.35190000000875;26390924;226073;60;
402.9739000000118;26148798;224365;59.5;
405.32159999999567;26352411;225525;60;
408.8328000000038;26485283;227904;60;
404.73079999999027;26292902;225219;59.5;
404.71140000000014;26233087;224853;59.5;
404.1903999999922;26202081;224914;59.5;
403.8609999999753;26187555;224426;59.5;
407.21570000000065;26437799;227416;59.5;
404.3798999999999;26314629;224975;60;
408.06299999999464;26395136;227172;60;
404.56400000001304;26392205;225525;60;
408.527700000006;26391229;227233;59;
411.14930000001914;26758659;229553;58.5;
404.4484999999986;26186579;225158;59.5;
407.12350000004517;26367608;226623;59.5;
409.04529999999795;26592766;227782;59.5;
404.98080000001937;26281183;225647;60;
404.20270000002347;26381768;226134;60;
403.6975000000093;26141291;224426;59.5;
408.1896999999881;26505852;227905;58.5;
404.8151000000071;26305658;225158;59;
406.1365999999689;26337273;226623;59.5;
405.7591999999713;26249994;225463;58.5;
406.1381999999867;26344842;225464;58.5;
405.451299999957;26297967;225463;59;
405.7739999999758;26389764;226318;59.5;
407.86509999999544;26338617;227295;60;
405.5885999999591;26439812;226073;60.5;
406.8635999999824;26342340;226196;60.5;
406.5812000000151;26395501;226257;60;
405.7207000000053;26425836;226074;60;
409.1361999999499;26478509;227660;60;
407.65629999997327;26470025;227233;60;
410.154899999965;26529839;228393;60;
405.7310999999754;26497308;226257;60;
405.69379999995;26263482;226013;60;
407.6379999999772;26397393;226684;59.5;
404.53610000002664;26371026;225585;59.5;
406.3660999999847;26359918;226196;60;
404.90340000001015;26244806;225524;60;
404.12200000003213;26227899;224975;60;
410.6432999999961;26664239;232971;59;
408.04710000002524;26530510;227843;58.5;
406.3440999999875;26316766;226135;59.5;
405.4724999999744;26278863;225586;59.5;
407.97199999995064;26468804;227233;59;
404.5097999999998;26308466;225647;58.5;
408.21280000003753;26432061;227355;58;
405.24520000000484;26350397;225524;58.5;
407.5424999999814;26394646;227111;59.5;
406.29769999999553;26431878;226196;60;
406.5370000000112;26391595;226867;59.5;
408.1228000000119;26543939;227234;59;
405.0815999999759;26333490;225585;59.5;
404.30849999998463;26188043;224975;59;
408.55749999999534;26483208;227783;58.5;
406.75519999995595;26527398;226989;59;
405.8042000000132;26205317;226073;60;
405.4835000000312;26320733;225464;60;
404.48869999998715;26263422;225524;59;
408.30099999997765;26477959;227355;59;
410.6461999999592;26597771;228882;59.5;
403.298300000024;26360040;224364;60;
404.67090000002645;26267328;225647;59.5;
406.3064000000013;26289361;226378;58.5;
408.42050000000745;26541375;227783;59;
403.22909999999683;26212030;224365;60;
405.6495999999461;26293268;225585;60;
408.9628999999841;26517266;227173;60;
407.4548000000068;26344171;226684;59.5;
405.2134000000078;26340447;225463;59;
404.6689999999944;26220209;225464;59.5;
404.8640000000014;26292047;225524;59.5;
405.6265999999596;26395745;226196;59.5;
406.0198000000091;26309015;226012;59.5;
406.8059999999823;26373101;226745;60;
406.2780999999959;26398187;226196;60.5;
404.8624000000418;26292108;225646;59;
405.2722000000067;26331781;225647;59;
405.141500000027;26267816;225463;59.5;
405.61699999996927;26295282;226074;59.5;
403.62650000001304;26321771;224975;59.5;
