Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,47.28,10.72,0.0,2.8,3293,131.25,0
binary-trees,46.14,10.53,0.0,2.71,3207,131.25,0
binary-trees,47.47,10.78,0.0,2.77,3305,131.25,0
binary-trees,47.11,10.6,0.0,2.74,3290,131.25,0
binary-trees,46.04,10.58,0.0,2.67,3192,131.25,0
binary-trees,47.48,10.54,0.0,2.76,3329,131.25,0
binary-trees,46.9,10.81,0.0,2.7,3250,131.25,0
binary-trees,47.25,10.57,0.0,2.76,3303,131.25,0
binary-trees,46.2,10.55,0.0,2.72,3210,131.25,0
binary-trees,46.3,10.53,0.0,2.74,3223,131.25,0
binary-trees,46.07,10.43,0.0,2.73,3209,131.25,0
binary-trees,47.39,10.6,0.0,2.78,3314,131.25,0
binary-trees,46.94,10.32,0.0,2.8,3299,131.25,0
binary-trees,46.21,10.55,0.0,2.74,3212,131.25,0
binary-trees,46.11,10.49,0.0,2.74,3208,131.25,0
binary-trees,46.82,10.58,0.0,2.77,3264,131.25,0
binary-trees,45.89,10.3,0.0,2.7,3205,131.25,0
binary-trees,46.88,10.45,0.0,2.74,3282,131.25,0
binary-trees,47.64,10.32,0.0,2.78,3364,131.25,0
binary-trees,46.64,10.34,0.0,2.77,3270,131.25,0
binary-trees,47.37,10.46,0.0,2.78,3326,131.25,0
binary-trees,47.31,10.48,0.0,2.8,3316,131.25,0
binary-trees,47.5,10.49,0.0,2.79,3334,131.25,0
binary-trees,47.61,10.57,0.0,2.78,3338,131.25,0
binary-trees,47.39,10.52,0.0,2.77,3322,131.25,0
binary-trees,45.55,10.43,0.0,2.66,3161,131.25,0
binary-trees,46.54,10.55,0.0,2.73,3240,131.25,0
binary-trees,46.96,10.51,0.0,2.76,3281,131.25,0
binary-trees,46.08,10.44,0.0,2.71,3210,131.25,0
binary-trees,47.37,10.51,0.0,2.76,3321,131.25,0
binary-trees,46.63,10.43,0.0,2.71,3259,131.25,0
binary-trees,46.61,10.58,0.0,2.75,3244,131.25,0
binary-trees,46.11,10.45,0.0,2.75,3212,131.25,0
binary-trees,46.49,10.39,0.0,2.74,3251,131.25,0
binary-trees,47.14,10.38,0.0,2.78,3312,131.25,0
binary-trees,46.31,10.61,0.0,2.71,3214,131.25,0
binary-trees,46.11,10.57,0.0,2.68,3201,131.25,0
binary-trees,47.07,10.74,0.0,2.75,3273,131.25,0
binary-trees,45.92,10.56,0.0,2.68,3184,131.25,0
binary-trees,46.72,10.38,0.0,2.74,3274,131.25,0
binary-trees,47.56,10.25,0.0,2.8,3361,131.25,0
binary-trees,46.82,10.3,0.0,2.75,3290,131.25,0
binary-trees,47.63,10.21,0.0,2.78,3373,131.25,0
binary-trees,46.49,10.42,0.0,2.73,3250,131.25,0
binary-trees,45.27,10.44,0.0,2.65,3137,131.25,0
