Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,148.35,35.89,0.0,5.69,10162,32.0,0
mandelbrot,146.64,35.58,0.0,5.63,10034,32.0,0
mandelbrot,151.47,35.99,0.0,5.87,10434,32.0,0
mandelbrot,146.57,35.67,0.0,5.63,10021,32.0,0
mandelbrot,147.18,35.92,0.0,5.65,10052,32.0,0
mandelbrot,146.62,35.54,0.0,5.63,10037,32.0,0
mandelbrot,146.71,35.49,0.0,5.65,10049,32.0,0
mandelbrot,147.76,36.53,0.0,5.64,10052,32.0,0
mandelbrot,148.73,36.59,0.0,5.7,10132,32.0,0
mandelbrot,150.26,36.64,0.0,5.75,10266,32.0,0
mandelbrot,148.12,36.23,0.0,5.69,10109,32.0,0
mandelbrot,148.88,37.56,0.0,5.64,10057,32.0,0
mandelbrot,154.25,37.81,0.0,5.91,10522,32.0,0
mandelbrot,151.63,37.61,0.0,5.79,10303,32.0,0
mandelbrot,149.69,36.76,0.0,5.74,10204,32.0,0
mandelbrot,149.28,36.93,0.0,5.69,10151,32.0,0
mandelbrot,152.34,37.07,0.0,5.86,10416,32.0,0
mandelbrot,163.59,38.2,0.0,6.35,11331,32.0,0
mandelbrot,164.68,38.06,0.0,6.42,11440,32.0,0
mandelbrot,148.34,36.93,0.0,5.65,10067,32.0,0
mandelbrot,152.24,37.33,0.0,5.84,10384,32.0,0
mandelbrot,162.48,38.12,0.0,6.29,11236,32.0,0
mandelbrot,149.97,38.03,0.0,5.69,10115,32.0,0
mandelbrot,149.05,37.83,0.0,5.64,10049,32.0,0
mandelbrot,149.79,38.47,0.0,5.65,10059,32.0,0
mandelbrot,150.03,38.25,0.0,5.67,10100,32.0,0
mandelbrot,164.99,39.87,0.0,6.35,11305,32.0,0
mandelbrot,148.91,38.0,0.0,5.61,10021,32.0,0
mandelbrot,150.52,37.96,0.0,5.72,10169,32.0,0
mandelbrot,150.64,37.12,0.0,5.75,10256,32.0,0
mandelbrot,161.65,38.51,0.0,6.25,11127,32.0,0
mandelbrot,163.36,38.35,0.0,6.33,11295,32.0,0
mandelbrot,150.54,38.75,0.0,5.67,10101,32.0,0
mandelbrot,153.26,38.3,0.0,5.83,10388,32.0,0
mandelbrot,163.67,38.59,0.0,6.35,11302,32.0,0
mandelbrot,157.65,38.97,0.0,6.0,10723,32.0,0
mandelbrot,149.14,37.34,0.0,5.68,10102,32.0,0
mandelbrot,156.43,38.33,0.0,5.99,10672,32.0,0
mandelbrot,161.05,38.7,0.0,6.2,11056,32.0,0
mandelbrot,150.32,38.62,0.0,5.67,10093,32.0,0
mandelbrot,150.64,39.1,0.0,5.66,10079,32.0,0
mandelbrot,149.83,38.55,0.0,5.64,10054,32.0,0
mandelbrot,165.7,38.83,0.0,6.43,11463,32.0,0
mandelbrot,159.72,38.99,0.0,6.12,10909,32.0,0
mandelbrot,158.69,38.89,0.0,6.07,10826,32.0,0
