Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,72.61,20.78,0.0,7.81,4540,131.25,0
binary-trees,55.28,16.63,0.0,7.14,3343,131.25,0
binary-trees,55.18,16.37,0.0,7.17,3357,131.25,0
binary-trees,53.59,16.03,0.0,7.07,3243,131.25,0
binary-trees,52.23,15.68,0.0,7.0,3153,131.25,0
binary-trees,55.44,16.62,0.0,7.24,3356,131.25,0
binary-trees,55.11,16.26,0.0,7.22,3361,131.25,0
binary-trees,52.61,15.43,0.0,7.02,3210,131.25,0
binary-trees,53.41,16.06,0.0,7.09,3225,131.25,0
binary-trees,54.58,16.41,0.0,7.22,3297,131.25,0
binary-trees,57.65,17.48,0.0,7.41,3477,131.25,0
binary-trees,57.02,17.26,0.0,7.37,3440,131.25,0
binary-trees,53.21,16.12,0.0,7.06,3201,131.25,0
binary-trees,52.96,15.94,0.0,7.06,3194,131.25,0
binary-trees,55.04,16.54,0.0,7.2,3328,131.25,0
binary-trees,59.7,17.88,0.0,7.53,3625,131.25,0
binary-trees,58.53,17.5,0.0,7.3,3558,131.25,0
binary-trees,56.12,16.6,0.0,7.19,3422,131.25,0
binary-trees,55.63,16.37,0.0,7.18,3399,131.25,0
binary-trees,55.28,16.3,0.0,7.21,3371,131.25,0
binary-trees,55.2,16.58,0.0,7.16,3339,131.25,0
binary-trees,59.5,17.97,0.0,7.54,3599,131.25,0
binary-trees,54.55,16.47,0.0,7.21,3288,131.25,0
binary-trees,57.64,17.43,0.0,7.38,3480,131.25,0
binary-trees,57.0,16.99,0.0,7.37,3463,131.25,0
binary-trees,53.69,15.69,0.0,7.08,3285,131.25,0
binary-trees,59.56,18.06,0.0,7.55,3597,131.25,0
binary-trees,52.28,15.8,0.0,7.0,3146,131.25,0
binary-trees,56.74,17.19,0.0,7.36,3422,131.25,0
binary-trees,58.01,17.47,0.0,7.47,3509,131.25,0
binary-trees,54.06,15.94,0.0,7.14,3295,131.25,0
binary-trees,54.45,16.06,0.0,7.18,3317,131.25,0
binary-trees,51.28,15.25,0.0,6.94,3107,131.25,0
binary-trees,51.75,15.31,0.0,6.98,3143,131.25,0
binary-trees,52.94,15.73,0.0,7.1,3211,131.25,0
binary-trees,60.13,17.86,0.0,7.62,3667,131.25,0
binary-trees,54.14,16.29,0.0,7.18,3268,131.25,0
binary-trees,53.15,15.6,0.0,7.07,3244,131.25,0
binary-trees,54.6,15.85,0.0,7.14,3352,131.25,0
binary-trees,54.76,16.05,0.0,7.14,3348,131.25,0
binary-trees,57.45,17.25,0.0,7.34,3481,131.25,0
binary-trees,56.83,17.07,0.0,7.3,3441,131.25,0
binary-trees,58.08,17.53,0.0,7.44,3510,131.25,0
binary-trees,52.42,15.65,0.0,6.99,3175,131.25,0
binary-trees,56.15,16.45,0.0,7.24,3438,131.25,0
