Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,47.81,39.96,0.0,0.6,709.66,148.5,0
regex-redux,48.57,40.73,0.0,0.6,707.44,148.5,0
regex-redux,47.2,39.52,0.0,0.59,688.7,148.5,0
regex-redux,48.11,40.23,0.0,0.6,712.54,148.5,0
regex-redux,48.56,40.67,0.0,0.6,709.89,148.5,0
regex-redux,48.4,40.51,0.0,0.6,708.85,148.5,0
regex-redux,48.19,40.26,0.0,0.6,713.98,148.5,0
regex-redux,47.68,39.73,0.0,0.61,711.26,148.5,0
regex-redux,48.25,40.36,0.0,0.61,713.83,148.5,0
regex-redux,46.9,39.2,0.0,0.6,692.99,148.5,0
