Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,54.15,46.44,0.0,1.0,679.54,131.25,0
binary-trees,53.91,46.17,0.0,1.01,684.03,131.25,0
binary-trees,53.2,45.5,0.0,1.0,679.91,131.25,0
binary-trees,54.26,46.32,0.0,1.01,704.48,131.25,0
binary-trees,54.95,47.16,0.0,1.02,684.28,131.25,0
binary-trees,50.77,42.66,0.0,1.03,719.34,131.25,0
binary-trees,47.4,39.12,0.0,1.04,733.1,131.25,0
binary-trees,48.04,39.64,0.0,1.05,741.51,131.25,0
binary-trees,47.75,39.53,0.0,1.04,728.0,131.25,0
binary-trees,47.65,39.29,0.0,1.04,743.48,131.25,0
