Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
3;73303.22265625;1342.7734375
1;37536.62109375;549.31640625
1;40222.16796875;549.31640625
2;40832.51953125;610.3515625
1;39978.02734375;549.31640625
1;86608.88671875;1159.66796875
2;40344.23828125;549.31640625
1;41931.15234375;549.31640625
1;81237.79296875;1159.66796875
1;40893.5546875;549.31640625
2;39733.88671875;549.31640625
1;45166.015625;610.3515625
1;80200.1953125;1098.6328125
2;41992.1875;610.3515625
1;40710.44921875;549.31640625
1;79895.01953125;1098.6328125
1;44128.41796875;610.3515625
2;41870.1171875;610.3515625
1;41870.1171875;549.31640625
1;82641.6015625;1159.66796875
1;40771.484375;549.31640625
2;40222.16796875;549.31640625
1;38818.359375;610.3515625
1;80566.40625;1098.6328125
2;43334.9609375;610.3515625
1;40832.51953125;549.31640625
1;87341.30859375;1159.66796875
1;40405.2734375;549.31640625
2;42968.75;610.3515625
1;41748.046875;549.31640625
1;82275.390625;1098.6328125
1;42724.609375;610.3515625
2;42358.3984375;610.3515625
1;42480.46875;549.31640625
1;80139.16015625;1098.6328125
1;41015.625;610.3515625
2;42236.328125;549.31640625
1;39062.5;610.3515625
1;84777.83203125;1159.66796875
1;38696.2890625;549.31640625
2;41259.765625;671.38671875
1;84777.83203125;1159.66796875
1;42663.57421875;549.31640625
2;41625.9765625;549.31640625
1;43579.1015625;610.3515625
1;42419.43359375;549.31640625
1;81359.86328125;1098.6328125
1;41381.8359375;610.3515625
1;40710.44921875;549.31640625
2;41381.8359375;549.31640625
1;37658.69140625;549.31640625
1;80322.265625;1098.6328125
1;41015.625;549.31640625
1;41992.1875;549.31640625
2;43823.2421875;610.3515625
1;40283.203125;549.31640625
1;40893.5546875;549.31640625
1;44189.453125;549.31640625
1;41320.80078125;610.3515625
2;40954.58984375;549.31640625
1;41442.87109375;549.31640625
1;43884.27734375;549.31640625
1;82702.63671875;1098.6328125
1;39428.7109375;549.31640625
1;43395.99609375;610.3515625
2;40405.2734375;549.31640625
1;38513.18359375;549.31640625
1;44555.6640625;549.31640625
1;82946.77734375;1098.6328125
1;42114.2578125;610.3515625
2;40954.58984375;549.31640625
1;41259.765625;549.31640625
1;42297.36328125;549.31640625
1;41564.94140625;549.31640625
1;83740.234375;1098.6328125
1;42419.43359375;610.3515625
2;40344.23828125;549.31640625
1;39794.921875;549.31640625
1;41320.80078125;549.31640625
1;83679.19921875;1159.66796875
1;41809.08203125;549.31640625
2;42846.6796875;610.3515625
1;42297.36328125;549.31640625
1;39123.53515625;549.31640625
1;83435.05859375;1159.66796875
1;40832.51953125;549.31640625
2;42663.57421875;549.31640625
1;40588.37890625;549.31640625
1;43273.92578125;610.3515625
1;80444.3359375;1037.59765625
1;42724.609375;610.3515625
1;42663.57421875;549.31640625
2;41442.87109375;549.31640625
1;39672.8515625;549.31640625
1;42541.50390625;549.31640625
1;85571.2890625;1159.66796875
1;40466.30859375;549.31640625
2;40161.1328125;549.31640625
1;43395.99609375;549.31640625
1;42785.64453125;549.31640625
1;42663.57421875;549.31640625
1;77880.859375;1098.6328125
1;44250.48828125;610.3515625
2;39978.02734375;488.28125
1;42724.609375;610.3515625
1;40344.23828125;549.31640625
1;83190.91796875;1098.6328125
1;41381.8359375;610.3515625
1;40527.34375;488.28125
2;40161.1328125;610.3515625
1;42114.2578125;549.31640625
1;42053.22265625;549.31640625
1;85449.21875;1098.6328125
1;41198.73046875;549.31640625
1;43701.171875;610.3515625
2;40710.44921875;488.28125
1;44799.8046875;610.3515625
1;39306.640625;549.31640625
1;43273.92578125;549.31640625
1;41870.1171875;549.31640625
2;42419.43359375;549.31640625
1;38635.25390625;549.31640625
1;42053.22265625;610.3515625
1;40893.5546875;549.31640625
1;41931.15234375;549.31640625
2;43273.92578125;610.3515625
1;43212.890625;549.31640625
1;40161.1328125;549.31640625
1;79956.0546875;1098.6328125
1;43029.78515625;549.31640625
2;41381.8359375;610.3515625
1;39306.640625;549.31640625
1;39733.88671875;549.31640625
1;83862.3046875;1098.6328125
1;40649.4140625;549.31640625
1;42846.6796875;549.31640625
2;41748.046875;549.31640625
1;39245.60546875;549.31640625
1;42785.64453125;549.31640625
1;42663.57421875;549.31640625
1;39428.7109375;549.31640625
2;41992.1875;549.31640625
1;43212.890625;549.31640625
1;40954.58984375;549.31640625
1;84289.55078125;1098.6328125
1;40954.58984375;549.31640625
1;43029.78515625;610.3515625
2;41442.87109375;549.31640625
1;42114.2578125;549.31640625
1;42907.71484375;549.31640625
1;81542.96875;1098.6328125
1;43762.20703125;610.3515625
1;41076.66015625;549.31640625
2;43518.06640625;549.31640625
1;41625.9765625;549.31640625
1;40527.34375;549.31640625
1;85266.11328125;1098.6328125
1;43273.92578125;610.3515625
2;40954.58984375;549.31640625
1;41687.01171875;610.3515625
1;42053.22265625;549.31640625
1;80566.40625;1098.6328125
1;43762.20703125;549.31640625
2;39489.74609375;549.31640625
1;42663.57421875;610.3515625
1;41625.9765625;549.31640625
1;84655.76171875;1098.6328125
1;50659.1796875;854.4921875
2;40039.0625;549.31640625
1;41992.1875;549.31640625
1;40649.4140625;610.3515625
1;80871.58203125;1098.6328125
1;42297.36328125;610.3515625
2;43701.171875;671.38671875
1;41137.6953125;549.31640625
1;82092.28515625;1098.6328125
1;41320.80078125;549.31640625
2;43334.9609375;610.3515625
1;40588.37890625;549.31640625
1;43640.13671875;549.31640625
1;83496.09375;1159.66796875
1;41198.73046875;488.28125
2;43090.8203125;610.3515625
1;43334.9609375;549.31640625
1;38696.2890625;549.31640625
1;81481.93359375;1098.6328125
1;43151.85546875;610.3515625
1;46813.96484375;549.31640625
2;39245.60546875;610.3515625
1;84960.9375;1098.6328125
1;41381.8359375;549.31640625
1;44738.76953125;610.3515625
2;41137.6953125;549.31640625
1;41870.1171875;549.31640625
1;41748.046875;549.31640625
1;81420.8984375;1159.66796875
1;40039.0625;488.28125
2;40405.2734375;610.3515625
1;42663.57421875;549.31640625
1;42785.64453125;549.31640625
1;42419.43359375;610.3515625
1;80993.65234375;1098.6328125
1;43395.99609375;549.31640625
2;39550.78125;549.31640625
1;41625.9765625;610.3515625
1;38818.359375;549.31640625
1;85510.25390625;1159.66796875
1;42358.3984375;610.3515625
1;42602.5390625;488.28125
2;40588.37890625;610.3515625
1;41137.6953125;549.31640625
1;41931.15234375;549.31640625
1;83190.91796875;1098.6328125
1;42724.609375;549.31640625
1;42785.64453125;610.3515625
2;39611.81640625;549.31640625
1;40466.30859375;549.31640625
1;90515.13671875;1159.66796875
1;40771.484375;549.31640625
1;42907.71484375;610.3515625
2;41381.8359375;549.31640625
1;41137.6953125;549.31640625
1;37902.83203125;549.31640625
1;41992.1875;549.31640625
1;41992.1875;610.3515625
1;43579.1015625;549.31640625
1;42175.29296875;549.31640625
2;40039.0625;549.31640625
1;40832.51953125;549.31640625
1;42663.57421875;610.3515625
1;83984.375;1098.6328125
1;41259.765625;549.31640625
1;43395.99609375;549.31640625
2;41320.80078125;549.31640625
1;39001.46484375;549.31640625
1;43334.9609375;610.3515625
1;42358.3984375;549.31640625
1;83862.3046875;1098.6328125
1;41748.046875;549.31640625
1;40222.16796875;549.31640625
2;42785.64453125;549.31640625
1;40527.34375;610.3515625
1;43701.171875;549.31640625
1;82214.35546875;1098.6328125
1;40710.44921875;549.31640625
1;43212.890625;671.38671875
2;39184.5703125;549.31640625
1;41320.80078125;549.31640625
1;41687.01171875;549.31640625
1;84289.55078125;1159.66796875
1;41259.765625;549.31640625
1;44738.76953125;549.31640625
2;39672.8515625;549.31640625
1;41625.9765625;549.31640625
1;40527.34375;610.3515625
1;84472.65625;1098.6328125
1;43334.9609375;549.31640625
1;42785.64453125;549.31640625
2;38940.4296875;549.31640625
1;44738.76953125;610.3515625
1;40893.5546875;549.31640625
1;85449.21875;1098.6328125
1;42724.609375;549.31640625
1;38391.11328125;549.31640625
2;44860.83984375;549.31640625
1;41259.765625;549.31640625
1;42236.328125;610.3515625
1;84167.48046875;1098.6328125
1;39184.5703125;549.31640625
1;43212.890625;549.31640625
2;39672.8515625;549.31640625
1;41809.08203125;549.31640625
1;43701.171875;610.3515625
1;82153.3203125;1098.6328125
1;41137.6953125;549.31640625
1;42419.43359375;549.31640625
2;39245.60546875;549.31640625
1;43823.2421875;549.31640625
1;42297.36328125;549.31640625
1;42175.29296875;610.3515625
1;84228.515625;1098.6328125
1;42907.71484375;549.31640625
1;41503.90625;549.31640625
2;40710.44921875;549.31640625
1;41809.08203125;549.31640625
1;42053.22265625;610.3515625
1;80810.546875;1098.6328125
1;44006.34765625;610.3515625
1;40100.09765625;549.31640625
2;41748.046875;549.31640625
1;42968.75;549.31640625
1;42053.22265625;549.31640625
1;83129.8828125;1098.6328125
1;42846.6796875;549.31640625
1;40100.09765625;549.31640625
2;44189.453125;610.3515625
1;40100.09765625;549.31640625
1;42297.36328125;549.31640625
1;82641.6015625;1098.6328125
1;40283.203125;549.31640625
1;43395.99609375;549.31640625
2;41931.15234375;549.31640625
1;40283.203125;610.3515625
1;43640.13671875;549.31640625
1;41931.15234375;549.31640625
1;42114.2578125;549.31640625
1;40039.0625;549.31640625
2;42053.22265625;549.31640625
1;41687.01171875;610.3515625
1;40527.34375;549.31640625
1;85205.078125;1098.6328125
1;39306.640625;549.31640625
1;43884.27734375;549.31640625
2;42114.2578125;549.31640625
1;43334.9609375;610.3515625
1;38330.078125;549.31640625
1;42602.5390625;549.31640625
1;40344.23828125;549.31640625
1;43579.1015625;549.31640625
2;41870.1171875;610.3515625
1;39062.5;549.31640625
1;43579.1015625;549.31640625
1;42114.2578125;549.31640625
1;84960.9375;1159.66796875
1;40100.09765625;549.31640625
1;43701.171875;549.31640625
2;40649.4140625;549.31640625
1;40222.16796875;610.3515625
1;43457.03125;549.31640625
1;41015.625;549.31640625
1;41625.9765625;549.31640625
2;39855.95703125;549.31640625
1;44067.3828125;549.31640625
1;40405.2734375;549.31640625
1;43640.13671875;610.3515625
1;40588.37890625;549.31640625
1;45104.98046875;610.3515625
1;39978.02734375;549.31640625
2;41320.80078125;549.31640625
1;41076.66015625;549.31640625
1;41198.73046875;549.31640625
1;86059.5703125;1159.66796875
1;42297.36328125;549.31640625
1;41870.1171875;549.31640625
2;42663.57421875;549.31640625
1;41870.1171875;549.31640625
1;37841.796875;549.31640625
1;43884.27734375;610.3515625
1;43518.06640625;610.3515625
1;38818.359375;488.28125
1;43762.20703125;610.3515625
2;40954.58984375;549.31640625
1;42602.5390625;549.31640625
1;43823.2421875;549.31640625
1;39855.95703125;549.31640625
1;39978.02734375;549.31640625
1;42724.609375;549.31640625
2;42602.5390625;549.31640625
1;42236.328125;549.31640625
1;39794.921875;549.31640625
1;41015.625;549.31640625
1;84106.4453125;1159.66796875
1;44555.6640625;549.31640625
1;41015.625;549.31640625
2;40771.484375;549.31640625
1;40039.0625;549.31640625
1;44555.6640625;610.3515625
1;80627.44140625;1098.6328125
1;42053.22265625;549.31640625
2;38269.04296875;549.31640625
1;41503.90625;549.31640625
1;43090.8203125;549.31640625
1;42480.46875;610.3515625
1;83068.84765625;1098.6328125
1;41503.90625;549.31640625
1;40832.51953125;549.31640625
2;42541.50390625;549.31640625
1;38757.32421875;549.31640625
1;44006.34765625;610.3515625
1;83190.91796875;1098.6328125
1;42907.71484375;549.31640625
1;40710.44921875;549.31640625
2;43395.99609375;549.31640625
1;39733.88671875;549.31640625
1;42968.75;549.31640625
1;82519.53125;1098.6328125
1;43701.171875;610.3515625
1;40893.5546875;549.31640625
2;42663.57421875;549.31640625
1;38574.21875;549.31640625
1;42724.609375;549.31640625
1;43395.99609375;549.31640625
1;83801.26953125;1159.66796875
1;40832.51953125;549.31640625
1;43334.9609375;549.31640625
2;42236.328125;549.31640625
1;39306.640625;549.31640625
1;43029.78515625;549.31640625
1;83190.91796875;1098.6328125
1;43518.06640625;549.31640625
1;41931.15234375;610.3515625
1;41320.80078125;488.28125
2;42968.75;610.3515625
1;41015.625;549.31640625
1;40954.58984375;549.31640625
1;85876.46484375;1159.66796875
1;42114.2578125;549.31640625
1;40161.1328125;488.28125
2;40954.58984375;610.3515625
1;42419.43359375;549.31640625
1;39123.53515625;549.31640625
1;43151.85546875;610.3515625
1;39672.8515625;488.28125
1;42541.50390625;610.3515625
2;41259.765625;549.31640625
1;43457.03125;549.31640625
1;37597.65625;549.31640625
1;84045.41015625;1098.6328125
1;42663.57421875;610.3515625
1;40405.2734375;488.28125
2;39489.74609375;549.31640625
1;43579.1015625;610.3515625
1;42419.43359375;549.31640625
1;82214.35546875;1098.6328125
1;43518.06640625;610.3515625
1;39001.46484375;488.28125
2;42907.71484375;610.3515625
1;42785.64453125;549.31640625
1;41931.15234375;549.31640625
1;38757.32421875;549.31640625
1;82885.7421875;1098.6328125
1;42663.57421875;549.31640625
1;43457.03125;610.3515625
2;42175.29296875;549.31640625
1;40588.37890625;549.31640625
1;41137.6953125;549.31640625
1;41015.625;549.31640625
1;38940.4296875;549.31640625
1;42358.3984375;610.3515625
2;41564.94140625;549.31640625
1;39123.53515625;549.31640625
1;42907.71484375;549.31640625
1;41503.90625;549.31640625
1;42663.57421875;549.31640625
1;39245.60546875;549.31640625
2;43518.06640625;610.3515625
1;39855.95703125;488.28125
1;44433.59375;610.3515625
1;39733.88671875;549.31640625
1;85021.97265625;1098.6328125
1;42297.36328125;610.3515625
1;41320.80078125;549.31640625
2;41259.765625;549.31640625
1;43579.1015625;549.31640625
1;39794.921875;549.31640625
1;83984.375;1098.6328125
1;42236.328125;610.3515625
1;42907.71484375;549.31640625
2;39428.7109375;549.31640625
1;44616.69921875;549.31640625
1;39245.60546875;549.31640625
1;82458.49609375;1098.6328125
1;43395.99609375;610.3515625
1;41442.87109375;488.28125
2;39733.88671875;610.3515625
1;47363.28125;671.38671875
1;38757.32421875;549.31640625
1;42663.57421875;549.31640625
1;41320.80078125;549.31640625
2;40832.51953125;549.31640625
1;41503.90625;610.3515625
1;42541.50390625;549.31640625
1;82763.671875;1098.6328125
1;40344.23828125;549.31640625
1;41503.90625;549.31640625
1;43701.171875;549.31640625
2;38879.39453125;549.31640625
1;43945.3125;610.3515625
1;40771.484375;549.31640625
1;42236.328125;549.31640625
2;41137.6953125;549.31640625
1;40954.58984375;549.31640625
1;39978.02734375;549.31640625
1;43945.3125;610.3515625
1;41687.01171875;610.3515625
1;43945.3125;549.31640625
1;40283.203125;549.31640625
2;42480.46875;549.31640625
1;41625.9765625;549.31640625
1;41992.1875;549.31640625
1;80627.44140625;1159.66796875
1;43212.890625;549.31640625
1;39672.8515625;549.31640625
2;42968.75;610.3515625
1;40283.203125;549.31640625
1;40832.51953125;549.31640625
1;84594.7265625;1098.6328125
1;43640.13671875;549.31640625
1;41015.625;549.31640625
2;44128.41796875;549.31640625
