Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
4457.56790000014;289868704;2480036;65.5;
4491.560599999968;290908313;2498773;63.5;
4476.508800000418;291055163;2490594;65.5;
4464.676900000311;289733206;2483819;61.5;
4504.841599999927;291607041;2505975;64;
4470.986999999732;291359606;2487543;68;
4461.418200000189;289757925;2482232;64.5;
4478.891499999911;290355336;2492547;65;
4465.640300000086;290391835;2484368;67.5;
4485.869999999646;290828419;2495599;66.5;
4482.588299999945;290557605;2493219;70;
4471.228899999987;291009326;2487115;71;
4486.6791000002995;290895801;2495965;67;
4471.209799999837;290878345;2487726;66;
4480.128000000026;290780445;2492120;65;
4491.051299999934;291529161;2498346;65;
4499.414000000339;291673631;2502679;67;
4497.574300000444;291988510;2502191;66.5;
4482.901700000279;291762986;2493829;64.5;
4484.083800000139;290979114;2494806;64;
4473.409099999815;290371876;2489251;65.5;
4467.13189999992;290250233;2485712;66;
4475.542700000107;290705006;2489861;63;
4469.872699999716;290128896;2486566;61.5;
4463.808199999854;289956167;2483209;63.5;
4475.88459999999;290480579;2490228;64;
4467.041899999604;290145742;2486321;63.5;
4477.413199999835;290372609;2490717;63.5;
4457.935000000056;290124746;2480035;64.5;
4501.363799999934;290388905;2504022;68.5;
4449.586500000209;290377491;2475519;69;
4479.078899999615;290816516;2491937;64;
4482.942100000102;290642811;2494073;64.5;
4498.546100000385;291460496;2502679;68;
4464.166299999692;290879078;2483820;67;
4440.457799999975;289308768;2469781;61;
4481.870599999558;289159172;2493280;63.5;
4484.044299999718;291279162;2494317;67.5;
4465.242099999916;290504078;2484308;66;
4483.4498999998905;290730091;2493768;66;
4479.590600000229;290832447;2491571;67;
4579.382400000002;297832733;2547601;63.5;
4476.274299999699;290010977;2490656;65;
4470.81799999997;290788135;2487176;68;
4464.240100000054;289680288;2483209;63;
4478.276899999939;290970019;2490900;65;
4478.30429999996;290017263;2491631;70;
4475.706799999811;290750537;2489862;68.5;
4471.650700000115;290665394;2487604;66.5;
4481.016299999785;290390553;2492608;67.5;
4479.637400000356;291115771;2492120;70;
4458.2718000002205;290145742;2480401;67;
4438.339600000065;288901665;2470392;59.5;
4483.433299999684;289562857;2493890;62.5;
4464.092700000387;290247243;2483209;64.5;
4478.895999999717;290830310;2491693;63.5;
4471.6732000000775;290830127;2487787;64.5;
4479.2968999999575;290235830;2492120;64;
4474.871300000232;290770801;2489373;67;
4466.598499999847;290462635;2484979;66;
4481.017199999653;290591480;2492670;63.5;
4452.040299999993;289776114;2476495;61.5;
