Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1761;62386291.50390625;979492.1875
1759;62089843.75;978332.51953125
1759;62132507.32421875;978332.51953125
1760;62255920.41015625;978454.58984375
1759;62211303.7109375;978881.8359375
1761;62316772.4609375;979553.22265625
1759;61972106.93359375;978393.5546875
1759;62135559.08203125;978881.8359375
1759;62114868.1640625;977844.23828125
1760;62350708.0078125;979492.1875
1759;62040344.23828125;977844.23828125
1759;62189758.30078125;978332.51953125
1759;62267944.3359375;979003.90625
1759;62114624.0234375;978332.51953125
1761;62294067.3828125;978942.87109375
1759;62208801.26953125;978942.87109375
1759;62076782.2265625;978393.5546875
1759;62114624.0234375;978393.5546875
1759;62150512.6953125;978393.5546875
1759;62133850.09765625;978576.66015625
1759;62128784.1796875;978393.5546875
1759;62193420.41015625;978393.5546875
1760;62182067.87109375;978942.87109375
1759;62059265.13671875;978393.5546875
1759;62022583.0078125;978393.5546875
1760;62150451.66015625;978942.87109375
1760;62068542.48046875;978942.87109375
1759;62000732.421875;978942.87109375
1759;62071533.203125;977844.23828125
1760;62112609.86328125;978393.5546875
1758;62065612.79296875;978332.51953125
1759;62222839.35546875;978454.58984375
1760;62164794.921875;978881.8359375
1759;62208007.8125;978454.58984375
1760;62263488.76953125;978881.8359375
1758;62136901.85546875;977844.23828125
1759;62051330.56640625;978393.5546875
1760;62137634.27734375;978942.87109375
1758;62079589.84375;978332.51953125
1760;62199707.03125;978393.5546875
1759;62190246.58203125;978393.5546875
1761;62391174.31640625;979003.90625
1758;62131347.65625;977844.23828125
1759;62166503.90625;978393.5546875
1759;62166992.1875;978393.5546875
1759;62066528.3203125;978393.5546875
1760;62162963.8671875;978942.87109375
1759;62074951.171875;978332.51953125
1759;62160888.671875;978942.87109375
1759;62223144.53125;978820.80078125
1760;62084899.90234375;978393.5546875
1758;62165405.2734375;978393.5546875
1759;62172302.24609375;978393.5546875
1759;61947875.9765625;978393.5546875
1759;62092224.12109375;978393.5546875
1760;62148742.67578125;978881.8359375
1759;62133361.81640625;978393.5546875
1759;62165039.0625;978393.5546875
