Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,261.72,221.78,0,2.25,3607.48,63.58,0
mandelbrot,207.9,182.34,0,1.33,2310.39,63.58,0
mandelbrot,210.77,184.89,0,1.34,2339.72,63.58,0
mandelbrot,205.6,180.86,0,1.29,2236.64,63.58,0
mandelbrot,196.19,174.69,0,1.12,1943.46,63.58,0
mandelbrot,197.03,175.27,0,1.13,1964.94,63.58,0
mandelbrot,197.56,176.02,0,1.13,1946.13,63.58,0
mandelbrot,198.17,176.37,0,1.14,1968.82,63.58,0
mandelbrot,201.66,179.01,0,1.18,2044.79,63.58,0
mandelbrot,195.65,173.24,0,1.18,2025.69,63.58,0
mandelbrot,261.72,221.78,0,2.25,3607.48,63.58,0
mandelbrot,207.9,182.34,0,1.33,2310.39,63.58,0
mandelbrot,210.77,184.89,0,1.34,2339.72,63.58,0
mandelbrot,205.6,180.86,0,1.29,2236.64,63.58,0
mandelbrot,196.19,174.69,0,1.12,1943.46,63.58,0
mandelbrot,197.03,175.27,0,1.13,1964.94,63.58,0
mandelbrot,197.56,176.02,0,1.13,1946.13,63.58,0
mandelbrot,198.17,176.37,0,1.14,1968.82,63.58,0
mandelbrot,201.66,179.01,0,1.18,2044.79,63.58,0
mandelbrot,195.65,173.24,0,1.18,2025.69,63.58,0
mandelbrot,261.72,221.78,0,2.25,3607.48,63.58,0
mandelbrot,207.9,182.34,0,1.33,2310.39,63.58,0
mandelbrot,210.77,184.89,0,1.34,2339.72,63.58,0
mandelbrot,205.6,180.86,0,1.29,2236.64,63.58,0
mandelbrot,196.19,174.69,0,1.12,1943.46,63.58,0
mandelbrot,197.03,175.27,0,1.13,1964.94,63.58,0
mandelbrot,197.56,176.02,0,1.13,1946.13,63.58,0
mandelbrot,198.17,176.37,0,1.14,1968.82,63.58,0
mandelbrot,201.66,179.01,0,1.18,2044.79,63.58,0
mandelbrot,195.65,173.24,0,1.18,2025.69,63.58,0
mandelbrot,261.72,221.78,0,2.25,3607.48,63.58,0
mandelbrot,207.9,182.34,0,1.33,2310.39,63.58,0
mandelbrot,210.77,184.89,0,1.34,2339.72,63.58,0
mandelbrot,205.6,180.86,0,1.29,2236.64,63.58,0
mandelbrot,196.19,174.69,0,1.12,1943.46,63.58,0
mandelbrot,197.03,175.27,0,1.13,1964.94,63.58,0
mandelbrot,197.56,176.02,0,1.13,1946.13,63.58,0
mandelbrot,198.17,176.37,0,1.14,1968.82,63.58,0
mandelbrot,201.66,179.01,0,1.18,2044.79,63.58,0
mandelbrot,195.65,173.24,0,1.18,2025.69,63.58,0
mandelbrot,261.72,221.78,0,2.25,3607.48,63.58,0
mandelbrot,207.9,182.34,0,1.33,2310.39,63.58,0
mandelbrot,210.77,184.89,0,1.34,2339.72,63.58,0
mandelbrot,205.6,180.86,0,1.29,2236.64,63.58,0
mandelbrot,196.19,174.69,0,1.12,1943.46,63.58,0
mandelbrot,197.03,175.27,0,1.13,1964.94,63.58,0
mandelbrot,197.56,176.02,0,1.13,1946.13,63.58,0
mandelbrot,198.17,176.37,0,1.14,1968.82,63.58,0
mandelbrot,201.66,179.01,0,1.18,2044.79,63.58,0
mandelbrot,195.65,173.24,0,1.18,2025.69,63.58,0
