Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,166.97,120.89,0,2.49,4156.82,42.27,0
n-body,166.69,120.54,0,2.5,4164.22,42.27,0
n-body,164.02,118.22,0,2.47,4136.15,42.27,0
n-body,165.16,119.29,0,2.49,4143.43,42.27,0
n-body,168.93,122.46,0,2.53,4196.16,42.27,0
n-body,163.32,116.96,0,2.52,4185.99,42.27,0
n-body,165.55,119.36,0,2.5,4168.14,42.27,0
n-body,166.98,120.92,0,2.49,4156.26,42.27,0
n-body,165.24,119.14,0,2.5,4164.52,42.27,0
n-body,166.7,120.6,0,2.49,4160.0,42.27,0
n-body,166.97,120.89,0,2.49,4156.82,42.27,0
n-body,166.69,120.54,0,2.5,4164.22,42.27,0
n-body,164.02,118.22,0,2.47,4136.15,42.27,0
n-body,165.16,119.29,0,2.49,4143.43,42.27,0
n-body,168.93,122.46,0,2.53,4196.16,42.27,0
n-body,163.32,116.96,0,2.52,4185.99,42.27,0
n-body,165.55,119.36,0,2.5,4168.14,42.27,0
n-body,166.98,120.92,0,2.49,4156.26,42.27,0
n-body,165.24,119.14,0,2.5,4164.52,42.27,0
n-body,166.7,120.6,0,2.49,4160.0,42.27,0
n-body,166.97,120.89,0,2.49,4156.82,42.27,0
n-body,166.69,120.54,0,2.5,4164.22,42.27,0
n-body,164.02,118.22,0,2.47,4136.15,42.27,0
n-body,165.16,119.29,0,2.49,4143.43,42.27,0
n-body,168.93,122.46,0,2.53,4196.16,42.27,0
n-body,163.32,116.96,0,2.52,4185.99,42.27,0
n-body,165.55,119.36,0,2.5,4168.14,42.27,0
n-body,166.98,120.92,0,2.49,4156.26,42.27,0
n-body,165.24,119.14,0,2.5,4164.52,42.27,0
n-body,166.7,120.6,0,2.49,4160.0,42.27,0
n-body,166.97,120.89,0,2.49,4156.82,42.27,0
n-body,166.69,120.54,0,2.5,4164.22,42.27,0
n-body,164.02,118.22,0,2.47,4136.15,42.27,0
n-body,165.16,119.29,0,2.49,4143.43,42.27,0
n-body,168.93,122.46,0,2.53,4196.16,42.27,0
n-body,163.32,116.96,0,2.52,4185.99,42.27,0
n-body,165.55,119.36,0,2.5,4168.14,42.27,0
n-body,166.98,120.92,0,2.49,4156.26,42.27,0
n-body,165.24,119.14,0,2.5,4164.52,42.27,0
n-body,166.7,120.6,0,2.49,4160.0,42.27,0
n-body,166.97,120.89,0,2.49,4156.82,42.27,0
n-body,166.69,120.54,0,2.5,4164.22,42.27,0
n-body,164.02,118.22,0,2.47,4136.15,42.27,0
n-body,165.16,119.29,0,2.49,4143.43,42.27,0
n-body,168.93,122.46,0,2.53,4196.16,42.27,0
n-body,163.32,116.96,0,2.52,4185.99,42.27,0
n-body,165.55,119.36,0,2.5,4168.14,42.27,0
n-body,166.98,120.92,0,2.49,4156.26,42.27,0
n-body,165.24,119.14,0,2.5,4164.52,42.27,0
n-body,166.7,120.6,0,2.49,4160.0,42.27,0
