Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,0.2,0.14,0.0,0.0,6,0.0,0
polynomial-evaluation,0.2,0.15,0.0,0.0,6,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,6,0.0,0
polynomial-evaluation,0.2,0.15,0.0,0.0,6,0.0,0
polynomial-evaluation,0.2,0.15,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.15,0.0,0.0,7,0.0,0
polynomial-evaluation,0.23,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.23,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.19,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,6,0.0,0
polynomial-evaluation,0.27,0.17,0.0,0.01,9,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,6,0.0,0
polynomial-evaluation,0.19,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.23,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.23,0.15,0.0,0.0,7,0.0,0
polynomial-evaluation,0.21,0.15,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,6,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,6,0.0,0
polynomial-evaluation,0.19,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.19,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.15,0.0,0.0,6,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,6,0.0,0
polynomial-evaluation,0.19,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.15,0.0,0.0,6,0.0,0
polynomial-evaluation,0.19,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,7,0.0,0
polynomial-evaluation,0.2,0.14,0.0,0.0,7,0.0,0
