Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
2.59991680961965E-20;0;0;57;
2.6140114378627376E-20;0;0;57;
2.513180635821628E-20;0;0;57;
2.615095640034951E-20;0;0;57;
2.7511630126822387E-20;0;0;57;
2.623769257415123E-20;0;2.981555974335137E-17;57;
2.5939536976718603E-20;0;0;57;
2.5972063041891166E-20;2.49480340899777E-15;3.3068166260807885E-17;57;
2.7034581170925254E-20;0;0;57;
2.6806898714704985E-20;0;0;57;
2.5055912206142857E-20;0;0;57;
2.6758109616943058E-20;0;0;57;
2.7045423192647388E-20;0;0;57;
2.779352269166565E-20;0;0;57;
2.695868701885183E-20;2.474908299132661E-15;2.9761349634727097E-17;57;
2.6747267595220925E-20;0;0;57;
2.7202632507661464E-20;2.461681032628338E-15;2.981555974335137E-17;57;
2.681231972556605E-20;0;0;57;
2.7641734387518803E-20;2.2863113312288075E-15;2.9761349634727097E-17;56.5;
2.886146183156697E-20;0;0;56;
2.7929047963229296E-20;2.656891633784353E-15;3.3068166260807885E-17;56;
2.7636313376657737E-20;0;0;56;
6.06611115505655E-20;2.491496592371689E-15;2.981555974335137E-17;55.5;
2.7267684638012754E-20;2.3822632234937746E-15;5.2909066017292616E-17;55;
2.614553538948228E-20;0;0;54.5;
2.7267684638012754E-20;0;0;54;
2.900240811399168E-20;2.4219992331153684E-15;3.3068166260807885E-17;54;
2.7554998213717084E-20;0;0;54;
2.7571261246306447E-20;2.474908299132661E-15;2.9761349634727097E-17;54.5;
2.7538735181133883E-20;0;0;55;
2.7554998213723247E-20;2.309459047611373E-15;2.981555974335137E-17;55;
2.6703899508313902E-20;0;0;55;
2.7744733593909886E-20;2.375649590241613E-15;3.3068166260807885E-17;55.5;
2.835730782135834E-20;0;0;56;
2.7527893159405587E-20;2.299592807841755E-15;2.9761349634727097E-17;56;
2.7560419224584313E-20;0;0;55.5;
2.769052348528073E-20;2.4352264996196915E-15;2.981555974335137E-17;55;
2.758752427888965E-20;0;0;55;
2.71863694750721E-20;2.5311241817760344E-15;2.9761349634727097E-17;55;
2.6037115172242456E-20;0;0;55;
2.6850266801605844E-20;2.524564758632497E-15;3.3068166260807885E-17;55;
2.8552464212406045E-20;0;0;55.5;
2.758210326802858E-20;2.6337439174017874E-15;2.981555974335137E-17;56;
2.6779793660393488E-20;0;0;56;
2.723515857284019E-20;0;0;56;
2.6871950845056274E-20;0;0;56;
2.601001011793096E-20;0;3.3068166260807885E-17;56;
2.600458910706373E-20;0;0;56;
2.72134745293836E-20;0;0;56;
2.855788522326711E-20;0;0;56;
2.7511630126816224E-20;0;0;56;
2.758752427888965E-20;2.2499363483419188E-15;2.9761349634727097E-17;56;
2.7517051137683453E-20;0;0;56;
2.756584023544538E-20;2.3690359569894515E-15;2.981555974335137E-17;55.5;
2.6682215464863472E-20;0;0;55;
2.7576682257167514E-20;2.4153313897545825E-15;2.9761349634727097E-17;55;
2.8953619016229754E-20;0;0;55.5;
2.7549577202856017E-20;2.508030675502093E-15;3.3068166260807885E-17;56;
2.744115698561003E-20;0;0;56;
2.750620911595516E-20;2.47160148250658E-15;2.9761349634727097E-17;56;
2.758210326802858E-20;0;0;55.5;
2.7527893159405587E-20;2.458374216002257E-15;2.981555974335137E-17;55;
2.6720162540909428E-20;0;0;55;
2.6817740736427118E-20;2.4021041232502593E-15;3.3068166260807885E-17;55;
2.7766417637354153E-20;0;0;55;
2.6763530627804125E-20;2.3525018738590475E-15;2.9761349634727097E-17;55;
2.6736425573492628E-20;0;0;55;
2.6779793660393488E-20;2.3194337075982396E-15;2.981555974335137E-17;55;
2.6736425573492628E-20;0;0;55;
2.676895163866519E-20;2.3292999473678577E-15;3.3068166260807885E-17;55;
2.5939536976718603E-20;0;0;55;
2.6720162540903265E-20;2.3326609741025628E-15;2.9761349634727097E-17;55;
2.933851078745794E-20;0;0;55;
2.7592945289756877E-20;0;0;55;
2.7473683050782594E-20;2.4385333162457723E-15;2.9761349634727097E-17;55;
2.753873518112772E-20;0;0;55;
2.7451999007332164E-20;2.5940079077801936E-15;2.9761349634727097E-17;55;
2.629732369363529E-20;0;0;55;
2.7446577996464934E-20;2.491442382263065E-15;3.312237636943216E-17;55.5;
2.7842311789427576E-20;0;0;56;
2.750620911595516E-20;2.5709144015062524E-15;2.9761349634727097E-17;56;
2.752247214854452E-20;0;0;56;
2.748452507251089E-20;2.322686314115696E-15;2.9761349634727097E-17;56;
2.717010644248274E-20;0;0;56;
2.673100456263156E-20;2.342581423980805E-15;2.981555974335137E-17;56;
2.592327394412924E-20;0;0;56;
2.6909897921089905E-20;2.3392746073547244E-15;3.3068166260807885E-17;56;
2.8991566092263385E-20;0;0;56;
2.717552745334997E-20;2.408717756502421E-15;2.9761349634727097E-17;56;
2.679063568211562E-20;0;0;56;
2.6937002975407564E-20;2.544405658388982E-15;2.981555974335137E-17;56;
2.675268860608199E-20;0;0;56;
2.6785214671254555E-20;2.488135565636984E-15;3.3068166260807885E-17;56;
2.6015431128785863E-20;0;0;56;
2.6801477703843918E-20;0;2.9761349634727097E-17;56;
2.846030702774942E-20;0;0;56;
2.7495367094233024E-20;0;0;56;
2.7620050344068373E-20;2.292924964480969E-15;2.9761349634727097E-17;56;
2.7088791279548248E-20;0;0;56;
2.6947844997123535E-20;2.590755301262737E-15;2.9761349634727097E-17;56;
2.630274470450252E-20;0;0;56;
2.6904476910222675E-20;2.504669648767388E-15;3.312237636943216E-17;56;
2.696410802971906E-20;0;0;56;
2.6801477703843918E-20;2.5774738246497897E-15;2.9761349634727097E-17;56.5;
2.6844845790744778E-20;0;0;57;
2.6828582758155415E-20;2.5212579420064163E-15;3.3068166260807885E-17;56.5;
2.6785214671254555E-20;0;0;56;
2.683400376901648E-20;2.4153855998632068E-15;2.6508743117270583E-17;56;
2.62160085307008E-20;0;0;56;
2.6806898714704985E-20;2.5477124750150626E-15;3.3068166260807885E-17;56;
2.483907177164472E-20;0;0;56;
2.7918205941501E-20;2.68665298341908E-15;2.9761349634727097E-17;56;
2.758752427888965E-20;0;0;56;
2.748452507251089E-20;2.4319196829936107E-15;3.312237636943216E-17;56;
2.756584023544538E-20;0;0;56;
2.6676794454008568E-20;2.4550673993761762E-15;2.9761349634727097E-17;56;
2.6546690193305988E-20;0;0;55.5;
2.7636313376657737E-20;2.521203731897792E-15;2.9761349634727097E-17;55;
2.9555351221956074E-20;0;0;55.5;
2.754415619199495E-20;2.3889310668545605E-15;2.981555974335137E-17;56;
2.7495367094233024E-20;0;0;56;
2.7511630126816224E-20;2.3292999473678577E-15;3.3068166260807885E-17;56;
2.7511630126816224E-20;0;0;56;
2.6714741530042198E-20;0;0;56;
2.711047532299868E-20;0;0;56;
2.742489395302067E-20;0;0;56;
2.7636313376651574E-20;2.4021583333588836E-15;2.9761349634727097E-17;55.5;
2.7598366300617943E-20;0;0;55;
2.727852665973489E-20;2.527871575258578E-15;3.3068166260807885E-17;55;
2.6796056692976688E-20;0;0;55;
2.7283947670602117E-20;2.458374216002257E-15;2.9761349634727097E-17;56;
2.6741846584353695E-20;0;0;56;
2.69370029754014E-20;2.4649878492544186E-15;2.981555974335137E-17;56;
2.7760996626493086E-20;0;0;56;
2.6693057486591768E-20;2.263163614846242E-15;2.9761349634727097E-17;56;
2.681231972556605E-20;0;0;56;
2.6861108823327978E-20;2.342527213872181E-15;2.9761349634727097E-17;56;
2.6839424779877548E-20;0;0;56;
2.6752688606075828E-20;2.3326609741025628E-15;2.981555974335137E-17;56;
2.5890747878956676E-20;0;0;56;
2.679063568211562E-20;2.4219992331153684E-15;2.9761349634727097E-17;56;
2.958787728712864E-20;0;0;56;
2.7517051137683453E-20;2.570860191397628E-15;3.3068166260807885E-17;56;
2.6823161747288185E-20;0;0;55.5;
2.6660531421419205E-20;2.345888240606886E-15;2.981555974335137E-17;55;
2.6844845790738615E-20;0;0;55.5;
2.709963330127038E-20;2.474908299132661E-15;3.3068166260807885E-17;56;
2.615095640034951E-20;0;0;55.5;
2.69370029754014E-20;0;0;55;
2.818925648462213E-20;0;0;55;
2.7435735974748963E-20;0;0;55;
2.7576682257167514E-20;2.36242232373729E-15;2.9761349634727097E-17;55.5;
2.752247214854452E-20;0;0;56;
4.406739730067405E-20;2.5774738246497897E-15;3.968179951296946E-17;56;
2.6698478497458998E-20;0;0;55;
2.8135046375999136E-20;0;2.981555974335137E-17;54;
2.8715094538275025E-20;0;0;54;
2.750620911595516E-20;0;0;54;
2.7495367094233024E-20;2.4186924164892876E-15;2.9761349634727097E-17;54.5;
2.7511630126816224E-20;0;0;55;
2.6768951638671354E-20;2.458374216002257E-15;3.312237636943216E-17;55;
2.711047532299868E-20;0;0;55;
2.6866529834195208E-20;2.263163614846242E-15;2.9761349634727097E-17;55.5;
2.754957720286218E-20;0;0;56;
2.7744733593903723E-20;2.554326108267224E-15;2.9761349634727097E-17;56;
2.750620911596132E-20;0;0;56;
2.750620911596132E-20;2.7429230761710777E-15;3.312237636943216E-17;56;
2.7056265214375684E-20;0;0;56;
2.7945310995812496E-20;2.5675533747715473E-15;2.9761349634727097E-17;56;
2.6823161747294348E-20;0;0;56;
2.769052348528073E-20;2.4550673993761762E-15;2.9761349634727097E-17;56;
2.8595832299306905E-20;0;0;56;
2.710505431213761E-20;2.4848287490109033E-15;2.981555974335137E-17;56;
2.6866529834189045E-20;0;0;55.5;
2.6947844997123535E-20;2.3690359569894515E-15;2.9761349634727097E-17;55;
2.670932051918113E-20;0;0;55.5;
2.59991680961965E-20;2.5179511253803355E-15;3.3068166260807885E-17;56;
2.6926160953679268E-20;0;0;56;
2.889398789673337E-20;2.375649590241613E-15;2.981555974335137E-17;56;
2.928972168969601E-20;2.2565499815940804E-15;2.9761349634727097E-17;56;
2.7598366300617943E-20;0;0;56;
2.7576682257173676E-20;2.8719431346968527E-15;3.3068166260807885E-17;56;
2.7674260452691367E-20;0;0;56;
2.6882792866778408E-20;2.5212579420064163E-15;2.6508743117270583E-17;56;
2.5999168096202663E-20;0;0;56;
2.758210326802858E-20;2.653584817158272E-15;3.3068166260807885E-17;56;
2.805915222392571E-20;0;0;56;
2.6882792866778408E-20;2.6601984504104337E-15;2.9761349634727097E-17;56;
2.685568781246691E-20;0;0;56;
2.7012897127480987E-20;2.458374216002257E-15;2.981555974335137E-17;56;
2.7554998213717084E-20;0;0;56.5;
2.708879127955441E-20;2.488135565636984E-15;2.9761349634727097E-17;57;
2.6118430335176946E-20;0;0;57;
2.676895163866519E-20;2.577528034758414E-15;3.3068166260807885E-17;57;
2.7451999007332164E-20;0;0;57;
2.8324781756185775E-20;2.5675533747715473E-15;2.981555974335137E-17;57;
