Elapsed Time (ms),Package Energy (µJ),DRAM Energy (µJ),Temperature (C°),,,,
1830.639791,76490000,1020000,27.1666666666667,1.830639791,76.49,1.02,326
1784.719755,77030000,1000000,25.75,1.784719755,77.03,1,309
1811.198652,76710000,1010000,37,1.811198652,76.71,1.01,444
1801.84894,75800000,1010000,42.6666666666667,1.80184894,75.8,1.01,512
1785.919245,76570000,1000000,27.4166666666667,1.785919245,76.57,1,329
1779.68864,76980000,1000000,47.6666666666667,1.77968864,76.98,1,572
1810.447241,77010000,1010000,38.1666666666667,1.810447241,77.01,1.01,458
1798.170596,77170000,1010000,36.9166666666667,1.798170596,77.17,1.01,443
1805.329278,76560000,1010000,27,1.805329278,76.56,1.01,324
1783.052954,76930000,1000000,58.6666666666667,1.783052954,76.93,1,704
1822.119217,76680000,1020000,38.1666666666667,1.822119217,76.68,1.02,458
1814.562562,76680000,1020000,37.1666666666667,1.814562562,76.68,1.02,446
1784.916567,76850000,1000000,36.5,1.784916567,76.85,1,438
1787.18413,77200000,1000000,47.1666666666667,1.78718413,77.2,1,566
1808.102833,76690000,1020000,48.1666666666667,1.808102833,76.69,1.02,578
1832.974198,77060000,1030000,47.5,1.832974198,77.06,1.03,570
1837.857514,77420000,1030000,57.5,1.837857514,77.42,1.03,690
1797.468533,77020000,1010000,52.9166666666667,1.797468533,77.02,1.01,635
1790.903911,75590000,1000000,32.0833333333333,1.790903911,75.59,1,385
1796.732118,77230000,1010000,36.5,1.796732118,77.23,1.01,438
1794.957733,76700000,1000000,37.1666666666667,1.794957733,76.7,1,446
1788.542156,75490000,1000000,48.1666666666667,1.788542156,75.49,1,578
1859.754155,77650000,1040000,37,1.859754155,77.65,1.04,444
1798.047524,76840000,1010000,47.9166666666667,1.798047524,76.84,1.01,575
1811.541618,76540000,1010000,48.5833333333333,1.811541618,76.54,1.01,583
1791.168966,77200000,1000000,25.5,1.791168966,77.2,1,306
1822.768179,76390000,1020000,37.4166666666667,1.822768179,76.39,1.02,449
1781.945117,75750000,1000000,48.1666666666667,1.781945117,75.75,1,578
1815.824272,77160000,1020000,36.1666666666667,1.815824272,77.16,1.02,434
1800.95524,76870000,1010000,53.1666666666667,1.80095524,76.87,1.01,638
1794.340011,76240000,1000000,48.5,1.794340011,76.24,1,582
1809.001941,78080000,1020000,47.8333333333333,1.809001941,78.08,1.02,574
1823.270189,76860000,1020000,32.5,1.823270189,76.86,1.02,390
1787.436469,76810000,1000000,26.8333333333333,1.787436469,76.81,1,322
1771.018188,77000000,990000,31.4166666666667,1.771018188,77,0.99,377
1818.830309,76750000,1020000,27.25,1.818830309,76.75,1.02,327
1789.870928,76940000,1000000,27.5833333333333,1.789870928,76.94,1,331
1785.609034,77040000,1000000,47,1.785609034,77.04,1,564
1795.938172,76740000,1010000,47.8333333333333,1.795938172,76.74,1.01,574
1775.762518,75900000,990000,37.0833333333333,1.775762518,75.9,0.99,445
1811.832236,76770000,1010000,47.25,1.811832236,76.77,1.01,567
1788.612857,76540000,1000000,37.4166666666667,1.788612857,76.54,1,449
1792.237395,75370000,1000000,36.8333333333333,1.792237395,75.37,1,442
1804.42482,76670000,1010000,47.5833333333333,1.80442482,76.67,1.01,571
1840.087925,75370000,1030000,37.6666666666667,1.840087925,75.37,1.03,452
1849.988549,77340000,1040000,37.1666666666667,1.849988549,77.34,1.04,446
1803.515397,76930000,1010000,47.5833333333333,1.803515397,76.93,1.01,571
1837.757502,75870000,1030000,32.25,1.837757502,75.87,1.03,387
1803.372299,76360000,1010000,47.8333333333333,1.803372299,76.36,1.01,574
1815.015392,77070000,1020000,26,1.815015392,77.07,1.02,312
1792.220828,77160000,1000000,47.1666666666667,1.792220828,77.16,1,566
1810.804845,76720000,1010000,47.8333333333333,1.810804845,76.72,1.01,574
1805.278856,77170000,1010000,36.8333333333333,1.805278856,77.17,1.01,442
1825.504562,75860000,1020000,37.5,1.825504562,75.86,1.02,450
1817.788872,76950000,1020000,37.8333333333333,1.817788872,76.95,1.02,454
1828.227337,77590000,1020000,36.5,1.828227337,77.59,1.02,438
1826.3259,76970000,1020000,48.25,1.8263259,76.97,1.02,579
1770.037104,76070000,990000,47.5,1.770037104,76.07,0.99,570
1771.073272,75850000,990000,47.8333333333333,1.771073272,75.85,0.99,574
1775.235209,76670000,990000,47.5,1.775235209,76.67,0.99,570
1874.783738,78050000,1050000,30.8333333333333,1.874783738,78.05,1.05,370
1771.625527,74990000,990000,37.3333333333333,1.771625527,74.99,0.99,448
1790.538031,76870000,1000000,27,1.790538031,76.87,1,324
1802.655207,76820000,1010000,58.3333333333333,1.802655207,76.82,1.01,700
1797.027531,76850000,1010000,48,1.797027531,76.85,1.01,576
1804.916901,75100000,1010000,26.6666666666667,1.804916901,75.1,1.01,320
1775.515426,76800000,990000,47.5833333333333,1.775515426,76.8,0.99,571
1772.611679,77170000,990000,36.5833333333333,1.772611679,77.17,0.99,439
1778.801752,77410000,1000000,36.3333333333333,1.778801752,77.41,1,436
1823.32858,77050000,1020000,27.5,1.82332858,77.05,1.02,330
1812.197171,76970000,1010000,47.3333333333333,1.812197171,76.97,1.01,568
1813.911198,75450000,1020000,37.8333333333333,1.813911198,75.45,1.02,454
1799.633366,76860000,1010000,48,1.799633366,76.86,1.01,576
1810.251516,76590000,1010000,27.3333333333333,1.810251516,76.59,1.01,328
1830.056538,77090000,1020000,37.8333333333333,1.830056538,77.09,1.02,454
1813.320003,77500000,1010000,47.0833333333333,1.813320003,77.5,1.01,565
1826.901771,77010000,1020000,47.3333333333333,1.826901771,77.01,1.02,568
1784.33008,76780000,1000000,47.9166666666667,1.78433008,76.78,1,575
1791.188353,75500000,1000000,37.25,1.791188353,75.5,1,447
1818.509526,77390000,1020000,25.8333333333333,1.818509526,77.39,1.02,310
1817.087935,76630000,1020000,37.8333333333333,1.817087935,76.63,1.02,454
1835.410848,76830000,1030000,27.6666666666667,1.835410848,76.83,1.03,332
1829.721537,77340000,1020000,26,1.829721537,77.34,1.02,312
1794.095243,76870000,1000000,47.6666666666667,1.794095243,76.87,1,572
1836.104702,76480000,1030000,27.4166666666667,1.836104702,76.48,1.03,329
1793.985783,75710000,1010000,38.3333333333333,1.793985783,75.71,1.01,460
1848.64465,77280000,1030000,37.1666666666667,1.84864465,77.28,1.03,446
1801.112914,76740000,1010000,47.6666666666667,1.801112914,76.74,1.01,572
1866.755393,77440000,1040000,48.3333333333333,1.866755393,77.44,1.04,580
1797.777884,75410000,1010000,26.8333333333333,1.797777884,75.41,1.01,322
1811.53044,75840000,1010000,37.5,1.81153044,75.84,1.01,450
1812.292989,77080000,1010000,37.75,1.812292989,77.08,1.01,453
1795.493197,76100000,1000000,47.8333333333333,1.795493197,76.1,1,574
1796.65677,76090000,1000000,37.4166666666667,1.79665677,76.09,1,449
1800.425431,76950000,1010000,47.8333333333333,1.800425431,76.95,1.01,574
1811.061343,75510000,1010000,26.5,1.811061343,75.51,1.01,318
1824.378802,77490000,1020000,47.3333333333333,1.824378802,77.49,1.02,568
1788.753002,76940000,1000000,47.5,1.788753002,76.94,1,570
1808.623506,76830000,1010000,47.5833333333333,1.808623506,76.83,1.01,571
1812.339979,75920000,1010000,26.6666666666667,1.812339979,75.92,1.01,320
1837.648241,76990000,1030000,47,1.837648241,76.99,1.03,564
1829.482227,76950000,1020000,31.8333333333333,1.829482227,76.95,1.02,382
1804.953172,77300000,1010000,52.5,1.804953172,77.3,1.01,630
1798.436283,77150000,1010000,26.1666666666667,1.798436283,77.15,1.01,314
1834.334803,76710000,1030000,42,1.834334803,76.71,1.03,504
1821.211425,77070000,1020000,47.8333333333333,1.821211425,77.07,1.02,574
1826.748935,77040000,1020000,47.5,1.826748935,77.04,1.02,570
1825.004897,76120000,1020000,37,1.825004897,76.12,1.02,444
1839.003946,77300000,1030000,32.75,1.839003946,77.3,1.03,393
1798.888001,76870000,1010000,37.5833333333333,1.798888001,76.87,1.01,451
1794.545417,76980000,1000000,25.75,1.794545417,76.98,1,309
1787.577583,76630000,1000000,47.3333333333333,1.787577583,76.63,1,568
1819.372668,75560000,1020000,48.5,1.819372668,75.56,1.02,582
1829.838795,77260000,1030000,25.4166666666667,1.829838795,77.26,1.03,305
1782.596323,75450000,1000000,37.8333333333333,1.782596323,75.45,1,454
1821.127026,77200000,1020000,37.8333333333333,1.821127026,77.2,1.02,454
1808.308511,76140000,1010000,52.75,1.808308511,76.14,1.01,633
1810.853114,77580000,1010000,52.75,1.810853114,77.58,1.01,633
1820.848908,76820000,1020000,47.5833333333333,1.820848908,76.82,1.02,571
1830.738104,77130000,1020000,47.75,1.830738104,77.13,1.02,573
1834.339433,77030000,1030000,47.5,1.834339433,77.03,1.03,570
1793.715494,77030000,1000000,47.5,1.793715494,77.03,1,570
1810.944319,76740000,1010000,57.8333333333333,1.810944319,76.74,1.01,694
1813.348486,76120000,1010000,36.9166666666667,1.813348486,76.12,1.01,443
1787.961389,76650000,1000000,47.75,1.787961389,76.65,1,573
1816.534927,76620000,1020000,37.3333333333333,1.816534927,76.62,1.02,448
1855.776175,76410000,1040000,48.5833333333333,1.855776175,76.41,1.04,583
1780.661253,77040000,1000000,37,1.780661253,77.04,1,444
1791.322756,77460000,1000000,36,1.791322756,77.46,1,432
1793.721499,76940000,1010000,27.1666666666667,1.793721499,76.94,1.01,326
1838.863975,77210000,1030000,47.3333333333333,1.838863975,77.21,1.03,568
1815.323141,76830000,1020000,47.8333333333333,1.815323141,76.83,1.02,574
1772.776787,76660000,990000,47.1666666666667,1.772776787,76.66,0.99,566
1807.779698,76910000,1010000,47.1666666666667,1.807779698,76.91,1.01,566
1800.489973,77140000,1010000,48.25,1.800489973,77.14,1.01,579
1772.876349,76990000,990000,31.5833333333333,1.772876349,76.99,0.99,379
1807.56572,77360000,1010000,47.5,1.80756572,77.36,1.01,570
1790.831266,76130000,1000000,38,1.790831266,76.13,1,456
1775.529762,76460000,990000,42.5833333333333,1.775529762,76.46,0.99,511
1789.997164,77100000,1000000,37.5833333333333,1.789997164,77.1,1,451
1784.614998,76180000,1000000,37.25,1.784614998,76.18,1,447
1785.895,76720000,1000000,47.5,1.785895,76.72,1,570
1784.289716,75330000,1000000,31.5833333333333,1.784289716,75.33,1,379
1867.845496,77490000,1050000,38.0833333333333,1.867845496,77.49,1.05,457
1820.600388,75600000,1020000,26.6666666666667,1.820600388,75.6,1.02,320
1817.248666,76210000,1020000,37.75,1.817248666,76.21,1.02,453
1852.753353,76550000,1040000,32.8333333333333,1.852753353,76.55,1.04,394
1832.28912,77110000,1030000,48,1.83228912,77.11,1.03,576
1801.283071,76750000,1010000,58.1666666666667,1.801283071,76.75,1.01,698
1807.452907,75720000,1010000,38,1.807452907,75.72,1.01,456
1802.977619,77090000,1010000,46.8333333333333,1.802977619,77.09,1.01,562
1841.874468,76610000,1030000,48,1.841874468,76.61,1.03,576
1812.23165,77040000,1010000,36.4166666666667,1.81223165,77.04,1.01,437
1797.891313,75640000,1010000,27.1666666666667,1.797891313,75.64,1.01,326
1783.709043,77090000,1000000,25.5833333333333,1.783709043,77.09,1,307
1807.60101,76380000,1010000,37.6666666666667,1.80760101,76.38,1.01,452
1840.47128,77000000,1030000,27.3333333333333,1.84047128,77,1.03,328
1815.856244,77240000,1020000,37,1.815856244,77.24,1.02,444
1812.30769,76850000,1010000,47.5,1.81230769,76.85,1.01,570
1855.292287,77610000,1040000,31.5833333333333,1.855292287,77.61,1.04,379
1839.342365,77170000,1030000,47.5,1.839342365,77.17,1.03,570
1811.361319,77040000,1010000,36.3333333333333,1.811361319,77.04,1.01,436
1801.658102,76900000,1010000,27.1666666666667,1.801658102,76.9,1.01,326
1800.71182,77200000,1010000,36.3333333333333,1.80071182,77.2,1.01,436
1795.655674,75400000,1010000,36.6666666666667,1.795655674,75.4,1.01,440
1811.531297,76870000,1010000,47.3333333333333,1.811531297,76.87,1.01,568
1793.312068,75680000,1000000,38.0833333333333,1.793312068,75.68,1,457
1806.882174,77000000,1010000,26,1.806882174,77,1.01,312
1853.286765,76740000,1040000,37.3333333333333,1.853286765,76.74,1.04,448
1865.392043,76410000,1050000,27.3333333333333,1.865392043,76.41,1.05,328
1793.600536,74940000,1000000,27.25,1.793600536,74.94,1,327
1794.92275,74810000,1010000,31.5833333333333,1.79492275,74.81,1.01,379
1822.494701,75420000,1020000,27.1666666666667,1.822494701,75.42,1.02,326
1783.355154,75800000,1000000,36.9166666666667,1.783355154,75.8,1,443
1836.357309,77230000,1030000,36.6666666666667,1.836357309,77.23,1.03,440
1809.046882,76670000,1010000,37.3333333333333,1.809046882,76.67,1.01,448
1789.999485,76890000,1000000,41.9166666666667,1.789999485,76.89,1,503
1800.21567,76000000,1010000,31.8333333333333,1.80021567,76,1.01,382
1823.937974,76190000,1020000,58.0833333333333,1.823937974,76.19,1.02,697
1801.119999,75390000,1010000,58.1666666666667,1.801119999,75.39,1.01,698
1792.692703,76990000,1000000,47.6666666666667,1.792692703,76.99,1,572
1797.84158,76680000,1010000,36.6666666666667,1.79784158,76.68,1.01,440
1838.593419,77400000,1030000,47.1666666666667,1.838593419,77.4,1.03,566
1788.164057,76400000,1000000,42.3333333333333,1.788164057,76.4,1,508
1815.134123,76660000,1020000,38.3333333333333,1.815134123,76.66,1.02,460
1847.237178,77320000,1030000,27.1666666666667,1.847237178,77.32,1.03,326
1798.376854,76840000,1010000,37.9166666666667,1.798376854,76.84,1.01,455
1804.577988,77240000,1010000,36.5,1.804577988,77.24,1.01,438
1831.113066,76200000,1020000,48.3333333333333,1.831113066,76.2,1.02,580
1812.169292,76400000,1010000,38.0833333333333,1.812169292,76.4,1.01,457
1819.686553,77370000,1020000,36,1.819686553,77.37,1.02,432
1791.807219,76900000,1000000,53,1.791807219,76.9,1,636
1796.438149,77110000,1010000,36,1.796438149,77.11,1.01,432
1802.714317,76280000,1010000,26.8333333333333,1.802714317,76.28,1.01,322
1815.228307,77560000,1020000,25.5,1.815228307,77.56,1.02,306
1814.878534,76880000,1020000,47.3333333333333,1.814878534,76.88,1.02,568
1820.29381,77080000,1020000,47.1666666666667,1.82029381,77.08,1.02,566
1808.847169,77130000,1010000,26,1.808847169,77.13,1.01,312
1827.938057,76930000,1020000,47.3333333333333,1.827938057,76.93,1.02,568
1803.14532,76560000,1010000,37.6666666666667,1.80314532,76.56,1.01,452
1795.659166,75420000,1010000,48.1666666666667,1.795659166,75.42,1.01,578
1794.170903,75430000,1000000,37.5,1.794170903,75.43,1,450
1859.548348,76540000,1040000,38.3333333333333,1.859548348,76.54,1.04,460
1824.277393,76930000,1020000,37.1666666666667,1.824277393,76.93,1.02,446
1860.880342,77850000,1040000,36.5,1.860880342,77.85,1.04,438
1787.272278,76680000,1000000,58,1.787272278,76.68,1,696
1814.243797,77060000,1020000,47.75,1.814243797,77.06,1.02,573
1791.797903,77090000,1000000,47.6666666666667,1.791797903,77.09,1,572
1809.712532,76820000,1010000,37.3333333333333,1.809712532,76.82,1.01,448
1815.36916,76780000,1020000,27.1666666666667,1.81536916,76.78,1.02,326
1814.94396,76810000,1020000,47.6666666666667,1.81494396,76.81,1.02,572
1804.119126,75750000,1010000,26.1666666666667,1.804119126,75.75,1.01,314
1792.896898,76870000,1000000,26.1666666666667,1.792896898,76.87,1,314
1808.042593,77000000,1010000,47.5,1.808042593,77,1.01,570
1801.400776,76860000,1010000,47.6666666666667,1.801400776,76.86,1.01,572
1821.734915,75330000,1020000,37.5,1.821734915,75.33,1.02,450
1801.955157,77060000,1010000,37,1.801955157,77.06,1.01,444
1825.392819,76830000,1020000,37.75,1.825392819,76.83,1.02,453
1804.471459,77120000,1010000,36.3333333333333,1.804471459,77.12,1.01,436
1808.389654,76910000,1010000,26.6666666666667,1.808389654,76.91,1.01,320
1801.257993,77050000,1010000,31,1.801257993,77.05,1.01,372
1801.339717,76620000,1010000,37.1666666666667,1.801339717,76.62,1.01,446
1799.408891,75740000,1010000,37.1666666666667,1.799408891,75.74,1.01,446
1783.52867,76660000,1000000,47.8333333333333,1.78352867,76.66,1,574
1845.658971,77060000,1030000,47.8333333333333,1.845658971,77.06,1.03,574
1799.773807,76230000,1010000,37.3333333333333,1.799773807,76.23,1.01,448
1825.634378,77420000,1020000,47,1.825634378,77.42,1.02,564
1795.917421,75000000,1010000,37.1666666666667,1.795917421,75,1.01,446
1814.996883,76850000,1020000,47.5,1.814996883,76.85,1.02,570
1795.053142,77110000,1000000,37,1.795053142,77.11,1,444
1791.759564,76460000,1000000,38.1666666666667,1.791759564,76.46,1,458
1789.012173,76830000,1000000,37.3333333333333,1.789012173,76.83,1,448
1817.502013,75480000,1020000,27,1.817502013,75.48,1.02,324
1818.669704,76890000,1020000,36.75,1.818669704,76.89,1.02,441
1801.621369,76740000,1010000,47.6666666666667,1.801621369,76.74,1.01,572
1788.011235,75720000,1000000,26.8333333333333,1.788011235,75.72,1,322
1801.663877,75790000,1010000,48.3333333333333,1.801663877,75.79,1.01,580
1777.039272,75750000,990000,37.5,1.777039272,75.75,0.99,450
1788.134673,77290000,1000000,46.8333333333333,1.788134673,77.29,1,562
1800.691178,76620000,1010000,43,1.800691178,76.62,1.01,516
1787.498768,76720000,1000000,36.8333333333333,1.787498768,76.72,1,442
1811.867233,76590000,1010000,37.1666666666667,1.811867233,76.59,1.01,446
1819.097387,76860000,1020000,26,1.819097387,76.86,1.02,312
1822.806725,76860000,1020000,47.5,1.822806725,76.86,1.02,570
1858.692342,77380000,1040000,57.5,1.858692342,77.38,1.04,690
1804.565151,77070000,1010000,30.8333333333333,1.804565151,77.07,1.01,370
1808.232398,76940000,1010000,47.4166666666667,1.808232398,76.94,1.01,569
1811.297148,76820000,1010000,27,1.811297148,76.82,1.01,324
1794.756953,76880000,1000000,58,1.794756953,76.88,1,696
1798.444096,76400000,1010000,47.5,1.798444096,76.4,1.01,570
1807.63705,76670000,1010000,47.1666666666667,1.80763705,76.67,1.01,566
1802.290236,74990000,1010000,36.8333333333333,1.802290236,74.99,1.01,442
1837.181178,77210000,1030000,47.8333333333333,1.837181178,77.21,1.03,574
1818.656975,77250000,1020000,25.6666666666667,1.818656975,77.25,1.02,308
1795.308187,74950000,1000000,47.5,1.795308187,74.95,1,570
1788.089923,77210000,1000000,30.75,1.788089923,77.21,1,369
1816.883123,75420000,1020000,27.0833333333333,1.816883123,75.42,1.02,325
