Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,450.25,79.53,0.0,18.64,33496,12.23,0
fasta,422.19,74.68,0.0,17.47,31399,12.23,0
fasta,432.18,77.02,0.0,17.85,32091,12.23,0
fasta,420.9,75.29,0.0,17.37,31227,12.23,0
fasta,472.31,78.18,0.0,19.81,35612,12.23,0
fasta,482.05,78.49,0.0,20.28,36464,12.23,0
fasta,457.37,77.01,0.0,19.12,34366,12.23,0
fasta,425.92,77.78,0.0,17.5,31455,12.23,0
fasta,427.16,75.65,0.0,17.67,31762,12.23,0
fasta,427.89,76.35,0.0,17.67,31763,12.23,0
fasta,438.43,78.95,0.0,18.07,32481,12.23,0
fasta,427.04,77.06,0.0,17.59,31622,12.23,0
fasta,428.62,79.41,0.0,17.55,31553,12.23,0
fasta,444.41,76.98,0.0,18.47,33199,12.23,0
fasta,422.48,77.45,0.0,17.34,31175,12.23,0
fasta,412.48,74.76,0.0,16.98,30515,12.23,0
fasta,417.5,77.22,0.0,17.1,30746,12.23,0
fasta,420.41,76.46,0.0,17.29,31079,12.23,0
fasta,418.8,76.33,0.0,17.22,30945,12.23,0
fasta,452.18,79.46,0.0,18.74,33677,12.23,0
fasta,434.72,78.93,0.0,17.88,32147,12.23,0
fasta,413.49,76.18,0.0,16.96,30478,12.23,0
fasta,410.59,76.24,0.0,16.81,30211,12.23,0
fasta,431.78,76.25,0.0,17.87,32123,12.23,0
fasta,424.1,76.67,0.0,17.46,31392,12.23,0
fasta,448.81,77.44,0.0,18.67,33554,12.23,0
fasta,443.62,76.94,0.0,18.43,33131,12.23,0
fasta,438.51,77.79,0.0,18.13,32593,12.23,0
fasta,434.75,77.66,0.0,17.95,32263,12.23,0
fasta,427.82,75.56,0.0,17.71,31829,12.23,0
fasta,409.97,74.02,0.0,16.89,30356,12.23,0
fasta,418.28,77.24,0.0,17.14,30815,12.23,0
fasta,450.17,79.05,0.0,18.65,33534,12.23,0
fasta,449.39,75.83,0.0,18.78,33752,12.23,0
fasta,441.0,76.24,0.0,18.33,32957,12.23,0
fasta,440.64,78.02,0.0,18.23,32766,12.23,0
fasta,407.48,73.4,0.0,16.8,30186,12.23,0
fasta,431.93,75.41,0.0,17.92,32214,12.23,0
fasta,412.25,74.4,0.0,16.98,30527,12.23,0
fasta,426.24,76.08,0.0,17.6,31639,12.23,0
fasta,425.37,76.78,0.0,17.52,31498,12.23,0
fasta,462.17,78.82,0.0,19.27,34638,12.23,0
fasta,409.67,75.68,0.0,16.79,30178,12.23,0
fasta,419.84,74.22,0.0,17.37,31227,12.23,0
fasta,406.57,73.05,0.0,16.76,30135,12.23,0
