Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
2412.80029999977;98016961;1342282;64;
2416.4270000001416;98303886;1343808;64.5;
2412.7073000001255;97980523;1342098;64.5;
2412.131700000027;97976190;1341611;64;
2413.3556999999564;98023247;1342160;64;
2413.8271000001114;98191155;1342709;64;
2412.244399999967;98012445;1341610;64;
2411.282400000142;97939751;1341061;63.5;
2412.9851000001654;97871514;1341610;64;
2412.6976000000723;97970208;1341550;64;
2412.4188999999315;98009575;1341610;64;
2412.1473000000697;97992547;1341550;64;
2412.3241999999154;97873834;1341549;64;
2422.3921999998856;98561821;1347714;64;
2413.038000000175;97877679;1342160;63.5;
2412.4468000000343;97990350;1342159;63.5;
2424.280600000173;98550956;1348263;64.5;
2413.062700000126;97978692;1342160;64.5;
2413.9850000001024;97985650;1342770;64;
2413.2286000000313;98069573;1342099;64;
2413.182899999898;98217095;1342160;64;
2412.9266999999527;98149163;1342099;64.5;
2413.308900000062;98039849;1342159;65;
2426.910499999998;98655204;1349361;65;
2419.0825000000186;98216484;1345516;64.5;
2411.033099999884;97944025;1341550;64;
2418.9512000000104;98289421;1345577;63.5;
2426.7590000000782;98626334;1349972;64.5;
2412.7304999998305;98055108;1342526;64.5;
2412.910900000017;98129388;1341610;64.5;
2411.913500000024;97945611;1341550;64.5;
2427.1049999999814;98658866;1349972;64.5;
2411.3325000000186;97976434;1341061;64.5;
2427.1117000000086;98722647;1349972;64;
2426.7734000000637;98737174;1349911;64;
2415.7910999997985;98091363;1343808;64;
2413.124599999981;98028191;1342221;63.5;
2411.1769999999087;97871332;1341061;64;
2412.7878999998793;98059136;1342159;64;
2413.74589999998;98159844;1342709;64;
2412.315100000007;98107964;1341611;64.5;
2412.495600000024;98010857;1341549;64;
2414.029800000135;98148125;1342709;64;
2413.0497999999207;98129022;1342281;64;
2413.7972999999765;98302056;1342099;64;
2413.6083000001963;98076958;1342099;64;
2413.2287999999244;98201897;1342099;64;
2412.783100000117;98010858;1342221;64;
2412.9300999999978;98150810;1342159;63.5;
2426.9432999999262;98675102;1349911;64.5;
2415.0150999999605;98051384;1342648;64.5;
2417.1987999998964;98386650;1344418;64.5;
2413.466900000116;98138298;1342709;64.5;
2414.65699999989;98219536;1342709;64;
2415.061400000006;98410698;1343320;64;
2412.807199999923;97995782;1342525;64;
2426.653899999801;98640495;1349850;64.5;
2426.935300000012;98712699;1350033;65;
2412.5181999998167;98055779;1341610;64.5;
2415.569200000027;98164422;1343258;64;
2410.939399999799;97908135;1340512;64;
2422.528000000166;98443535;1347165;64;
2412.4148999999743;98044183;1342709;64;
2413.1821000000928;98114556;1342220;63.5;
