Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,87.5,60.49,0.0,1.36,2441,0.0,0
division-loop,84.7,58.26,0.0,1.33,2391,0.0,0
division-loop,85.7,59.07,0.0,1.34,2408,0.0,0
division-loop,85.77,59.03,0.0,1.35,2413,0.0,0
division-loop,85.42,58.74,0.0,1.34,2410,0.0,0
division-loop,86.95,60.02,0.0,1.36,2433,0.0,0
division-loop,85.64,58.98,0.0,1.34,2408,0.0,0
division-loop,86.94,59.92,0.0,1.36,2438,0.0,0
division-loop,87.04,60.03,0.0,1.36,2439,0.0,0
division-loop,86.76,59.82,0.0,1.36,2436,0.0,0
