Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,499.15,435.88,0,4.17,5706.33,788.17,0
regex-redux,454.12,395.36,0,3.72,5298.21,788.17,0
regex-redux,448.82,389.47,0,3.75,5355.57,788.17,0
regex-redux,471.7,409.93,0,3.88,5573.32,788.17,0
regex-redux,466.89,405.96,0,3.85,5495.9,788.17,0
regex-redux,456.06,396.45,0,3.77,5378.37,788.17,0
regex-redux,418.66,363.14,0,3.56,5008.43,788.17,0
regex-redux,398.23,336.64,0,3.86,5557.48,788.17,0
regex-redux,401.46,341.43,0,3.78,5410.98,788.17,0
regex-redux,415.12,351.77,0,3.96,5712.32,788.17,0
regex-redux,499.15,435.88,0,4.17,5706.33,788.17,0
regex-redux,454.12,395.36,0,3.72,5298.21,788.17,0
regex-redux,448.82,389.47,0,3.75,5355.57,788.17,0
regex-redux,471.7,409.93,0,3.88,5573.32,788.17,0
regex-redux,466.89,405.96,0,3.85,5495.9,788.17,0
regex-redux,456.06,396.45,0,3.77,5378.37,788.17,0
regex-redux,418.66,363.14,0,3.56,5008.43,788.17,0
regex-redux,398.23,336.64,0,3.86,5557.48,788.17,0
regex-redux,401.46,341.43,0,3.78,5410.98,788.17,0
regex-redux,415.12,351.77,0,3.96,5712.32,788.17,0
regex-redux,499.15,435.88,0,4.17,5706.33,788.17,0
regex-redux,454.12,395.36,0,3.72,5298.21,788.17,0
regex-redux,448.82,389.47,0,3.75,5355.57,788.17,0
regex-redux,471.7,409.93,0,3.88,5573.32,788.17,0
regex-redux,466.89,405.96,0,3.85,5495.9,788.17,0
regex-redux,456.06,396.45,0,3.77,5378.37,788.17,0
regex-redux,418.66,363.14,0,3.56,5008.43,788.17,0
regex-redux,398.23,336.64,0,3.86,5557.48,788.17,0
regex-redux,401.46,341.43,0,3.78,5410.98,788.17,0
regex-redux,415.12,351.77,0,3.96,5712.32,788.17,0
regex-redux,499.15,435.88,0,4.17,5706.33,788.17,0
regex-redux,454.12,395.36,0,3.72,5298.21,788.17,0
regex-redux,448.82,389.47,0,3.75,5355.57,788.17,0
regex-redux,471.7,409.93,0,3.88,5573.32,788.17,0
regex-redux,466.89,405.96,0,3.85,5495.9,788.17,0
regex-redux,456.06,396.45,0,3.77,5378.37,788.17,0
regex-redux,418.66,363.14,0,3.56,5008.43,788.17,0
regex-redux,398.23,336.64,0,3.86,5557.48,788.17,0
regex-redux,401.46,341.43,0,3.78,5410.98,788.17,0
regex-redux,415.12,351.77,0,3.96,5712.32,788.17,0
regex-redux,499.15,435.88,0,4.17,5706.33,788.17,0
regex-redux,454.12,395.36,0,3.72,5298.21,788.17,0
regex-redux,448.82,389.47,0,3.75,5355.57,788.17,0
regex-redux,471.7,409.93,0,3.88,5573.32,788.17,0
regex-redux,466.89,405.96,0,3.85,5495.9,788.17,0
regex-redux,456.06,396.45,0,3.77,5378.37,788.17,0
regex-redux,418.66,363.14,0,3.56,5008.43,788.17,0
regex-redux,398.23,336.64,0,3.86,5557.48,788.17,0
regex-redux,401.46,341.43,0,3.78,5410.98,788.17,0
regex-redux,415.12,351.77,0,3.96,5712.32,788.17,0
