Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,12.26,11.06,0.0,0.06,107,2.37,0
spectral-norm,12.32,11.2,0.0,0.06,106,2.37,0
spectral-norm,12.5,11.28,0.0,0.06,107,2.37,0
spectral-norm,12.63,11.42,0.0,0.06,107,2.37,0
spectral-norm,12.52,11.4,0.0,0.06,106,2.37,0
spectral-norm,12.66,11.41,0.0,0.06,107,2.37,0
spectral-norm,12.59,11.48,0.0,0.06,106,2.37,0
spectral-norm,12.71,11.49,0.0,0.06,107,2.37,0
spectral-norm,12.71,11.5,0.0,0.06,107,2.37,0
spectral-norm,12.64,11.54,0.0,0.06,106,2.37,0
