Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,266.24,72.78,0.0,9.72,17481,1.87,0
fannkuch-redux,266.02,73.07,0.0,9.7,17433,1.87,0
fannkuch-redux,264.54,73.01,0.0,9.63,17305,1.87,0
fannkuch-redux,266.09,72.91,0.0,9.71,17456,1.87,0
fannkuch-redux,266.74,72.96,0.0,9.74,17512,1.87,0
fannkuch-redux,265.73,73.11,0.0,9.68,17406,1.87,0
fannkuch-redux,264.85,72.78,0.0,9.65,17358,1.87,0
fannkuch-redux,267.14,73.36,0.0,9.74,17511,1.87,0
fannkuch-redux,266.5,73.33,0.0,9.71,17455,1.87,0
fannkuch-redux,266.51,73.92,0.0,9.68,17403,1.87,0
fannkuch-redux,266.63,73.08,0.0,9.73,17490,1.87,0
fannkuch-redux,265.44,72.89,0.0,9.68,17399,1.87,0
fannkuch-redux,267.1,73.33,0.0,9.74,17511,1.87,0
fannkuch-redux,266.16,72.9,0.0,9.71,17462,1.87,0
fannkuch-redux,266.25,72.96,0.0,9.72,17466,1.87,0
fannkuch-redux,265.29,72.92,0.0,9.67,17384,1.87,0
fannkuch-redux,264.68,72.92,0.0,9.64,17329,1.87,0
fannkuch-redux,265.82,73.52,0.0,9.67,17376,1.87,0
fannkuch-redux,265.64,73.06,0.0,9.68,17401,1.87,0
fannkuch-redux,265.22,73.03,0.0,9.66,17367,1.87,0
fannkuch-redux,265.5,72.92,0.0,9.68,17402,1.87,0
fannkuch-redux,264.41,72.82,0.0,9.63,17313,1.87,0
fannkuch-redux,266.52,72.94,0.0,9.73,17494,1.87,0
fannkuch-redux,264.74,72.72,0.0,9.65,17352,1.87,0
fannkuch-redux,265.94,72.82,0.0,9.71,17452,1.87,0
fannkuch-redux,266.2,73.02,0.0,9.71,17458,1.87,0
fannkuch-redux,265.91,73.04,0.0,9.69,17429,1.87,0
fannkuch-redux,266.6,72.85,0.0,9.74,17508,1.87,0
fannkuch-redux,266.13,73.03,0.0,9.71,17448,1.87,0
fannkuch-redux,266.09,73.11,0.0,9.7,17438,1.87,0
fannkuch-redux,266.18,73.05,0.0,9.71,17452,1.87,0
fannkuch-redux,266.21,72.97,0.0,9.71,17462,1.87,0
fannkuch-redux,266.67,72.87,0.0,9.74,17513,1.87,0
fannkuch-redux,264.53,72.78,0.0,9.64,17328,1.87,0
fannkuch-redux,264.53,72.66,0.0,9.64,17340,1.87,0
fannkuch-redux,265.17,72.7,0.0,9.67,17393,1.87,0
fannkuch-redux,267.1,72.94,0.0,9.76,17545,1.87,0
fannkuch-redux,266.38,72.99,0.0,9.72,17476,1.87,0
fannkuch-redux,265.54,72.88,0.0,9.69,17410,1.87,0
fannkuch-redux,266.93,73.25,0.0,9.74,17503,1.87,0
fannkuch-redux,266.23,72.99,0.0,9.71,17463,1.87,0
fannkuch-redux,265.93,72.76,0.0,9.71,17457,1.87,0
fannkuch-redux,265.51,72.81,0.0,9.69,17414,1.87,0
fannkuch-redux,266.58,73.03,0.0,9.73,17491,1.87,0
fannkuch-redux,265.19,72.72,0.0,9.67,17393,1.87,0
