Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,95.27,78.99,0.0,0.86,1469,87.23,0
mandelbrot,95.25,78.98,0.0,0.86,1468,87.23,0
mandelbrot,95.09,78.85,0.0,0.85,1466,87.23,0
mandelbrot,95.4,79.12,0.0,0.86,1470,87.23,0
mandelbrot,95.52,79.21,0.0,0.88,1472,87.23,0
mandelbrot,95.08,78.89,0.0,0.85,1463,87.23,0
mandelbrot,95.28,79.02,0.0,0.86,1468,87.23,0
mandelbrot,95.52,79.21,0.0,0.88,1472,87.23,0
mandelbrot,95.05,78.83,0.0,0.85,1464,87.23,0
mandelbrot,95.14,78.9,0.0,0.86,1466,87.23,0
