Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
3.550762114889879E-20;0;0;59;
3.499804612783526E-20;2.4848287490109033E-15;3.3068166260807885E-17;58.5;
3.4651101432640705E-20;2.01498973756431E-15;2.9761349634727097E-17;58;
3.4228262585366566E-20;0;0;58;
3.345305803203681E-20;0;0;58.5;
3.345847904290404E-20;2.0381374539468755E-15;3.3068166260807885E-17;58.5;
3.434210381347978E-20;0;0;58;
3.3528952184116394E-20;0;0;58;
3.3339216803929754E-20;2.114248446455358E-15;3.312237636943216E-17;58.5;
3.333379579306869E-20;0;3.3068166260807885E-17;59;
3.3339216803929754E-20;0;0;59;
3.343137398859254E-20;2.157237062594408E-15;3.3068166260807885E-17;58.5;
3.356147824928896E-20;2.1440640061987093E-15;2.981555974335137E-17;58;
3.3507268140665964E-20;0;0;58.5;
3.327958568443953E-20;2.130836739694386E-15;3.6374982886888674E-17;58.5;
3.3382584890830614E-20;2.1340893462118427E-15;2.981555974335137E-17;58;
3.3550636227566824E-20;0;0;58;
3.3675319477402174E-20;2.2234818153332725E-15;3.6374982886888674E-17;58;
3.3648214423084514E-20;2.292924964480969E-15;2.9761349634727097E-17;58.5;
3.340968994514211E-20;0;0;59;
3.327958568443953E-20;2.1175552630814387E-15;3.312237636943216E-17;59;
3.338800590169168E-20;2.0249643975511766E-15;3.3068166260807885E-17;58.5;
3.332295377134039E-20;0;0;58;
3.347474207548724E-20;2.2333480551028906E-15;3.3068166260807885E-17;58;
3.362110936877302E-20;2.2929791745895933E-15;3.312237636943216E-17;58.5;
3.330126972788996E-20;0;0;59;
3.3360900847380184E-20;2.1208620797075195E-15;3.3068166260807885E-17;58.5;
3.3317532760479324E-20;2.230095448585434E-15;3.3068166260807885E-17;58;
3.326332265185017E-20;0;0;58;
3.613645840894277E-20;0;0;58;
3.395179103138437E-20;2.967949237070444E-15;4.629543276513104E-17;58;
3.3463900053765104E-20;2.4649878492544186E-15;3.3068166260807885E-17;58;
3.316574445633248E-20;0;0;58;
3.3295848717028895E-20;2.1506234293422466E-15;3.312237636943216E-17;58;
3.315490243460418E-20;0;0;58;
3.34910051080766E-20;0;0;58.5;
3.3425952977731474E-20;2.1903594389638403E-15;3.312237636943216E-17;58.5;
3.310069232598119E-20;0;3.3068166260807885E-17;58;
3.329042770616783E-20;0;0;58;
3.3274164673578465E-20;2.061285170329441E-15;3.3068166260807885E-17;58;
3.308442929339799E-20;1.922398872034048E-15;3.312237636943216E-17;58;
3.316574445633248E-20;0;0;58;
3.3610267347050884E-20;2.5642465581454665E-15;3.3068166260807885E-17;58;
3.32524806301342E-20;0;3.3068166260807885E-17;58;
3.3442216010314674E-20;0;0;58;
3.3171165467193545E-20;2.1605980893291132E-15;3.312237636943216E-17;58;
3.3501847129798734E-20;2.031523820694714E-15;3.3068166260807885E-17;58;
3.475952164988669E-20;0;0;58;
3.328500669530676E-20;2.2201749987071917E-15;3.3068166260807885E-17;58;
3.310611333684842E-20;2.1705185392073556E-15;3.312237636943216E-17;58;
3.372410857515794E-20;0;0;58;
3.335005882565189E-20;2.3028454143592114E-15;3.6374982886888674E-17;58;
3.3171165467193545E-20;2.08118028019455E-15;2.9761349634727097E-17;58;
3.331211174961826E-20;0;0;58;
3.318742849978291E-20;2.5146443087542547E-15;3.642919299551295E-17;58;
3.3588583303600454E-20;2.1837458057116788E-15;2.9761349634727097E-17;58;
3.330669073875719E-20;0;0;58;
3.307358727166969E-20;2.1870526223377595E-15;3.6374982886888674E-17;58;
3.318200748891568E-20;2.028217004068633E-15;2.981555974335137E-17;58;
3.551846317062709E-20;0;0;58;
3.3648214423084514E-20;2.395544700106722E-15;3.968179951296946E-17;58;
3.346932106462617E-20;2.421945023006744E-15;3.312237636943216E-17;58;
3.388673890103308E-20;0;0;58;
3.378916070550923E-20;2.888531427935881E-15;4.298861613905025E-17;58.5;
3.3794581716370294E-20;2.8322613351838832E-15;3.968179951296946E-17;59;
3.3734950596886234E-20;0;0;59;
3.314948142374928E-20;0;0;58.5;
3.313863940202098E-20;1.9719469113166355E-15;2.9761349634727097E-17;58;
9.87708179134296E-20;5.7141791298676026E-15;1.1579279202145187E-16;57;
2.950114111332692E-20;0;0;56;
2.991855894973999E-20;2.68665298341908E-15;3.642919299551295E-17;57;
3.020587252544432E-20;0;0;58;
3.2341750805246956E-20;2.574221218132333E-15;3.6374982886888674E-17;58.5;
3.2298382718346096E-20;2.375649590241613E-15;2.9761349634727097E-17;59;
3.214117340333202E-20;0;0;59.5;
