Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
380.00840000000017;42201125;214172;71;
380.8203000000001;42417799;214538;73.5;
382.5766000000001;42554029;217162;74.5;
379.7506000000003;42489516;214538;76;
379.58780000000024;42385023;214355;76;
379.66370000000006;42454786;213867;76;
385.6208999999999;42721082;219482;76;
386.21900000000005;42869214;219543;77.5;
379.9958000000006;42656935;214782;76;
384.40520000000015;42820202;218627;77.5;
390.15959999999995;43200024;221802;78;
378.7481000000007;42541944;213561;78.5;
384.6851999999999;42814405;220519;79;
378.7929000000004;42445754;213013;79;
378.3606;42549452;212829;79;
378.3904000000002;42506605;213379;79;
378.03970000000027;42472547;212219;79;
377.6713;42444532;212097;78.5;
377.6855999999998;42443556;213439;78.5;
379.7644;42578321;214599;79;
378.4375999999993;42442274;213013;79.5;
378.1381000000001;42445021;213744;79.5;
377.91430000000037;42521253;213439;79.5;
378.3608000000004;42439467;213440;79.5;
379.21919999999955;42574232;214233;78;
378.84510000000046;42469556;213440;78;
378.0596999999998;42357802;213561;80;
378.54719999999907;42453261;213378;79.5;
379.185300000001;42444959;214111;79.5;
378.67189999999937;42410352;213989;80;
379.5774999999994;42561232;214599;80.5;
378.90650000000096;42437879;213805;81;
378.6833999999999;42544020;213684;81;
383.35629999999946;41364030;215820;75;
444.97829999999885;29081285;250304;64;
445.6161000000011;28891650;251403;59;
444.9163000000008;28810107;250366;58.5;
454.16779999999926;29401658;257690;58.5;
444.46169999999984;28804736;250670;58.5;
443.71730000000025;28810168;250427;58.5;
444.35379999999714;28696642;249572;59;
444.79449999999997;28893176;252563;59;
469.6606999999967;30384016;266357;59;
444.4048999999977;28746082;250548;58.5;
444.03459999999905;28846789;249939;58;
444.22959999999875;28845141;250976;58.5;
444.28470000000016;28750903;250121;59;
443.92419999999765;28753344;249877;59.5;
444.2649999999994;28749316;250549;59.5;
443.9466999999968;28781970;250244;58.5;
443.8682000000008;28813647;249938;58;
444.1223000000027;28839525;250915;58;
444.4439999999995;28742358;250426;58;
445.0675999999985;28827746;250793;58;
443.34519999999975;28869555;250061;58;
444.29639999999927;28737719;249877;58.5;
443.9163000000008;28831592;250121;58;
444.4962999999989;28863390;250732;58.5;
443.58100000000195;28697803;249755;58.5;
443.65350000000035;28807543;249084;58;
445.5691000000006;28884692;254149;58.5;
444.6385999999984;28850939;250549;58.5;
444.3601000000017;28733935;249816;59;
442.940300000002;28829089;248779;58.5;
444.5001999999986;28856982;250365;59;
445.02909999999974;28811328;250183;59.5;
443.09939999999915;28819628;248839;58.5;
444.1228999999985;28788867;249572;58;
445.0256999999983;28804858;250366;58;
443.5777999999991;28880297;249694;58;
444.0352000000021;28837939;249755;58;
445.0056000000004;28869372;250122;58;
445.05219999999827;28892748;249877;58;
444.8143999999993;28856005;250366;58;
444.82600000000093;28803637;250121;58.5;
444.7392000000036;28923999;249877;58.5;
444.15899999999965;28870043;249389;58;
444.863400000002;28875109;250244;59;
445.248599999999;28805407;250060;59;
443.9144000000015;28852282;249206;58.5;
444.8651000000027;28784655;249084;58.5;
444.72909999999683;28808825;249328;58.5;
