Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
2.812420435427392E-20;0;0;56;
2.6893634888503623E-20;2.7627639759275624E-15;2.9761349634727097E-17;56;
2.698579207316641E-20;0;0;56;
2.565222340100811E-20;2.6139030176453026E-15;2.981555974335137E-17;56.5;
2.789652189805057E-20;0;0;57;
2.9446931004703924E-20;2.865329501444691E-15;2.9761349634727097E-17;57;
2.9387299885219864E-20;0;3.3068166260807885E-17;57;
2.9094565298648304E-20;0;0;56.5;
2.7923626952362066E-20;2.5676075848801716E-15;2.981555974335137E-17;56;
2.685568781246691E-20;0;0;56;
2.695868701885183E-20;2.8785567679490143E-15;2.9761349634727097E-17;56;
2.78911008871895E-20;0;0;56;
2.747910406164674E-20;2.6966276434059466E-15;3.3068166260807885E-17;56.5;
2.8200098506350426E-20;0;0;57;
2.959871930885385E-20;2.7925253255622895E-15;2.981555974335137E-17;57;
2.8612095331890105E-20;0;0;57;
2.6926160953679268E-20;2.5807806412758705E-15;2.9761349634727097E-17;56.5;
2.806457323478678E-20;0;0;56;
2.5413698923059544E-20;2.8653837115533154E-15;3.6374982886888674E-17;56;
2.795615301753771E-20;0;0;56;
2.816215143031063E-20;2.9017044843315798E-15;2.981555974335137E-17;56.5;
2.7847732800291725E-20;0;0;57;
2.817299345203585E-20;0;0;57;
2.710505431213761E-20;0;2.9761349634727097E-17;57;
2.7018318138338973E-20;0;0;57;
2.5348646792711335E-20;0;0;57;
2.702373914920312E-20;0;0;57;
2.796157402840186E-20;0;3.3068166260807885E-17;57;
3.004324219957226E-20;0;0;57.5;
2.874762060345375E-20;2.6767325335408376E-15;2.9761349634727097E-17;58;
2.87693046469011E-20;0;0;57.5;
2.8368149843083554E-20;2.7594571593014816E-15;3.312237636943216E-17;57;
5.693687708807588E-20;2.4385333162457723E-15;5.2909066017292616E-17;55.5;
2.88994089076006E-20;0;0;54;
2.809709929995934E-20;2.6800393501669184E-15;2.981555974335137E-17;54;
2.7972416050127074E-20;0;0;54;
2.896446103795189E-20;3.0208583030877367E-15;3.3068166260807885E-17;54.5;
2.792362695236515E-20;0;2.9761349634727097E-17;55;
2.789652189805057E-20;0;0;55;
2.6947844997126616E-20;2.6337439174017874E-15;2.981555974335137E-17;55;
2.6985792073163328E-20;0;0;55.5;
2.713215936644911E-20;2.5344852085107394E-15;3.3068166260807885E-17;56;
2.9826401765077203E-20;0;0;56;
2.933851078745794E-20;2.716414333053807E-15;3.3068166260807885E-17;56;
2.829225569101013E-20;0;0;56;
2.806457323478986E-20;2.465042059363043E-15;2.981555974335137E-17;56;
2.7966995039262926E-20;0;0;56;
2.788025886546429E-20;2.574167008023709E-15;2.9761349634727097E-17;56;
2.7918205941501E-20;0;0;56;
2.8948198005362525E-20;2.653584817158272E-15;3.3068166260807885E-17;56;
2.8324781756185775E-20;0;0;56;
2.889940890760368E-20;2.8157272520534793E-15;2.981555974335137E-17;56;
2.860125331016797E-20;2.4782151157587418E-15;2.9761349634727097E-17;56;
2.869341049483076E-20;0;0;56;
2.7923626952362066E-20;2.6105419909105976E-15;2.9761349634727097E-17;56;
2.794531099581558E-20;0;0;56;
2.7744733593903723E-20;2.9249064108227696E-15;3.3068166260807885E-17;56;
2.885061980983867E-20;0;0;56;
2.8536201179819764E-20;2.557632924893305E-15;2.981555974335137E-17;56;
2.793988998495143E-20;0;0;56;
2.7842311789427576E-20;2.4550673993761762E-15;2.9761349634727097E-17;56;
2.69370029754014E-20;0;0;56;
2.6850266801602763E-20;2.6635594771451387E-15;3.3068166260807885E-17;55.5;
2.7966995039262926E-20;0;0;55;
2.883435677725239E-20;2.699880249923403E-15;2.981555974335137E-17;55.5;
2.7923626952362066E-20;0;0;56;
2.793988998495143E-20;0;0;56;
2.8156730419446484E-20;0;3.3068166260807885E-17;56;
2.6996634094888543E-20;0;0;56.5;
2.6893634888503623E-20;2.603928357658436E-15;2.981555974335137E-17;57;
2.5684749466183755E-20;0;0;57;
2.798325807185229E-20;2.948054127205335E-15;2.9761349634727097E-17;57;
2.9967348047498835E-20;0;0;57.5;
2.8113362332548706E-20;2.5808348513844948E-15;3.3068166260807885E-17;58;
2.875304161431482E-20;0;0;57;
2.7847732800288643E-20;2.670118900288676E-15;2.981555974335137E-17;57;
2.785857482201694E-20;0;0;57;
2.785857482201386E-20;2.7925795356709138E-15;3.3068166260807885E-17;57;
2.793988998495143E-20;0;0;57;
2.9067460244333726E-20;2.521203731897792E-15;2.9761349634727097E-17;57;
2.898072407053817E-20;0;0;57;
2.8823514755527175E-20;2.7627639759275624E-15;3.312237636943216E-17;57;
2.794531099581558E-20;2.5477124750150626E-15;2.9761349634727097E-17;57;
2.8053731213061564E-20;0;0;56.5;
2.794531099581558E-20;2.7925795356709138E-15;2.9761349634727097E-17;56;
2.7863995832878006E-20;0;0;56;
2.7695944496141797E-20;2.425306049741449E-15;2.981555974335137E-17;56;
2.877472565776525E-20;0;0;56.5;
2.791278493063993E-20;2.6303828906670823E-15;3.3068166260807885E-17;57;
2.7842311789427576E-20;0;0;57;
2.791278493063993E-20;2.7991931689230753E-15;2.9761349634727097E-17;57;
2.7929047963226215E-20;0;0;57;
2.8216361538933626E-20;2.693320826779866E-15;2.981555974335137E-17;57;
2.788025886546429E-20;0;0;57;
2.808083626737614E-20;2.5774738246497897E-15;3.3068166260807885E-17;57;
2.8682568473105543E-20;0;0;57;
2.822720356065884E-20;0;2.9761349634727097E-17;57;
2.7929047963229296E-20;0;3.312237636943216E-17;57;
2.785315381115279E-20;0;0;57;
2.721889554025083E-20;2.590755301262737E-15;2.6454533008646308E-17;57;
2.819467749548628E-20;0;0;57;
2.7007476116613758E-20;2.75284352604932E-15;3.3068166260807885E-17;57;
2.809709929995934E-20;0;0;56;
2.7950732006676645E-20;2.756150342675401E-15;2.981555974335137E-17;56;
2.885061980983867E-20;0;0;56;
2.862835836447947E-20;2.5874484846366563E-15;2.9761349634727097E-17;56.5;
2.8677147462241395E-20;0;0;57;
2.762547135493252E-20;2.7958321421883703E-15;3.3068166260807885E-17;57;
2.8216361538933626E-20;0;0;57;
2.885061980983867E-20;0;2.981555974335137E-17;57;
2.787483785460322E-20;0;0;57;
2.7842311789427576E-20;0;0;57;
2.7869416843739073E-20;0;3.3068166260807885E-17;57;
2.812962536513807E-20;0;0;57.5;
2.6969529040577046E-20;2.723082176414593E-15;2.981555974335137E-17;58;
2.7923626952362066E-20;0;0;58;
2.787483785460014E-20;2.772738635914429E-15;2.9761349634727097E-17;58;
2.8785567679490463E-20;0;0;58;
2.8590411288442757E-20;2.6668120836625953E-15;3.3068166260807885E-17;57.5;
2.7918205941501E-20;0;0;57;
2.785315381115279E-20;2.9083723276923656E-15;2.981555974335137E-17;57;
2.8010363126163786E-20;0;0;57;
2.783689077856343E-20;2.7230279663059687E-15;3.3068166260807885E-17;57.5;
2.810794132168764E-20;0;0;58;
2.9300563711421226E-20;0;2.6454533008646308E-17;58;
2.883435677725239E-20;0;0;58;
2.8595832299306905E-20;0;0;57.5;
2.8639200386204683E-20;2.868636318070772E-15;3.3068166260807885E-17;57;
2.8574148255856475E-20;0;0;56.5;
2.791278493063993E-20;2.623823467523545E-15;2.9761349634727097E-17;56.5;
2.80483102022005E-20;0;0;57;
2.748452507250781E-20;2.673425716914757E-15;2.981555974335137E-17;57.5;
2.791278493063993E-20;0;0;58;
2.783689077856343E-20;2.7958863522969946E-15;3.3068166260807885E-17;57.5;
2.783146976770236E-20;0;0;57;
2.800494211529964E-20;2.8917840344533374E-15;2.9761349634727097E-17;57;
2.692073994281512E-20;0;0;57;
2.6991213084024394E-20;2.759511369410106E-15;2.981555974335137E-17;57;
2.802120514788592E-20;0;0;57;
2.894277699450146E-20;2.828900308449178E-15;3.3068166260807885E-17;57;
2.904577620088638E-20;0;0;57;
2.835188681049727E-20;0;0;57.5;
2.81404673868602E-20;2.8554090515664488E-15;2.981555974335137E-17;58;
2.6947844997126616E-20;0;0;57.5;
2.687737185591734E-20;2.769377609179724E-15;2.9761349634727097E-17;57;
2.817299345203585E-20;0;0;57;
2.841693894084548E-20;2.7958863522969946E-15;2.9761349634727097E-17;57.5;
2.8032047169614216E-20;0;0;58;
2.791278493063685E-20;2.7098006998016455E-15;2.9761349634727097E-17;57.5;
2.704000218178632E-20;0;0;57;
2.7012897127477906E-20;2.7495367094232392E-15;3.312237636943216E-17;57.5;
2.6888213877639475E-20;0;0;58;
2.5646802390143962E-20;2.5808348513844948E-15;2.9761349634727097E-17;58;
2.821094052807256E-20;0;0;58;
2.80483102022005E-20;2.7792980590579663E-15;3.3068166260807885E-17;58.5;
2.78911008871895E-20;0;0;59;
