Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,22.72,20.39,0.0,0.14,208.73,2.37,0
spectral-norm,16.78,15.18,0.0,0.08,143.98,2.37,0
spectral-norm,16.83,15.28,0.0,0.08,143.44,2.37,0
spectral-norm,17.0,15.37,0.0,0.08,143.42,2.37,0
spectral-norm,16.87,15.35,0.0,0.08,144.82,2.37,0
spectral-norm,17.02,15.32,0.0,0.08,145.21,2.37,0
spectral-norm,16.61,15.09,0.0,0.08,144.8,2.37,0
spectral-norm,16.93,15.31,0.0,0.08,144.81,2.37,0
spectral-norm,16.5,14.88,0.0,0.08,145.88,2.37,0
spectral-norm,16.83,15.28,0.0,0.08,144.3,2.37,0
