Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,0.14,0.09,0.0,0.0,2,0.0,0
polynomial-evaluation,0.1,0.07,0.0,0.0,2,0.0,0
polynomial-evaluation,0.04,0.07,0.0,0.0,2,0.0,0
polynomial-evaluation,0.1,0.08,0.0,0.0,2,0.0,0
polynomial-evaluation,0.1,0.07,0.0,0.0,2,0.0,0
polynomial-evaluation,0.1,0.07,0.0,0.0,2,0.0,0
polynomial-evaluation,0.11,0.09,0.0,0.0,2,0.0,0
polynomial-evaluation,0.12,0.07,0.0,0.0,1,0.0,0
polynomial-evaluation,0.05,0.07,0.0,0.0,2,0.0,0
polynomial-evaluation,0.1,0.08,0.0,0.0,2,0.0,0
