Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,16.78,12.57,0.0,0.21,379,2.37,0
spectral-norm,16.79,12.61,0.0,0.21,380,2.37,0
spectral-norm,16.94,12.69,0.0,0.21,384,2.37,0
spectral-norm,17.96,13.36,0.0,0.23,413,2.37,0
spectral-norm,22.9,16.8,0.0,0.31,552,2.37,0
spectral-norm,22.08,16.24,0.0,0.29,528,2.37,0
spectral-norm,22.06,16.25,0.0,0.29,526,2.37,0
spectral-norm,22.09,16.28,0.0,0.29,524,2.37,0
spectral-norm,22.1,16.27,0.0,0.29,526,2.37,0
spectral-norm,22.05,16.23,0.0,0.29,525,2.37,0
spectral-norm,22.05,16.24,0.0,0.29,525,2.37,0
spectral-norm,22.08,16.28,0.0,0.29,524,2.37,0
spectral-norm,22.06,16.26,0.0,0.29,524,2.37,0
spectral-norm,22.04,16.24,0.0,0.29,524,2.37,0
spectral-norm,22.05,16.23,0.0,0.29,525,2.37,0
spectral-norm,22.06,16.27,0.0,0.29,524,2.37,0
spectral-norm,22.02,16.23,0.0,0.29,524,2.37,0
spectral-norm,22.05,16.24,0.0,0.29,524,2.37,0
spectral-norm,22.01,16.22,0.0,0.29,524,2.37,0
spectral-norm,22.03,16.21,0.0,0.29,525,2.37,0
spectral-norm,22.01,16.2,0.0,0.29,524,2.37,0
spectral-norm,21.98,16.2,0.0,0.29,525,2.37,0
spectral-norm,22.03,16.2,0.0,0.29,525,2.37,0
spectral-norm,22.02,16.2,0.0,0.29,525,2.37,0
spectral-norm,22.01,16.19,0.0,0.29,524,2.37,0
spectral-norm,22.04,16.23,0.0,0.29,525,2.37,0
spectral-norm,22.19,16.32,0.0,0.3,532,2.37,0
spectral-norm,22.08,16.26,0.0,0.29,524,2.37,0
spectral-norm,22.01,16.23,0.0,0.29,525,2.37,0
spectral-norm,22.01,16.18,0.0,0.29,524,2.37,0
