Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,34.8,25.08,0.0,1.13,864,131.25,0
binary-trees,35.15,25.27,0.0,1.14,879,131.25,0
binary-trees,34.86,25.1,0.0,1.13,867,131.25,0
binary-trees,35.03,25.12,0.0,1.14,881,131.25,0
binary-trees,35.1,25.11,0.0,1.14,888,131.25,0
binary-trees,35.01,25.1,0.0,1.14,881,131.25,0
binary-trees,34.83,25.4,0.0,1.12,839,131.25,0
binary-trees,35.18,25.11,0.0,1.15,895,131.25,0
binary-trees,34.87,25.0,0.0,1.14,877,131.25,0
binary-trees,35.16,25.13,0.0,1.15,890,131.25,0
binary-trees,35.13,25.15,0.0,1.16,887,131.25,0
binary-trees,34.81,25.04,0.0,1.15,869,131.25,0
binary-trees,35.02,25.06,0.0,1.15,884,131.25,0
binary-trees,35.09,25.08,0.0,1.15,890,131.25,0
binary-trees,35.08,25.07,0.0,1.15,890,131.25,0
binary-trees,34.7,24.99,0.0,1.14,863,131.25,0
binary-trees,34.89,25.01,0.0,1.15,879,131.25,0
binary-trees,35.15,25.12,0.0,1.16,893,131.25,0
binary-trees,34.79,25.14,0.0,1.13,857,131.25,0
binary-trees,34.8,25.03,0.0,1.14,870,131.25,0
binary-trees,35.28,25.12,0.0,1.16,904,131.25,0
binary-trees,34.3,25.03,0.0,1.11,822,131.25,0
binary-trees,34.92,25.17,0.0,1.14,865,131.25,0
binary-trees,35.3,25.22,0.0,1.16,898,131.25,0
binary-trees,34.94,25.06,0.0,1.15,879,131.25,0
binary-trees,35.22,25.13,0.0,1.15,899,131.25,0
binary-trees,35.37,25.15,0.0,1.17,909,131.25,0
binary-trees,35.27,25.12,0.0,1.16,901,131.25,0
binary-trees,34.88,25.02,0.0,1.15,876,131.25,0
binary-trees,34.87,24.89,0.0,1.15,886,131.25,0
binary-trees,35.07,25.07,0.0,1.13,889,131.25,0
