Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,1.54,1.11,0.0,0.02,39,0.0,0
matrix-multiplication,1.46,1.04,0.0,0.02,36,0.0,0
matrix-multiplication,1.38,1.02,0.0,0.02,35,0.0,0
matrix-multiplication,1.43,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.42,1.03,0.0,0.02,34,0.0,0
matrix-multiplication,1.42,1.02,0.0,0.02,35,0.0,0
matrix-multiplication,1.42,1.02,0.0,0.02,35,0.0,0
matrix-multiplication,1.37,1.02,0.0,0.02,35,0.0,0
matrix-multiplication,1.38,1.02,0.0,0.02,34,0.0,0
matrix-multiplication,1.43,1.03,0.0,0.02,35,0.0,0
matrix-multiplication,1.45,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.39,1.03,0.0,0.02,35,0.0,0
matrix-multiplication,1.39,1.04,0.0,0.02,34,0.0,0
matrix-multiplication,1.46,1.06,0.0,0.02,35,0.0,0
matrix-multiplication,1.42,1.03,0.0,0.02,35,0.0,0
matrix-multiplication,1.38,1.03,0.0,0.02,35,0.0,0
matrix-multiplication,1.43,1.03,0.0,0.02,34,0.0,0
matrix-multiplication,1.45,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.44,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.38,1.02,0.0,0.02,35,0.0,0
matrix-multiplication,1.42,1.03,0.0,0.02,34,0.0,0
matrix-multiplication,1.43,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.44,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.37,1.02,0.0,0.02,35,0.0,0
matrix-multiplication,1.4,1.04,0.0,0.02,34,0.0,0
matrix-multiplication,1.44,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.06,0.0,0.02,35,0.0,0
matrix-multiplication,1.39,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.44,1.04,0.0,0.02,34,0.0,0
matrix-multiplication,1.44,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.43,1.03,0.0,0.02,35,0.0,0
matrix-multiplication,1.38,1.03,0.0,0.02,35,0.0,0
matrix-multiplication,1.44,1.04,0.0,0.02,34,0.0,0
matrix-multiplication,1.47,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.45,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.44,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.41,1.06,0.0,0.02,34,0.0,0
matrix-multiplication,1.44,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.45,1.06,0.0,0.02,35,0.0,0
matrix-multiplication,1.4,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.06,0.0,0.02,34,0.0,0
matrix-multiplication,1.45,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.44,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.4,1.04,0.0,0.02,34,0.0,0
matrix-multiplication,1.44,1.04,0.0,0.02,35,0.0,0
