Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,4,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.16,0.1,0.0,0.0,3,0.0,0
polynomial-evaluation,0.12,0.1,0.0,0.0,4,0.0,0
