Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,163.65,10.7,0.0,7.69,13824,0.0,0
division-loop,163.08,10.68,0.0,7.66,13773,0.0,0
division-loop,162.93,10.54,0.0,7.66,13771,0.0,0
division-loop,162.88,10.47,0.0,7.66,13772,0.0,0
division-loop,162.82,10.42,0.0,7.66,13771,0.0,0
division-loop,162.97,10.57,0.0,7.66,13772,0.0,0
division-loop,162.99,10.61,0.0,7.66,13770,0.0,0
division-loop,162.92,10.55,0.0,7.66,13770,0.0,0
division-loop,162.89,10.51,0.0,7.66,13770,0.0,0
division-loop,162.78,10.4,0.0,7.66,13769,0.0,0
division-loop,162.69,10.33,0.0,7.66,13770,0.0,0
division-loop,162.91,10.56,0.0,7.66,13769,0.0,0
division-loop,162.94,10.58,0.0,7.66,13770,0.0,0
division-loop,162.92,10.57,0.0,7.66,13770,0.0,0
division-loop,162.72,10.36,0.0,7.66,13769,0.0,0
division-loop,162.87,10.53,0.0,7.66,13768,0.0,0
division-loop,162.66,10.3,0.0,7.66,13769,0.0,0
division-loop,162.55,10.2,0.0,7.66,13768,0.0,0
division-loop,162.65,10.3,0.0,7.66,13768,0.0,0
division-loop,162.98,10.63,0.0,7.66,13768,0.0,0
division-loop,162.73,10.38,0.0,7.66,13768,0.0,0
division-loop,162.79,10.44,0.0,7.66,13768,0.0,0
division-loop,162.88,10.52,0.0,7.66,13769,0.0,0
division-loop,162.84,10.48,0.0,7.66,13768,0.0,0
division-loop,162.77,10.43,0.0,7.66,13767,0.0,0
division-loop,162.83,10.5,0.0,7.66,13769,0.0,0
division-loop,162.97,10.63,0.0,7.66,13768,0.0,0
division-loop,162.82,10.5,0.0,7.66,13767,0.0,0
division-loop,162.91,10.56,0.0,7.66,13768,0.0,0
division-loop,163.03,10.67,0.0,7.66,13769,0.0,0
division-loop,162.81,10.49,0.0,7.66,13768,0.0,0
division-loop,162.83,10.49,0.0,7.66,13768,0.0,0
division-loop,162.85,10.52,0.0,7.66,13768,0.0,0
division-loop,162.87,10.53,0.0,7.66,13768,0.0,0
division-loop,162.92,10.59,0.0,7.66,13768,0.0,0
division-loop,162.85,10.51,0.0,7.66,13767,0.0,0
division-loop,162.86,10.53,0.0,7.66,13768,0.0,0
division-loop,163.01,10.66,0.0,7.66,13767,0.0,0
division-loop,163.04,10.69,0.0,7.66,13767,0.0,0
division-loop,162.91,10.57,0.0,7.66,13767,0.0,0
division-loop,162.9,10.55,0.0,7.66,13768,0.0,0
division-loop,162.67,10.34,0.0,7.66,13768,0.0,0
division-loop,162.91,10.57,0.0,7.66,13768,0.0,0
division-loop,162.78,10.44,0.0,7.66,13767,0.0,0
division-loop,162.68,10.36,0.0,7.66,13767,0.0,0
