Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,114.3,79.23,0.0,3.78,3136,127.37,0
k-nucleotide,104.63,73.32,0.0,3.33,2804,127.37,0
k-nucleotide,105.65,72.42,0.0,3.43,2979,127.37,0
k-nucleotide,106.66,72.99,0.0,3.3,3023,127.37,0
k-nucleotide,106.28,72.81,0.0,3.35,3000,127.37,0
k-nucleotide,106.91,73.08,0.0,3.36,3034,127.37,0
k-nucleotide,106.47,72.87,0.0,3.38,3014,127.37,0
k-nucleotide,103.88,72.65,0.0,3.26,2798,127.37,0
k-nucleotide,105.19,73.53,0.0,3.4,2837,127.37,0
k-nucleotide,107.52,73.75,0.0,3.39,3029,127.37,0
k-nucleotide,105.95,72.67,0.0,3.37,2983,127.37,0
k-nucleotide,106.36,73.23,0.0,3.37,2969,127.37,0
k-nucleotide,103.93,72.72,0.0,3.38,2794,127.37,0
k-nucleotide,106.23,72.78,0.0,3.37,3000,127.37,0
k-nucleotide,104.23,73.22,0.0,3.26,2779,127.37,0
k-nucleotide,107.29,73.24,0.0,3.42,3054,127.37,0
k-nucleotide,106.73,72.5,0.0,3.5,3069,127.37,0
k-nucleotide,103.76,72.53,0.0,3.27,2797,127.37,0
k-nucleotide,104.37,72.93,0.0,3.34,2816,127.37,0
k-nucleotide,105.18,73.95,0.0,3.31,2798,127.37,0
k-nucleotide,106.36,72.89,0.0,3.4,3002,127.37,0
k-nucleotide,106.87,72.88,0.0,3.39,3050,127.37,0
k-nucleotide,106.71,73.07,0.0,3.35,3018,127.37,0
k-nucleotide,104.44,73.23,0.0,3.3,2794,127.37,0
k-nucleotide,106.21,72.59,0.0,3.31,3016,127.37,0
k-nucleotide,107.09,73.56,0.0,3.38,3006,127.37,0
k-nucleotide,106.05,72.47,0.0,3.34,3012,127.37,0
k-nucleotide,104.12,72.76,0.0,3.3,2809,127.37,0
k-nucleotide,105.96,71.99,0.0,3.42,3046,127.37,0
k-nucleotide,106.62,73.0,0.0,3.36,3017,127.37,0
k-nucleotide,104.25,73.07,0.0,3.28,2793,127.37,0
