Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1746;77908874.51171875;972045.8984375
1727;76125610.3515625;960693.359375
1731;76950256.34765625;963012.6953125
1728;76284790.0390625;961242.67578125
1726;76026367.1875;960571.2890625
1729;76314270.01953125;961791.9921875
1728;76313232.421875;961181.640625
1727;76270446.77734375;960571.2890625
1729;76216613.76953125;961730.95703125
1727;76157531.73828125;961120.60546875
1729;76437622.0703125;961730.95703125
1727;76037841.796875;960632.32421875
1728;76129272.4609375;960693.359375
1729;76605163.57421875;961730.95703125
1727;76152832.03125;960632.32421875
1727;75978088.37890625;960021.97265625
1726;76037902.83203125;960083.0078125
1726;76120971.6796875;960083.0078125
1728;76134521.484375;961120.60546875
1727;76310180.6640625;960571.2890625
1726;75969055.17578125;960571.2890625
1727;76288208.0078125;960632.32421875
1728;76393371.58203125;961120.60546875
1728;76224060.05859375;961120.60546875
1729;76109130.859375;961181.640625
1727;76263122.55859375;961303.7109375
1727;76342651.3671875;960693.359375
1726;75946289.0625;960083.0078125
1728;76467529.296875;960632.32421875
1726;76684814.453125;960021.97265625
1726;76488525.390625;960815.4296875
1728;76304321.2890625;961120.60546875
1726;75925781.25;960083.0078125
1731;77023498.53515625;962890.625
1727;76351562.5;960632.32421875
1734;77501220.703125;964477.5390625
1725;75938598.6328125;960021.97265625
1727;76167907.71484375;960571.2890625
1729;76429260.25390625;961120.60546875
1726;76253540.0390625;960083.0078125
1728;76568115.234375;960571.2890625
1727;76034362.79296875;960571.2890625
1729;76480590.8203125;961669.921875
1727;75934326.171875;960021.97265625
1726;76148193.359375;959960.9375
1728;76137207.03125;961181.640625
1727;76477966.30859375;960571.2890625
1729;76349121.09375;961730.95703125
1726;75918518.06640625;960021.97265625
1729;76394897.4609375;961730.95703125
1726;76010131.8359375;960571.2890625
1728;76454101.5625;960571.2890625
1728;76316528.3203125;961730.95703125
1729;76515441.89453125;961669.921875
1729;76342346.19140625;961669.921875
1727;76136291.50390625;960571.2890625
1729;76543457.03125;962280.2734375
1728;76489257.8125;960632.32421875
1727;76309936.5234375;960571.2890625
1728;76149780.2734375;960571.2890625
1727;76492248.53515625;961425.78125
1728;76198181.15234375;961120.60546875
1727;76629394.53125;960632.32421875
1728;76363342.28515625;961181.640625
1728;76037841.796875;960571.2890625
1728;76359558.10546875;961181.640625
1727;76063781.73828125;960571.2890625
1727;76352905.2734375;961120.60546875
1729;76192871.09375;961791.9921875
1727;76643432.6171875;960571.2890625
1728;76175170.8984375;961120.60546875
1727;76096435.546875;960632.32421875
1728;76115966.796875;961120.60546875
1728;76140075.68359375;961120.60546875
1727;76152648.92578125;961120.60546875
1728;76305725.09765625;960632.32421875
1727;76127380.37109375;961120.60546875
1728;76224426.26953125;961181.640625
1727;75968750.0;960571.2890625
1729;76184997.55859375;961120.60546875
1727;76368041.9921875;961181.640625
1727;76343505.859375;960571.2890625
