Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1750;77671936.03515625;974304.19921875
1730;77363952.63671875;962951.66015625
1731;77632446.2890625;962463.37890625
1732;77941711.42578125;963439.94140625
1736;78120422.36328125;966247.55859375
1731;78201782.2265625;962890.625
1732;77957702.63671875;962829.58984375
1730;77846740.72265625;962829.58984375
1731;77492614.74609375;962890.625
1731;77801879.8828125;962829.58984375
1732;78185546.875;963378.90625
1731;78023132.32421875;962829.58984375
1731;77744567.87109375;962829.58984375
1741;78105712.890625;968383.7890625
1730;77512207.03125;962280.2734375
1737;77811645.5078125;966186.5234375
1731;77700195.3125;963195.80078125
1730;77782226.5625;962280.2734375
1734;78116882.32421875;964538.57421875
1739;78403747.55859375;969299.31640625
1742;78618103.02734375;969116.2109375
1732;78267028.80859375;963562.01171875
1731;78180175.78125;962890.625
1731;78241516.11328125;962829.58984375
1739;78248352.05078125;967956.54296875
1732;78265930.17578125;963562.01171875
1757;80167358.3984375;992431.640625
1737;78419250.48828125;965698.2421875
1733;78310485.83984375;964477.5390625
1736;78278930.6640625;966918.9453125
1740;78358032.2265625;968994.140625
1739;78566528.3203125;967346.19140625
1741;78586975.09765625;967895.5078125
1733;78445739.74609375;964721.6796875
1731;78296386.71875;962890.625
1753;78764953.61328125;979187.01171875
1741;78629638.671875;968811.03515625
1733;78379028.3203125;964233.3984375
1733;78419677.734375;964904.78515625
1742;78813293.45703125;969421.38671875
1734;78383666.9921875;964599.609375
1756;79776123.046875;991821.2890625
1743;78861999.51171875;970581.0546875
1733;78441040.0390625;965820.3125
1732;78366699.21875;964111.328125
1747;79045959.47265625;974304.19921875
1742;78770629.8828125;969848.6328125
1742;78734680.17578125;969055.17578125
1732;78294067.3828125;962951.66015625
1741;78716674.8046875;969116.2109375
1737;78629699.70703125;966979.98046875
1734;78474609.375;965637.20703125
1744;79079223.6328125;980468.75
1735;78521301.26953125;965942.3828125
1742;78633422.8515625;968505.859375
1739;78618713.37890625;967895.5078125
1733;78410949.70703125;964111.328125
1751;79068481.4453125;977355.95703125
1736;78417480.46875;965148.92578125
1730;78300354.00390625;962890.625
1733;78410095.21484375;964965.8203125
1739;78582885.7421875;968139.6484375
1732;78325805.6640625;963378.90625
1731;78253234.86328125;962341.30859375
1730;78277770.99609375;962829.58984375
1741;78652465.8203125;968383.7890625
1730;78270446.77734375;962341.30859375
1737;78520446.77734375;966247.55859375
1730;78241577.1484375;962219.23828125
1731;78298828.125;962829.58984375
1737;78501464.84375;966125.48828125
1731;78293212.890625;962829.58984375
1731;78209045.41015625;962829.58984375
1731;78275146.484375;962829.58984375
1731;78264343.26171875;962829.58984375
1731;78284790.0390625;962829.58984375
1730;78282714.84375;962829.58984375
1735;78407714.84375;964477.5390625
1741;78653137.20703125;968383.7890625
1732;78345703.125;963378.90625
1731;78261840.8203125;962829.58984375
1731;78283813.4765625;962768.5546875
1731;78324096.6796875;963378.90625
1731;78243957.51953125;962280.2734375
1740;78607910.15625;967895.5078125
1736;78458923.33984375;965576.171875
1732;78271118.1640625;962829.58984375
1730;78284973.14453125;962768.5546875
1730;78246887.20703125;962280.2734375
1739;78536376.953125;966674.8046875
1741;78668029.78515625;968994.140625
1730;78236083.984375;962219.23828125
1730;78230712.890625;962219.23828125
1737;78504089.35546875;966186.5234375
1741;78651184.08203125;968383.7890625
1731;78295471.19140625;962829.58984375
1730;78242736.81640625;962280.2734375
1731;78286132.8125;962829.58984375
1730;78258605.95703125;962280.2734375
1731;78276123.046875;962829.58984375
1731;78281250.0;962768.5546875
1730;78250854.4921875;962280.2734375
1730;78260925.29296875;962219.23828125
1731;78290222.16796875;962829.58984375
1730;78247314.453125;962280.2734375
1731;78290222.16796875;962768.5546875
1730;78290222.16796875;962829.58984375
1732;78273559.5703125;962829.58984375
1730;78239074.70703125;962280.2734375
1731;78284912.109375;962768.5546875
1730;78302124.0234375;962829.58984375
1731;78304138.18359375;962829.58984375
1732;78304443.359375;962829.58984375
1731;78291748.046875;962768.5546875
1730;78292297.36328125;962829.58984375
1731;78247009.27734375;962280.2734375
1738;78605407.71484375;967224.12109375
1730;78288574.21875;962829.58984375
1732;78306396.484375;962890.625
1732;78347961.42578125;963439.94140625
1731;78308410.64453125;962829.58984375
1730;78300476.07421875;962829.58984375
1730;78246459.9609375;962219.23828125
1732;78334167.48046875;963378.90625
1731;78257690.4296875;962219.23828125
1731;78281982.421875;962829.58984375
1730;78283752.44140625;962829.58984375
1731;78286071.77734375;962768.5546875
1731;78293212.890625;962829.58984375
1731;78253417.96875;962341.30859375
1738;78563659.66796875;967224.12109375
1730;78273437.5;962829.58984375
1731;78275085.44921875;962768.5546875
1731;78294311.5234375;962829.58984375
1730;78246887.20703125;962280.2734375
1731;78293212.890625;962829.58984375
1731;78304016.11328125;962829.58984375
1730;78305725.09765625;962829.58984375
1742;78647399.90234375;968322.75390625
1737;78523315.4296875;966186.5234375
1731;78282287.59765625;962768.5546875
1731;78297241.2109375;962829.58984375
1730;78303466.796875;962829.58984375
1731;78246704.1015625;962280.2734375
1731;78303466.796875;962829.58984375
1730;78278869.62890625;962768.5546875
1731;78239685.05859375;962280.2734375
1731;78304626.46484375;962829.58984375
1736;78470458.984375;965576.171875
1730;78248657.2265625;962280.2734375
1730;78293273.92578125;962768.5546875
1731;78317138.671875;963134.765625
1732;78297729.4921875;962890.625
1731;78297180.17578125;962829.58984375
1737;78459472.65625;965637.20703125
1730;78300903.3203125;962768.5546875
1731;78253845.21484375;962280.2734375
1731;78323303.22265625;963378.90625
1731;78304260.25390625;962829.58984375
1730;78244201.66015625;962219.23828125
1731;78290039.0625;962829.58984375
1731;78290222.16796875;962829.58984375
1731;78232849.12109375;962219.23828125
1730;78285156.25;962829.58984375
1731;78293640.13671875;962829.58984375
1730;78240478.515625;962219.23828125
1730;78227355.95703125;962280.2734375
1731;78287658.69140625;962829.58984375
1730;78279602.05078125;962768.5546875
1731;78242919.921875;962280.2734375
1730;78258483.88671875;962280.2734375
1731;78241638.18359375;962219.23828125
1734;78379638.671875;964538.57421875
1730;78236450.1953125;962219.23828125
1731;78291625.9765625;962829.58984375
1730;78235778.80859375;962219.23828125
1731;78296081.54296875;962829.58984375
1730;78210021.97265625;961669.921875
1730;78277832.03125;962890.625
1730;78222717.28515625;962219.23828125
1730;78290283.203125;962829.58984375
1731;78293457.03125;962768.5546875
1730;78248229.98046875;962280.2734375
1734;78340087.890625;963928.22265625
1730;78276123.046875;962768.5546875
1731;78231262.20703125;962280.2734375
1731;78275390.625;962829.58984375
1731;78246337.890625;962219.23828125
1730;78259399.4140625;962341.30859375
1730;78239135.7421875;962280.2734375
1732;78294250.48828125;962768.5546875
1730;78299743.65234375;962829.58984375
1732;78328674.31640625;963378.90625
1731;78250915.52734375;962280.2734375
1731;78291809.08203125;962829.58984375
1730;78292663.57421875;962768.5546875
1730;78244323.73046875;962280.2734375
1737;78509521.484375;966125.48828125
1731;78279968.26171875;962829.58984375
1740;79211425.78125;969177.24609375
1731;78300109.86328125;962890.625
1731;78281860.3515625;962890.625
1730;78237243.65234375;962280.2734375
1740;78598022.4609375;967590.33203125
1740;78609985.3515625;967834.47265625
1731;78277526.85546875;962829.58984375
1732;78317871.09375;963439.94140625
1731;78266784.66796875;962829.58984375
1731;78264648.4375;962829.58984375
1740;78601989.74609375;967834.47265625
1731;78289367.67578125;962829.58984375
1742;78663574.21875;968933.10546875
1731;78290100.09765625;962829.58984375
1737;78515869.140625;966186.5234375
1736;78414611.81640625;965026.85546875
1731;78319213.8671875;963378.90625
1732;78288940.4296875;962829.58984375
1736;78500305.17578125;966125.48828125
1732;78291015.625;962829.58984375
1736;78471557.6171875;966186.5234375
1732;78269287.109375;962829.58984375
1730;78264709.47265625;962768.5546875
1732;78337768.5546875;963378.90625
1732;78332458.49609375;963378.90625
1731;78264343.26171875;962829.58984375
1731;78289916.9921875;962829.58984375
1731;78225891.11328125;962219.23828125
1731;78299621.58203125;962829.58984375
1738;78535949.70703125;966674.8046875
1732;78338745.1171875;963378.90625
1731;78284484.86328125;962829.58984375
1732;78297119.140625;962829.58984375
1735;78407348.6328125;965026.85546875
1732;78289367.67578125;962829.58984375
1731;78244384.765625;962280.2734375
1739;78495605.46875;967285.15625
