Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,37.76,33.16,0.0,0.25,413,44.56,0
spectral-norm,39.15,34.42,0.0,0.25,427,44.56,0
spectral-norm,38.9,34.19,0.0,0.25,425,44.56,0
spectral-norm,39.09,34.36,0.0,0.25,427,44.56,0
spectral-norm,39.28,34.54,0.0,0.25,428,44.56,0
spectral-norm,38.79,34.1,0.0,0.25,422,44.56,0
spectral-norm,39.89,35.05,0.0,0.26,436,44.56,0
spectral-norm,40.52,35.61,0.0,0.26,444,44.56,0
spectral-norm,39.86,35.0,0.0,0.26,440,44.56,0
spectral-norm,39.21,34.45,0.0,0.26,428,44.56,0
