Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,472.25,74.5,0.0,20.59,35933,244.12,0
reverse-complement,466.53,75.11,0.0,20.24,35360,244.12,0
reverse-complement,510.7,78.11,0.0,22.31,39079,244.12,0
reverse-complement,481.33,78.78,0.0,20.79,36363,244.12,0
reverse-complement,454.78,77.0,0.0,19.54,34125,244.12,0
reverse-complement,454.14,75.74,0.0,19.56,34183,244.12,0
reverse-complement,463.11,75.83,0.0,20.02,34984,244.12,0
reverse-complement,457.82,75.02,0.0,19.81,34578,244.12,0
reverse-complement,452.41,73.88,0.0,19.58,34192,244.12,0
reverse-complement,464.35,75.98,0.0,20.06,35082,244.12,0
reverse-complement,452.7,73.72,0.0,19.6,34235,244.12,0
reverse-complement,460.39,73.6,0.0,19.99,34939,244.12,0
reverse-complement,454.28,75.54,0.0,19.58,34212,244.12,0
reverse-complement,457.74,74.82,0.0,19.79,34591,244.12,0
reverse-complement,457.28,73.69,0.0,19.82,34651,244.12,0
reverse-complement,453.15,74.47,0.0,19.59,34207,244.12,0
reverse-complement,454.71,74.42,0.0,19.66,34352,244.12,0
reverse-complement,451.59,71.33,0.0,19.66,34351,244.12,0
reverse-complement,447.96,69.85,0.0,19.57,34156,244.12,0
reverse-complement,467.48,73.68,0.0,20.34,35571,244.12,0
reverse-complement,462.2,72.44,0.0,20.14,35208,244.12,0
reverse-complement,457.14,72.8,0.0,19.86,34716,244.12,0
reverse-complement,451.42,72.57,0.0,19.58,34222,244.12,0
reverse-complement,451.32,72.31,0.0,19.59,34237,244.12,0
reverse-complement,450.6,72.71,0.0,19.55,34135,244.12,0
reverse-complement,448.51,70.98,0.0,19.52,34102,244.12,0
reverse-complement,449.82,72.26,0.0,19.52,34106,244.12,0
reverse-complement,457.47,71.08,0.0,19.98,34905,244.12,0
reverse-complement,453.52,75.86,0.0,19.53,34115,244.12,0
reverse-complement,455.99,74.14,0.0,19.75,34494,244.12,0
reverse-complement,456.16,76.97,0.0,19.61,34253,244.12,0
reverse-complement,460.21,74.75,0.0,19.92,34820,244.12,0
reverse-complement,451.03,71.69,0.0,19.61,34267,244.12,0
reverse-complement,454.52,75.44,0.0,19.59,34244,244.12,0
reverse-complement,455.98,76.23,0.0,19.63,34304,244.12,0
reverse-complement,450.19,70.65,0.0,19.62,34284,244.12,0
reverse-complement,453.15,73.94,0.0,19.62,34257,244.12,0
reverse-complement,453.43,74.1,0.0,19.61,34264,244.12,0
reverse-complement,454.45,75.17,0.0,19.61,34262,244.12,0
reverse-complement,456.65,76.84,0.0,19.64,34309,244.12,0
reverse-complement,452.67,73.25,0.0,19.62,34273,244.12,0
reverse-complement,452.8,73.44,0.0,19.61,34270,244.12,0
reverse-complement,453.26,73.72,0.0,19.62,34283,244.12,0
reverse-complement,453.13,73.21,0.0,19.64,34320,244.12,0
reverse-complement,454.81,74.26,0.0,19.68,34376,244.12,0
