Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,136.55,95.47,0.0,2.08,3709.01,42.27,0
n-body,137.12,96.1,0.0,2.08,3708.37,42.27,0
n-body,134.67,94.2,0.0,2.05,3654.32,42.27,0
n-body,134.39,94.04,0.0,2.04,3646.19,42.27,0
n-body,137.01,96.02,0.0,2.07,3701.37,42.27,0
n-body,136.54,95.57,0.0,2.07,3703.5,42.27,0
n-body,136.77,95.83,0.0,2.07,3694.06,42.27,0
n-body,137.08,96.15,0.0,2.07,3699.41,42.27,0
n-body,135.8,94.77,0.0,2.08,3705.48,42.27,0
n-body,133.2,92.73,0.0,2.05,3655.63,42.27,0
