Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
3601.9867999999997;132116117;2004511;61;
3630.866400000001;133701684;2021480;61;
3586.4376999999986;131437652;1995844;61;
3584.0353000000014;131142670;1993708;61;
3582.9846999999972;131176422;1993220;60.5;
3563.621299999999;127864480;1981928;60;
3587.644800000002;131368682;1996028;59.5;
3570.5633000000016;128192055;1985774;58.5;
3580.8080000000045;128279640;1991999;58;
3577.7820999999967;130560091;1990169;58.5;
3567.062700000002;127855263;1984187;58.5;
3559.9801000000007;127148356;1980219;58;
3565.089200000002;127452738;1983089;58;
3584.6079000000027;129939120;1993586;58;
3562.1271999999954;128438819;1981318;58.5;
3561.2353000000003;126898845;1981196;57.5;
3563.7674000000043;126741924;1982478;57.5;
3564.364100000006;127473489;1982478;58;
3583.672000000006;130666780;1993098;58;
3585.2479999999923;130405734;1994136;58;
3586.631500000003;127429605;1995356;57;
3561.1502000000037;126792949;1980830;57;
3582.723499999993;129505040;1992427;58;
3580.293900000004;128948766;1991450;58;
3576.4812000000093;128302467;1989680;57.5;
3562.671000000002;126664410;1981929;56.5;
3565.8087000000087;127278605;1983820;56.5;
3570.642300000007;127404093;1986506;57;
3553.148399999991;126710369;1977046;57.5;
3563.059699999998;126478130;1981929;57.5;
3560.7035000000033;126660016;1980891;57;
3565.034200000009;127184488;1983027;57;
3583.9401999999973;130255770;1993586;57;
3576.8220999999903;128505347;1989619;57;
3562.5632999999943;127115703;1981318;57;
3567.8199999999924;127035808;1984919;56.5;
3560.058400000009;126742047;1980281;56.5;
3577.753300000011;128185035;1990412;57;
3581.6536999999953;129504857;1992427;56.5;
3568.0966999999946;127364908;1984614;56.5;
3562.7186999999976;126753643;1981928;57;
3574.6251999999804;128526710;1988032;57;
3553.8610000000044;126391766;1977534;57;
3576.4294999999984;127510721;1989192;57;
3584.144500000024;129336766;1994257;57;
3584.757500000007;129481236;1994075;57;
3571.6904000000213;128024208;1986994;57;
3569.4043999999994;127548929;1985896;57;
3582.3190999999933;130099642;1992426;57;
3567.304700000008;127741739;1984736;57;
3586.3433999999834;129566135;1994685;57;
3568.3824000000022;127398355;1984614;56.5;
3559.2832000000053;127091227;1980280;56.5;
3559.7921000000206;126347760;1980098;57;
3569.6945000000123;127192668;1985896;57;
3583.7147000000114;129325475;1993525;57;
3584.8573000000033;129386448;1994135;57;
3582.1091000000015;129767307;1993159;56.5;
3573.525900000008;127801004;1987483;56.5;
3586.8824000000022;130885346;1995295;57;
3573.3836999999767;127965554;1987483;57.5;
3573.9102999999886;128811743;1988154;57.5;
3578.2641000000003;128832067;1990900;57;
3584.621299999999;129646458;1994380;56.5;
3578.7842999999993;129723179;1990839;56;
3571.1340999999957;128594153;1986934;56.5;
3579.1150999999954;129577122;1990778;57.5;
3565.167000000016;127882363;1983638;57.5;
3576.9379999999946;129035436;1989680;57;
3567.379499999981;128323829;1984736;56.5;
3568.2363999999943;128947485;1984675;56.5;
3582.345499999996;129940280;1992976;57;
3569.9506999999867;127743204;1985713;57;
3565.628999999957;127244486;1983576;57;
3565.7026000000187;127239786;1983516;57.5;
3573.38400000002;128466346;1988032;57.5;
3572.7854000000516;127985757;1987482;57;
3567.3030000000144;127790200;1984614;57.5;
3562.0323999999673;127102580;1981319;57;
3569.167199999967;128027870;1985224;56.5;
3571.7889999999898;128317116;1986812;56.5;
