Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,85.54,60.66,0.0,1.25,2246,1.87,0
n-body,85.33,60.5,0.0,1.25,2243,1.87,0
n-body,85.46,60.63,0.0,1.25,2244,1.87,0
n-body,85.51,60.67,0.0,1.25,2243,1.87,0
n-body,87.15,61.99,0.0,1.26,2271,1.87,0
n-body,87.95,62.62,0.0,1.27,2290,1.87,0
n-body,88.2,62.86,0.0,1.27,2287,1.87,0
n-body,87.49,62.28,0.0,1.27,2278,1.87,0
n-body,85.32,60.55,0.0,1.25,2240,1.87,0
n-body,85.3,60.46,0.0,1.25,2241,1.87,0
