Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,3.38,1.68,0.0,0.09,155,0.0,0
matrix-multiplication,3.38,1.67,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.39,1.69,0.0,0.09,155,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.67,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,155,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.4,1.69,0.0,0.09,155,0.0,0
matrix-multiplication,3.39,1.69,0.0,0.09,154,0.0,0
matrix-multiplication,3.39,1.69,0.0,0.09,154,0.0,0
matrix-multiplication,3.4,1.7,0.0,0.09,155,0.0,0
matrix-multiplication,3.39,1.69,0.0,0.09,154,0.0,0
matrix-multiplication,3.42,1.7,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.67,0.0,0.09,155,0.0,0
matrix-multiplication,3.39,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.4,1.68,0.0,0.09,155,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.67,0.0,0.09,154,0.0,0
matrix-multiplication,3.43,1.71,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,155,0.0,0
matrix-multiplication,3.37,1.67,0.0,0.09,154,0.0,0
matrix-multiplication,3.39,1.66,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.39,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.4,1.68,0.0,0.09,155,0.0,0
matrix-multiplication,3.39,1.69,0.0,0.09,154,0.0,0
matrix-multiplication,3.37,1.67,0.0,0.09,154,0.0,0
matrix-multiplication,3.41,1.68,0.0,0.09,154,0.0,0
matrix-multiplication,3.38,1.68,0.0,0.09,155,0.0,0
