Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,126.43,111.75,0.0,0.88,1324.68,40.74,0
fasta,106.66,95.79,0.0,0.66,976.34,40.74,0
fasta,110.68,99.08,0.0,0.69,1044.94,40.74,0
fasta,111.16,99.55,0.0,0.69,1045.01,40.74,0
fasta,105.97,95.21,0.0,0.66,970.74,40.74,0
fasta,110.99,99.29,0.0,0.7,1054.2,40.74,0
fasta,114.8,102.69,0.0,0.72,1089.97,40.74,0
fasta,108.31,97.06,0.0,0.68,1014.08,40.74,0
fasta,120.85,108.45,0.0,0.73,1115.73,40.74,0
fasta,108.81,97.42,0.0,0.68,1027.27,40.74,0
