Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,47.05,39.29,0.0,0.58,699,148.5,0
regex-redux,46.24,38.77,0.0,0.57,677,148.5,0
regex-redux,48.03,40.46,0.0,0.57,688,148.5,0
regex-redux,46.71,39.19,0.0,0.57,676,148.5,0
regex-redux,47.16,39.42,0.0,0.58,696,148.5,0
regex-redux,47.23,39.54,0.0,0.57,693,148.5,0
regex-redux,46.57,39.02,0.0,0.58,680,148.5,0
regex-redux,47.57,39.87,0.0,0.57,696,148.5,0
regex-redux,47.12,39.44,0.0,0.58,693,148.5,0
regex-redux,46.78,39.29,0.0,0.57,673,148.5,0
regex-redux,48.24,40.63,0.0,0.57,688,148.5,0
regex-redux,47.37,39.7,0.0,0.57,693,148.5,0
regex-redux,46.53,38.82,0.0,0.58,695,148.5,0
regex-redux,45.94,38.41,0.0,0.57,676,148.5,0
regex-redux,46.85,39.13,0.0,0.58,698,148.5,0
regex-redux,47.63,39.89,0.0,0.58,696,148.5,0
regex-redux,46.23,38.71,0.0,0.57,678,148.5,0
regex-redux,47.45,39.81,0.0,0.57,692,148.5,0
regex-redux,47.02,39.33,0.0,0.57,693,148.5,0
regex-redux,46.69,39.16,0.0,0.57,678,148.5,0
regex-redux,47.32,39.63,0.0,0.58,694,148.5,0
regex-redux,47.09,39.37,0.0,0.59,696,148.5,0
regex-redux,46.92,39.44,0.0,0.57,675,148.5,0
regex-redux,46.61,38.99,0.0,0.58,693,148.5,0
regex-redux,46.21,38.7,0.0,0.57,677,148.5,0
regex-redux,46.38,38.65,0.0,0.58,696,148.5,0
regex-redux,46.59,38.84,0.0,0.58,696,148.5,0
regex-redux,47.66,40.03,0.0,0.57,693,148.5,0
regex-redux,46.7,38.98,0.0,0.58,699,148.5,0
regex-redux,47.21,39.55,0.0,0.58,694,148.5,0
regex-redux,47.24,39.56,0.0,0.57,696,148.5,0
regex-redux,45.86,38.36,0.0,0.57,677,148.5,0
regex-redux,47.72,40.01,0.0,0.58,694,148.5,0
regex-redux,46.54,39.12,0.0,0.57,674,148.5,0
regex-redux,46.73,39.06,0.0,0.57,696,148.5,0
regex-redux,47.49,39.84,0.0,0.57,692,148.5,0
regex-redux,47.16,39.69,0.0,0.57,673,148.5,0
regex-redux,46.31,38.8,0.0,0.57,677,148.5,0
regex-redux,47.17,39.43,0.0,0.57,696,148.5,0
regex-redux,46.99,39.28,0.0,0.58,698,148.5,0
regex-redux,46.93,39.2,0.0,0.58,697,148.5,0
regex-redux,47.11,39.43,0.0,0.57,695,148.5,0
regex-redux,46.39,38.95,0.0,0.57,673,148.5,0
regex-redux,47.49,39.81,0.0,0.58,696,148.5,0
regex-redux,46.91,39.22,0.0,0.57,694,148.5,0
