Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,169.96,153.02,0.0,1.79,1519,127.37,0
k-nucleotide,165.53,148.98,0.0,1.76,1493,127.37,0
k-nucleotide,164.99,148.34,0.0,1.77,1494,127.37,0
k-nucleotide,164.93,148.4,0.0,1.77,1480,127.37,0
k-nucleotide,165.85,149.01,0.0,1.76,1515,127.37,0
k-nucleotide,166.05,149.5,0.0,1.79,1489,127.37,0
k-nucleotide,165.59,148.93,0.0,1.79,1496,127.37,0
k-nucleotide,166.72,150.15,0.0,1.76,1491,127.37,0
k-nucleotide,167.42,150.53,0.0,1.77,1514,127.37,0
k-nucleotide,165.74,149.19,0.0,1.75,1491,127.37,0
k-nucleotide,165.75,148.99,0.0,1.73,1500,127.37,0
k-nucleotide,129.93,110.66,0.0,2.03,1736,127.37,0
k-nucleotide,113.36,93.84,0.0,1.93,1754,127.37,0
k-nucleotide,113.1,93.72,0.0,1.98,1744,127.37,0
k-nucleotide,113.64,94.15,0.0,1.98,1755,127.37,0
k-nucleotide,113.36,93.96,0.0,2.02,1740,127.37,0
k-nucleotide,114.01,94.41,0.0,1.98,1765,127.37,0
k-nucleotide,114.23,94.6,0.0,1.99,1763,127.37,0
k-nucleotide,114.21,94.69,0.0,2.0,1755,127.37,0
k-nucleotide,113.51,94.05,0.0,1.97,1749,127.37,0
k-nucleotide,114.06,94.52,0.0,1.98,1761,127.37,0
k-nucleotide,113.67,94.24,0.0,1.96,1749,127.37,0
k-nucleotide,113.77,94.24,0.0,1.97,1756,127.37,0
k-nucleotide,112.92,93.61,0.0,1.96,1733,127.37,0
k-nucleotide,112.48,93.2,0.0,1.96,1737,127.37,0
k-nucleotide,112.62,93.26,0.0,1.98,1737,127.37,0
k-nucleotide,112.76,93.58,0.0,1.97,1728,127.37,0
k-nucleotide,112.76,93.3,0.0,1.92,1752,127.37,0
k-nucleotide,113.17,93.88,0.0,1.93,1734,127.37,0
k-nucleotide,113.17,93.81,0.0,1.95,1742,127.37,0
k-nucleotide,112.87,93.51,0.0,1.99,1740,127.37,0
k-nucleotide,111.78,92.81,0.0,1.94,1706,127.37,0
k-nucleotide,112.03,92.67,0.0,1.97,1743,127.37,0
k-nucleotide,112.71,93.39,0.0,1.98,1732,127.37,0
k-nucleotide,112.83,93.49,0.0,1.97,1742,127.37,0
k-nucleotide,112.68,93.48,0.0,1.97,1726,127.37,0
k-nucleotide,112.16,92.86,0.0,1.98,1732,127.37,0
k-nucleotide,112.27,93.06,0.0,1.94,1727,127.37,0
k-nucleotide,112.41,93.23,0.0,1.94,1728,127.37,0
k-nucleotide,112.31,92.98,0.0,1.93,1737,127.37,0
k-nucleotide,112.48,93.23,0.0,1.93,1731,127.37,0
k-nucleotide,112.78,93.39,0.0,1.98,1743,127.37,0
k-nucleotide,113.36,93.99,0.0,1.89,1740,127.37,0
k-nucleotide,112.85,93.46,0.0,1.99,1744,127.37,0
k-nucleotide,113.33,93.95,0.0,1.94,1746,127.37,0
