Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,55.32,47.67,0.0,1.0,675,132.5,0
binary-trees,55.27,47.35,0.0,1.03,701,132.5,0
binary-trees,56.05,48.11,0.0,1.02,701,132.5,0
binary-trees,55.85,47.75,0.0,1.03,716,132.5,0
binary-trees,55.74,47.76,0.0,1.03,706,132.5,0
binary-trees,51.27,42.96,0.0,1.05,735,132.5,0
binary-trees,47.74,39.48,0.0,1.05,729,132.5,0
binary-trees,47.58,39.28,0.0,1.06,735,132.5,0
binary-trees,48.1,39.7,0.0,1.06,743,132.5,0
binary-trees,48.36,39.95,0.0,1.06,742,132.5,0
