Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,87.05,60.09,0.0,1.36,2437,0.0,0
division-loop,87.07,60.11,0.0,1.35,2435,0.0,0
division-loop,86.41,59.53,0.0,1.35,2426,0.0,0
division-loop,85.84,59.13,0.0,1.34,2412,0.0,0
division-loop,85.49,58.81,0.0,1.34,2409,0.0,0
division-loop,85.81,58.98,0.0,1.35,2424,0.0,0
division-loop,86.28,59.32,0.0,1.35,2433,0.0,0
division-loop,85.91,59.16,0.0,1.34,2418,0.0,0
division-loop,86.02,59.13,0.0,1.35,2428,0.0,0
division-loop,86.24,59.31,0.0,1.35,2433,0.0,0
