Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,579.18,69.67,0.0,34.41,45955,131.25,0
binary-trees,586.41,71.07,0.0,34.74,46475,131.25,0
binary-trees,584.67,71.62,0.0,34.62,46268,131.25,0
binary-trees,585.94,73.77,0.0,34.46,46192,131.25,0
binary-trees,590.09,73.17,0.0,34.79,46620,131.25,0
binary-trees,590.53,72.17,0.0,34.86,46752,131.25,0
binary-trees,579.14,71.64,0.0,34.19,45770,131.25,0
binary-trees,587.77,72.18,0.0,34.75,46497,131.25,0
binary-trees,587.85,70.48,0.0,34.87,46659,131.25,0
binary-trees,525.66,62.77,0.0,30.81,41749,131.25,0
binary-trees,519.84,64.18,0.0,30.26,41099,131.25,0
binary-trees,521.18,64.46,0.0,30.24,41197,131.25,0
binary-trees,523.1,65.8,0.0,30.31,41249,131.25,0
binary-trees,516.22,65.11,0.0,29.86,40690,131.25,0
binary-trees,513.58,64.55,0.0,29.67,40503,131.25,0
binary-trees,518.44,65.95,0.0,30.0,40813,131.25,0
binary-trees,515.91,64.9,0.0,29.93,40679,131.25,0
binary-trees,523.77,65.6,0.0,30.4,41326,131.25,0
binary-trees,513.93,65.38,0.0,29.7,40459,131.25,0
binary-trees,525.59,64.04,0.0,30.58,41631,131.25,0
binary-trees,513.97,63.94,0.0,29.82,40593,131.25,0
binary-trees,513.0,64.29,0.0,29.75,40470,131.25,0
binary-trees,517.26,65.35,0.0,29.97,40759,131.25,0
binary-trees,517.45,65.08,0.0,30.0,40803,131.25,0
binary-trees,518.69,64.12,0.0,30.23,40999,131.25,0
binary-trees,518.51,60.65,0.0,30.4,41297,131.25,0
binary-trees,513.22,58.71,0.0,30.1,40996,131.25,0
binary-trees,514.67,59.76,0.0,30.19,41031,131.25,0
binary-trees,511.93,61.3,0.0,29.87,40646,131.25,0
binary-trees,514.92,62.64,0.0,30.02,40795,131.25,0
binary-trees,519.2,61.8,0.0,30.35,41256,131.25,0
binary-trees,515.99,64.04,0.0,29.98,40766,131.25,0
binary-trees,515.99,62.59,0.0,30.03,40896,131.25,0
binary-trees,516.83,62.74,0.0,30.13,40957,131.25,0
binary-trees,514.92,63.46,0.0,29.85,40721,131.25,0
binary-trees,514.59,61.2,0.0,30.05,40896,131.25,0
binary-trees,516.71,61.59,0.0,30.21,41052,131.25,0
binary-trees,513.84,59.56,0.0,30.13,40975,131.25,0
binary-trees,511.67,59.95,0.0,29.88,40744,131.25,0
binary-trees,518.54,62.67,0.0,30.22,41119,131.25,0
binary-trees,509.94,61.36,0.0,29.73,40461,131.25,0
binary-trees,513.29,58.85,0.0,30.11,40989,131.25,0
binary-trees,510.7,58.24,0.0,30.03,40811,131.25,0
binary-trees,513.64,59.51,0.0,30.16,40962,131.25,0
binary-trees,518.72,63.63,0.0,30.16,41047,131.25,0
