Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,160.07,0,0,2.4,4058.23,42.27,0
n-body,160.03,0,0,2.43,4094.18,42.27,0
n-body,162.42,0,0,2.43,4101.27,42.27,0
n-body,161.72,0,0,2.44,4120.29,42.27,0
n-body,159.64,0,0,2.41,4076.44,42.27,0
n-body,159.58,0,0,2.44,4105.17,42.27,0
n-body,155.56,0,0,2.39,4043.14,42.27,0
n-body,160.0,0,0,2.44,4109.29,42.27,0
n-body,157.15,0,0,2.41,4071.95,42.27,0
n-body,160.25,0,0,2.43,4087.75,42.27,0
