Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,1562.54,1204.44,0.0,79.63,31121,244.12,0
reverse-complement,1546.84,1184.41,0.0,80.01,31502,244.12,0
reverse-complement,1581.08,1223.52,0.0,79.72,31067,244.12,0
reverse-complement,1565.91,1206.81,0.0,80.09,31197,244.12,0
reverse-complement,1568.42,1205.17,0.0,80.21,31575,244.12,0
reverse-complement,1517.46,1155.69,0.0,80.17,31441,244.12,0
reverse-complement,1581.96,1212.19,0.0,80.64,32163,244.12,0
reverse-complement,1543.54,1180.25,0.0,80.32,31582,244.12,0
reverse-complement,1559.45,1198.72,0.0,80.16,31342,244.12,0
reverse-complement,1544.85,1183.57,0.0,80.12,31397,244.12,0
