Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,149.99,127.97,0.0,1.72,1984,127.37,0
k-nucleotide,148.2,125.53,0.0,1.69,2051,127.37,0
k-nucleotide,149.21,126.22,0.0,1.76,2073,127.37,0
k-nucleotide,143.1,123.19,0.0,1.26,1799,127.37,0
k-nucleotide,146.52,126.07,0.0,1.45,1849,127.37,0
k-nucleotide,145.45,123.86,0.0,1.33,1948,127.37,0
k-nucleotide,142.68,122.87,0.0,1.27,1791,127.37,0
k-nucleotide,145.96,124.51,0.0,1.36,1933,127.37,0
k-nucleotide,145.36,125.39,0.0,1.3,1804,127.37,0
k-nucleotide,145.95,124.17,0.0,1.37,1966,127.37,0
