Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,316.39,285.16,0.0,1.57,2820,1.87,0
fannkuch-redux,308.1,276.82,0.0,1.57,2822,1.87,0
fannkuch-redux,311.93,280.71,0.0,1.57,2817,1.87,0
fannkuch-redux,312.28,281.2,0.0,1.56,2809,1.87,0
fannkuch-redux,313.72,282.52,0.0,1.57,2814,1.87,0
fannkuch-redux,229.25,193.68,0.0,1.79,3213,1.87,0
fannkuch-redux,213.02,176.58,0.0,1.83,3289,1.87,0
fannkuch-redux,213.23,176.81,0.0,1.83,3290,1.87,0
fannkuch-redux,213.35,176.93,0.0,1.83,3290,1.87,0
fannkuch-redux,213.45,177.03,0.0,1.83,3290,1.87,0
