Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,633.2,548.59,0.0,4.36,7642,4.25,0
fasta,662.47,570.85,0.0,4.7,8272,4.25,0
fasta,649.85,562.0,0.0,4.51,7936,4.25,0
fasta,661.47,567.36,0.0,4.84,8495,4.25,0
fasta,645.96,556.98,0.0,4.56,8034,4.25,0
fasta,561.47,465.68,0.0,4.91,8654,4.25,0
fasta,559.76,464.13,0.0,4.9,8633,4.25,0
fasta,576.82,478.57,0.0,5.04,8874,4.25,0
fasta,520.59,431.81,0.0,4.55,8018,4.25,0
fasta,562.1,466.11,0.0,4.92,8669,4.25,0
