Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,63.61,52.5,0.0,0.69,998.62,50.98,0
fasta,63.74,54.09,0.0,0.6,869.04,50.98,0
fasta,65.15,55.49,0.0,0.6,867.5,50.98,0
fasta,64.37,54.69,0.0,0.6,871.96,50.98,0
fasta,64.21,54.49,0.0,0.6,875.24,50.98,0
fasta,64.9,55.22,0.0,0.6,872.11,50.98,0
fasta,63.77,54.1,0.0,0.6,869.99,50.98,0
fasta,63.77,54.13,0.0,0.6,869.23,50.98,0
fasta,63.31,53.51,0.0,0.61,878.91,50.98,0
fasta,63.52,53.7,0.0,0.61,883.81,50.98,0
