Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,167.82,151.56,0.0,1.74,1460,127.37,0
k-nucleotide,167.63,151.17,0.0,1.83,1481,127.37,0
k-nucleotide,167.98,151.58,0.0,1.78,1465,127.37,0
k-nucleotide,167.53,150.96,0.0,1.79,1488,127.37,0
k-nucleotide,167.81,151.43,0.0,1.75,1472,127.37,0
k-nucleotide,167.39,150.86,0.0,1.74,1482,127.37,0
k-nucleotide,168.11,151.57,0.0,1.78,1485,127.37,0
k-nucleotide,167.62,151.1,0.0,1.79,1483,127.37,0
k-nucleotide,167.54,151.11,0.0,1.75,1477,127.37,0
k-nucleotide,168.65,152.08,0.0,1.74,1487,127.37,0
k-nucleotide,168.93,152.23,0.0,1.75,1499,127.37,0
k-nucleotide,168.51,152.02,0.0,1.75,1482,127.37,0
k-nucleotide,143.63,125.65,0.0,1.89,1619,127.37,0
k-nucleotide,113.36,93.99,0.0,1.96,1740,127.37,0
k-nucleotide,113.22,93.62,0.0,2.0,1759,127.37,0
k-nucleotide,113.7,94.27,0.0,1.95,1749,127.37,0
k-nucleotide,114.43,94.8,0.0,1.99,1768,127.37,0
k-nucleotide,113.75,94.27,0.0,1.94,1752,127.37,0
k-nucleotide,113.65,94.21,0.0,1.99,1745,127.37,0
k-nucleotide,113.51,93.97,0.0,1.97,1755,127.37,0
k-nucleotide,113.89,94.42,0.0,1.97,1756,127.37,0
k-nucleotide,113.14,93.78,0.0,2.0,1747,127.37,0
k-nucleotide,112.82,93.48,0.0,1.95,1739,127.37,0
k-nucleotide,112.47,93.18,0.0,1.96,1735,127.37,0
k-nucleotide,113.12,93.73,0.0,1.95,1744,127.37,0
k-nucleotide,113.04,93.81,0.0,2.0,1733,127.37,0
k-nucleotide,112.68,93.34,0.0,1.95,1741,127.37,0
k-nucleotide,112.64,93.32,0.0,1.96,1738,127.37,0
k-nucleotide,113.47,94.04,0.0,1.93,1750,127.37,0
k-nucleotide,113.5,94.09,0.0,1.95,1745,127.37,0
k-nucleotide,113.43,93.95,0.0,1.97,1752,127.37,0
k-nucleotide,112.22,93.17,0.0,1.97,1711,127.37,0
k-nucleotide,113.78,94.12,0.0,2.01,1769,127.37,0
k-nucleotide,113.65,94.24,0.0,1.98,1747,127.37,0
k-nucleotide,113.47,94.08,0.0,1.94,1744,127.37,0
k-nucleotide,113.94,94.33,0.0,1.94,1762,127.37,0
k-nucleotide,113.54,94.08,0.0,1.99,1752,127.37,0
k-nucleotide,113.98,94.47,0.0,1.93,1751,127.37,0
k-nucleotide,113.22,93.88,0.0,1.94,1743,127.37,0
k-nucleotide,112.8,93.52,0.0,1.93,1735,127.37,0
k-nucleotide,113.06,93.67,0.0,1.96,1743,127.37,0
k-nucleotide,113.84,94.29,0.0,1.98,1755,127.37,0
k-nucleotide,113.87,94.45,0.0,1.98,1747,127.37,0
k-nucleotide,112.66,93.32,0.0,1.9,1741,127.37,0
k-nucleotide,112.44,93.29,0.0,1.94,1722,127.37,0
