Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,103.73,46.6,0.0,2.88,5162,1.87,0
n-body,103.79,46.73,0.0,2.87,5156,1.87,0
n-body,101.62,44.84,0.0,2.85,5130,1.87,0
n-body,102.52,45.73,0.0,2.85,5131,1.87,0
n-body,101.42,44.97,0.0,2.84,5099,1.87,0
n-body,102.68,45.85,0.0,2.86,5135,1.87,0
n-body,102.66,46.18,0.0,2.84,5102,1.87,0
n-body,102.71,45.9,0.0,2.86,5133,1.87,0
n-body,102.11,45.61,0.0,2.84,5106,1.87,0
n-body,102.96,46.19,0.0,2.85,5129,1.87,0
n-body,103.2,46.46,0.0,2.85,5126,1.87,0
n-body,102.44,45.72,0.0,2.85,5125,1.87,0
n-body,102.32,45.58,0.0,2.85,5127,1.87,0
n-body,103.18,46.31,0.0,2.86,5137,1.87,0
n-body,102.97,46.18,0.0,2.85,5131,1.87,0
n-body,103.82,46.59,0.0,2.88,5171,1.87,0
n-body,102.6,45.74,0.0,2.86,5136,1.87,0
n-body,102.68,45.86,0.0,2.86,5135,1.87,0
n-body,102.45,45.69,0.0,2.85,5129,1.87,0
n-body,102.0,45.18,0.0,2.86,5134,1.87,0
n-body,103.2,46.47,0.0,2.85,5124,1.87,0
n-body,102.47,46.0,0.0,2.84,5102,1.87,0
n-body,102.61,45.76,0.0,2.86,5138,1.87,0
n-body,102.79,46.04,0.0,2.85,5128,1.87,0
n-body,103.11,46.27,0.0,2.86,5135,1.87,0
n-body,102.38,45.65,0.0,2.85,5126,1.87,0
n-body,103.09,46.39,0.0,2.85,5123,1.87,0
n-body,103.23,46.56,0.0,2.85,5120,1.87,0
n-body,103.29,46.59,0.0,2.85,5123,1.87,0
n-body,103.41,46.62,0.0,2.85,5132,1.87,0
n-body,104.23,46.7,0.0,2.89,5198,1.87,0
n-body,102.96,46.44,0.0,2.84,5107,1.87,0
n-body,108.77,49.02,0.0,3.0,5399,1.87,0
n-body,102.42,46.0,0.0,2.84,5098,1.87,0
n-body,103.47,46.67,0.0,2.86,5132,1.87,0
n-body,103.44,46.59,0.0,2.86,5136,1.87,0
n-body,102.97,46.21,0.0,2.85,5129,1.87,0
n-body,102.64,46.17,0.0,2.84,5102,1.87,0
n-body,101.68,45.59,0.0,2.82,5069,1.87,0
n-body,102.41,45.69,0.0,2.85,5124,1.87,0
n-body,102.68,45.91,0.0,2.85,5130,1.87,0
n-body,102.88,46.14,0.0,2.85,5127,1.87,0
n-body,101.86,45.43,0.0,2.84,5098,1.87,0
n-body,102.54,46.1,0.0,2.84,5100,1.87,0
n-body,102.86,46.17,0.0,2.85,5122,1.87,0
