Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,33.02,29.7,0.0,0.17,297,2.37,0
spectral-norm,31.26,28.06,0.0,0.16,290,2.37,0
spectral-norm,33.16,29.89,0.0,0.17,296,2.37,0
spectral-norm,33.15,29.83,0.0,0.17,303,2.37,0
spectral-norm,28.11,24.72,0.0,0.17,306,2.37,0
spectral-norm,23.25,19.59,0.0,0.19,330,2.37,0
