Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,32.57,29.49,0.0,0.17,288,32.0,0
mandelbrot,32.69,29.52,0.0,0.17,288,32.0,0
mandelbrot,32.27,29.13,0.0,0.18,289,32.0,0
mandelbrot,31.93,28.72,0.0,0.18,290,32.0,0
mandelbrot,32.51,29.35,0.0,0.17,286,32.0,0
