Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,127.58,111.6,0.0,1.73,1426.4,153.46,0
k-nucleotide,127.23,111.51,0.0,1.57,1405.73,153.46,0
k-nucleotide,127.74,111.96,0.0,1.63,1409.95,153.46,0
k-nucleotide,130.49,114.2,0.0,2.01,1444.16,153.46,0
k-nucleotide,128.08,112.09,0.0,1.77,1424.79,153.46,0
k-nucleotide,127.86,111.98,0.0,1.69,1416.54,153.46,0
k-nucleotide,128.25,112.39,0.0,1.65,1418.49,153.46,0
k-nucleotide,127.12,111.39,0.0,1.54,1409.03,153.46,0
k-nucleotide,129.35,113.34,0.0,1.64,1430.38,153.46,0
k-nucleotide,129.65,113.67,0.0,1.71,1425.85,153.46,0
